"","municipio","codEstacao","PrecM"
"125","RIBEIRA DO AMPARO","292650901C",13.8
"126","RIO DE CONTAS","292670701C",7
"127","RIO DO ANTÔNIO","292680601C",1.6
"128","RODELAS","292710101C",4.4
"129","RUY BARBOSA","292720001C",19
"130","SALVADOR","292740801A",122.96
"131","SALVADOR","292740802A",103.46
"132","SALVADOR","292740803A",74.37
"133","SALVADOR","292740804A",51.37
"134","SALVADOR","292740805A",112.92
"135","SALVADOR","292740806A",38.94
"136","SALVADOR","292740808A",106.43
"137","SALVADOR","292740810A",168.78
"138","SALVADOR","292740811A",62.83
"139","SALVADOR","292740812A",81.69
"140","SALVADOR","292740814A",64.25
"141","SALVADOR","292740815A",67.25
"142","SALVADOR","292740816A",113.42
"143","SALVADOR","292740817A",75.51
"144","SALVADOR","292740818A",73.64
"145","SANTA CRUZ CABRÁLIA","292770501A",47.89
"146","SANTA CRUZ CABRÁLIA","292770505H",68.6
"147","SANTA INÊS","292790301C",38
"148","SANTA TERESINHA","292850501C",36
"149","SANTO AMARO","292860406H",27.8
"150","SAÚDE","292980001C",13.8
"151","SEABRA","292990901U",13.2
"152","SENHOR DO BONFIM","293010501A",8.7
"153","SENHOR DO BONFIM","293010501C",12.4
"154","SENTO SÉ","293020401C",1.6
"155","SERRA PRETA","293040201C",31.2
"156","SERRINHA","293050101C",6.6
"157","SERROLÂNDIA","293060001C",15.6
"158","SOUTO SOARES","293080801U",4
"159","SÃO DOMINGOS","292895001C",26.2
"160","TANHAÇU","293100401U",1
"161","TAPIRAMUTÁ","293130101C",30
"162","TEOFILÂNDIA","293150901C",28.8
"163","UAUÁ","293200201C",1.4
"164","UBAÍRA","293210101C",66.2
"165","UIBAÍ","293240801C",0.2
"166","UTINGA","293280401C",14
"167","VALENTE","293300001C",28.6
"168","VALENÇA","293290301A",126.76
"169","VALENÇA","293290307H",120.2
"170","VITÓRIA DA CONQUISTA","293330701A",4.36
"171","VITÓRIA DA CONQUISTA","293330701U",3.8
"172","VITÓRIA DA CONQUISTA","293330703A",2.97
"173","VITÓRIA DA CONQUISTA","293330704A",2.97
"174","VÁRZEA DA ROÇA","293305901C",13.6
"175","XIQUE-XIQUE","293360401U",11.2
"176","ÁGUA FRIA","290040501C",40.4
