"","municipio","codEstacao","PrecM"
"146","SANTA LUZIA","292805901A",380.6
"147","SANTA TERESINHA","292850501C",0
"148","SANTANÓPOLIS","292830701C",128
"149","SANTO AMARO","292860401A",568.2
"150","SANTO AMARO","292860402A",483.4
"151","SAÚDE","292980001C",0
"152","SENHOR DO BONFIM","293010501A",6.55
"153","SENHOR DO BONFIM","293010501C",204.6
"154","SERRINHA","293050101C",23.2
"155","SIMÕES FILHO","293070901A",478.2
"156","SIMÕES FILHO","293070902A",549.6
"157","SIMÕES FILHO","293070903A",470.2
"158","SOBRADINHO","293077401C",9.4
"159","SÃO FÉLIX","292900801A",245.8
"160","SÃO JOSÉ DO JACUÍPE","292937001C",12
"161","TANQUE NOVO","293105301C",0
"162","TAPEROÁ","293120201A",0.2
"163","TAPIRAMUTÁ","293130101C",2
"164","TEOFILÂNDIA","293150901C",75.8
"165","TUCANO","293190501C",1.4
"166","UAUÁ","293200201C",13.2
"167","UMBURANAS","293245701C",0
"168","UTINGA","293280401C",146
"169","VALENÇA","293290301A",432.73
"170","VITÓRIA DA CONQUISTA","293330701A",148.17
"171","VITÓRIA DA CONQUISTA","293330702A",188.7
"172","VITÓRIA DA CONQUISTA","293330703A",175.56
"173","VITÓRIA DA CONQUISTA","293330704A",191.17
"174","VÁRZEA DA ROÇA","293305901C",0.2
