"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","AMÉRICA DOURADA","290115501C",0
"3","ANAGÉ","290120501C",0
"4","ANTAS","290160101C",22.2
"5","ANTÔNIO CARDOSO","290170001C",1
"6","BANZAÊ","290265801C",1.8
"7","BARRA DO MENDES","290300301C",0
"8","BARRA DO ROCHA","290310201A",121.2
"9","BARRO ALTO","290323501C",0
"10","BELMONTE","290340901A",280.06
"11","BRUMADO","290460501C",3.4
"12","CACHOEIRA","290490201A",332.2
"13","CACULÉ","290500801C",0
"14","CAMACAN","290560201A",0
"15","CAMACAN","290560202A",94.69
"16","CAMAMU","290580001A",328.2
"17","CAMAÇARI","290570101H",16.8
"18","CANARANA","290620401C",22.2
"19","CANDEIAS","290650101A",434.95
"20","CANDEIAS","290650104A",433.82
"21","CANDEIAS","290650105A",521.63
"22","ELÍSIO MEDRADO","291030501C",0
"23","GANDU","291120401A",168.27
"24","GUARATINGA","291180801A",72
"25","IGRAPIÚNA","291345701A",281
"26","ILHÉUS","291360601A",249.39
"27","ILHÉUS","291360602A",228.94
"28","ITABUNA","291480201A",14.35
"29","ITABUNA","291480202A",104
"30","ITABUNA","291480202H",22.4
"31","ITABUNA","291480203A",98.77
"32","ITAGIMIRIM","291530401A",85.79
"33","ITAMARAJU","291560101A",6.4
"34","ITAPETINGA","291640101A",17.59
"35","ITAPICURU","291650001C",0
"36","ITORORÓ","291710201A",25.34
"37","ITORORÓ","291710201C",4.4
"38","JACOBINA","291750801A",52.6
"39","JACOBINA","291750802A",89
"40","JAGUAQUARA","291760701A",126.2
"41","JAGUAQUARA","291760702A",158.4
"42","JEQUIÉ","291800101U",0.2
"43","JUAZEIRO","291840701A",7.4
"44","JUAZEIRO","291840703A",8.2
"45","JUAZEIRO","291840704A",20.2
"46","LAJEDINHO","291900901A",39.8
"47","LAMARÃO","291910801C",34.8
"48","LAPÃO","291915701A",0.4
"49","LAURO DE FREITAS","291920701A",69.73
"50","LAURO DE FREITAS","291920704A",425.62
"51","LAURO DE FREITAS","291920704H",0
"52","LAURO DE FREITAS","291920705A",452.61
"53","LAURO DE FREITAS","291920706A",402.39
"54","MARAGOGIPE","292060101A",295.68
"55","MUCUGÊ","292190601C",60
"56","NOVA VIÇOSA","292300102A",175.7
"57","NOVA VIÇOSA","292300103A",213.09
"58","OLINDINA","292310001C",16.6
"59","PAU BRASIL","292390201A",75.4
"60","PIRITIBA","292480101C",12.6
"61","PLANALTINO","292490001C",7
"62","PORTO SEGURO","292530301A",90.8
"63","QUEIMADAS","292580801C",0
"64","REMANSO","292600401C",0
"65","SALVADOR","292740801A",409.1
"66","SALVADOR","292740801G",318.2
"67","SALVADOR","292740802A",400.73
"68","SALVADOR","292740802G",323.4
"69","SALVADOR","292740803A",388.87
"70","SALVADOR","292740803G",322.4
"71","SALVADOR","292740804A",279.43
"72","SALVADOR","292740804G",400.6
"73","SALVADOR","292740805A",352.89
"74","SALVADOR","292740806A",360.79
"75","SALVADOR","292740806G",336.8
"76","SALVADOR","292740807G",321.8
"77","SALVADOR","292740808A",314.44
"78","SALVADOR","292740808G",321
"79","SALVADOR","292740809G",360.6
"80","SALVADOR","292740810A",332.4
"81","SALVADOR","292740810G",373.6
"82","SALVADOR","292740811A",279.98
"83","SALVADOR","292740811G",379.8
"84","SALVADOR","292740812A",376.43
"85","SALVADOR","292740812G",360.4
"86","SALVADOR","292740813G",302.4
"87","SALVADOR","292740814A",330.04
"88","SALVADOR","292740814G",330
"89","SALVADOR","292740814H",293.2
"90","SALVADOR","292740815A",312.02
"91","SALVADOR","292740815G",370.4
"92","SALVADOR","292740815H",282.6
"93","SALVADOR","292740816A",384.58
"94","SALVADOR","292740816G",311
"95","SALVADOR","292740817A",331.48
"96","SALVADOR","292740818A",99.27
"97","SALVADOR","292740819A",241
"98","SALVADOR","292740820A",419.6
"99","SALVADOR","292740821A",315.4
"100","SALVADOR","292740822A",402.8
"101","SALVADOR","292740823A",275.2
"102","SANTA LUZIA","292805901A",130
"103","SANTO AMARO","292860401A",380.6
"104","SANTO AMARO","292860402A",384.6
"105","SAÚDE","292980001C",0
"106","SENHOR DO BONFIM","293010501A",20.3
"107","SENHOR DO BONFIM","293010501C",39.4
"108","SIMÕES FILHO","293070901A",320.8
"109","SIMÕES FILHO","293070902A",392.4
"110","SIMÕES FILHO","293070903A",343
"111","SOBRADINHO","293077401C",19.2
"112","SÃO FÉLIX","292900801A",345.2
"113","TAPEROÁ","293120201A",282.4
"114","TAPIRAMUTÁ","293130101C",114.6
"115","TEOFILÂNDIA","293150901C",90.2
"116","UMBURANAS","293245701C",0
"117","UTINGA","293280401C",46.2
"118","VALENÇA","293290301A",375.99
"119","VALENÇA","293290307H",393.2
"120","VITÓRIA DA CONQUISTA","293330701A",31.9
"121","VITÓRIA DA CONQUISTA","293330702A",40.78
"122","VITÓRIA DA CONQUISTA","293330703A",31.51
"123","VITÓRIA DA CONQUISTA","293330704A",52.59
"124","VITÓRIA DA CONQUISTA","293330705A",34.32
"125","VÁRZEA NOVA","293315801C",10.4
