"","municipio","codEstacao","PrecM"
"98","MARACÁS","292050201C",28.8
"99","MARAGOGIPE","292060101A",152.04
"100","MEDEIROS NETO","292110401A",50.11
"101","MORPARÁ","292160901C",27.6
"102","MORTUGABA","292180701C",5.6
"103","MUCUGÊ","292190601C",241.2
"104","MUNDO NOVO","292210201C",76.4
"105","NAZARÉ","292250801A",93.29
"106","NOVA CANAÃ","292270601C",73.2
"107","NOVA ITARANA","292280501C",2.6
"108","NOVA REDENÇÃO","292285401C",0.2
"109","NOVA VIÇOSA","292300102A",224.41
"110","NOVA VIÇOSA","292300103A",224.7
"111","OLINDINA","292310001C",59.2
"112","OLIVEIRA DOS BREJINHOS","292320901C",33.6
"113","PARATINGA","292370401U",22.8
"114","PAULO AFONSO","292400901C",17.6
"115","PEDRO ALEXANDRE","292420701C",36.4
"116","PIATÃ","292430601C",72
"117","PILÃO ARCADO","292440501U",37.2
"118","PINTADAS","292465201C",49.6
"119","PIRIPÁ","292470201C",4.6
"120","PLANALTINO","292490001C",38.8
"121","PORTO SEGURO","292530301A",240.05
"122","PORTO SEGURO","292530302A",284.75
"123","PORTO SEGURO","292530303A",193.42
"124","PORTO SEGURO","292530304A",300.28
"125","POÇÕES","292510501U",45.6
"126","RAFAEL JAMBEIRO","292595601U",31
"127","RETIROLÂNDIA","292610301C",2.6
"128","RIACHO DE SANTANA","292640001C",0.2
"129","RIBEIRA DO AMPARO","292650901C",22.2
"130","RIO DO ANTÔNIO","292680601C",14.8
"131","RIO DO PIRES","292690501C",65.6
"132","RODELAS","292710101C",0.6
"133","RUY BARBOSA","292720001C",93.4
"134","SALVADOR","292740801A",187.24
"135","SALVADOR","292740802A",182.09
"136","SALVADOR","292740803A",145.65
"137","SALVADOR","292740804A",279.75
"138","SALVADOR","292740805A",172.65
"139","SALVADOR","292740806A",149.67
"140","SALVADOR","292740808A",157.05
"141","SALVADOR","292740810A",190.63
"142","SALVADOR","292740811A",184.77
"143","SALVADOR","292740812A",238.35
"144","SALVADOR","292740814A",227.88
"145","SALVADOR","292740815A",160.46
"146","SALVADOR","292740816A",203.15
"147","SALVADOR","292740817A",185.46
"148","SALVADOR","292740818A",169.41
"149","SALVADOR","292740819A",133.6
"150","SALVADOR","292740820A",186.2
"151","SALVADOR","292740821A",143.8
"152","SALVADOR","292740822A",168.8
"153","SALVADOR","292740823A",214.2
"154","SANTA CRUZ CABRÁLIA","292770501A",292.85
"155","SANTA CRUZ CABRÁLIA","292770505H",92.8
"156","SANTA INÊS","292790301C",28.6
"157","SANTA TERESINHA","292850501C",30
"158","SENHOR DO BONFIM","293010501A",18.93
"159","SENHOR DO BONFIM","293010501C",6.8
"160","SENTO SÉ","293020401C",5.2
"161","SERRA DOURADA","293030301C",95.2
"162","SERRA PRETA","293040201C",78.8
"163","SERRINHA","293050101C",55
"164","SERROLÂNDIA","293060001C",48.4
"165","SÃO DOMINGOS","292895001C",18.8
"166","SÃO JOSÉ DO JACUÍPE","292937001C",0.2
"167","TANQUE NOVO","293105301C",11.6
"168","TEOFILÂNDIA","293150901C",50
"169","UAUÁ","293200201C",2.8
"170","UBAÍRA","293210101C",69.6
"171","UIBAÍ","293240801C",142.6
"172","UMBURANAS","293245701C",5
"173","URANDI","293260601C",8
"174","VALENTE","293300001C",0.8
"175","VALENÇA","293290301A",166.15
"176","VALENÇA","293290307H",166
"177","VITÓRIA DA CONQUISTA","293330701A",66.26
"178","VITÓRIA DA CONQUISTA","293330701U",31.8
"179","VITÓRIA DA CONQUISTA","293330702A",55.32
"180","VITÓRIA DA CONQUISTA","293330703A",68.55
"181","VITÓRIA DA CONQUISTA","293330704A",57.81
"182","VITÓRIA DA CONQUISTA","293330705A",69.34
"183","VÁRZEA DA ROÇA","293305901C",19.6
"184","VÁRZEA NOVA","293315801C",9
"185","XIQUE-XIQUE","293360401U",23.2
"186","ÁGUA FRIA","290040501C",100.6
