"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",51.2
"2","AMÉRICA DOURADA","290115501A",3.4
"3","AMÉRICA DOURADA","290115501C",16
"4","ANTAS","290160101C",72.8
"5","ARACATU","290200501C",48.6
"6","BARRA","290270801C",14.4
"7","BARRA DA ESTIVA","290280701U",96
"8","BARRA DO CHOÇA","290290601C",0
"9","BARRO ALTO","290323501C",43.4
"10","BELMONTE","290340901A",433.22
"11","BIRITINGA","290360701C",64.4
"12","BOM JESUS DA LAPA","290390401C",55.8
"13","BOQUIRA","290410001C",38.6
"14","BROTAS DE MACAÚBAS","290450601C",173.6
"15","CABACEIRAS DO PARAGUAÇU","290485201C",0
"16","CACHOEIRA","290490201A",5
"17","CAETANOS","290515601C",29.8
"18","CAMACAN","290560201A",202.03
"19","CAMACAN","290560202A",239.05
"20","CAMAMU","290580001A",73.8
"21","CANDEIAS","290650101A",117.73
"22","CANDEIAS","290650102A",161.41
"23","CANDEIAS","290650104A",73.76
"24","CANDEIAS","290650105A",135.17
"25","CAPELA DO ALTO ALEGRE","290685701C",0
"26","CARINHANHA","290710301C",39.2
"27","CASTRO ALVES","290730101C",52.2
"28","COCOS","290810101C",100.4
"29","CORONEL JOÃO SÁ","290920801C",8
"30","CÍCERO DANTAS","290780601C",1.2
"31","ELÍSIO MEDRADO","291030501C",36
"32","GANDU","291120401A",45.86
"33","GAVIÃO","291125301C",33.8
"34","GENTIO DO OURO","291130301C",21.2
"35","GUAJERU","291165901C",42.4
"36","GUANAMBI","291170901C",11.2
"37","GUARATINGA","291180801A",150.8
"38","IAÇU","291190701C",2
"39","IBIASSUCÊ","291200401C",78.4
"40","IBIPITANGA","291250901C",26
"41","IGAPORÃ","291340801C",70
"42","IGRAPIÚNA","291345701A",83.2
"43","ILHÉUS","291360601A",340.49
"44","ILHÉUS","291360602A",0
"45","ITABUNA","291480201A",73.57
"46","ITABUNA","291480202A",114.22
"47","ITABUNA","291480202H",59.4
"48","ITABUNA","291480203A",149.02
"49","ITAGIMIRIM","291530401A",152.96
"50","ITAMARAJU","291560101A",0
"51","ITAMBÉ","291580901C",85
"52","ITAPETINGA","291640101A",133.44
"53","ITAPICURU","291650001C",0
"54","ITARANTIM","291680701C",124.6
"55","ITATIM","291685601C",0
"56","ITORORÓ","291710201A",0
"57","ITORORÓ","291710201C",155
"58","IUIÚ","291733401C",28.8
"59","JACOBINA","291750801A",30.4
"60","JACOBINA","291750802A",53.4
"61","JAGUAQUARA","291760701A",28.6
"62","JAGUAQUARA","291760701C",35
"63","JAGUAQUARA","291760702A",33.6
"64","JUAZEIRO","291840701A",20.8
"65","JUAZEIRO","291840704A",29
"66","LAJEDINHO","291900901A",26.6
"67","LAJEDO DO TABOCAL","291905801C",0
"68","LAMARÃO","291910801C",58.4
"69","LAPÃO","291915701A",0
"70","LAURO DE FREITAS","291920701A",0
"71","LAURO DE FREITAS","291920702A",36.68
"72","LAURO DE FREITAS","291920705A",19.16
"73","LAURO DE FREITAS","291920706A",161.38
"74","LICÍNIO DE ALMEIDA","291940501C",89.2
"75","MACAJUBA","291960301C",18
"76","MARAGOGIPE","292060101A",110.33
"77","MORPARÁ","292160901C",1.6
"78","MORRO DO CHAPÉU","292170801U",27.2
"79","MUCUGÊ","292190601C",73.6
"80","NOVA ITARANA","292280501C",28.4
"81","NOVA VIÇOSA","292300102A",0
"82","OLINDINA","292310001C",3.4
"83","PARIPIRANGA","292380301C",0
"84","PAU BRASIL","292390201A",226.8
"85","PLANALTINO","292490001C",48.6
"86","PORTO SEGURO","292530301A",272.38
"87","PORTO SEGURO","292530303A",463.28
"88","PORTO SEGURO","292530304A",0.8
"89","PRADO","292550101A",349.6
"90","QUEIMADAS","292580801C",0
"91","RETIROLÂNDIA","292610301C",5.8
"92","RIBEIRA DO POMBAL","292660801U",46
"93","RIO DO ANTÔNIO","292680601C",80
"94","RIO DO PIRES","292690501C",54
"95","RUY BARBOSA","292720001C",1.8
"96","SALVADOR","292740801G",206.2
"97","SALVADOR","292740802A",207.84
"98","SALVADOR","292740802G",199.2
"99","SALVADOR","292740803A",158.62
"100","SALVADOR","292740803G",174.2
"101","SALVADOR","292740804A",217.63
"102","SALVADOR","292740804G",166.4
"103","SALVADOR","292740805A",172.46
"104","SALVADOR","292740806A",78.22
"105","SALVADOR","292740806G",253.4
"106","SALVADOR","292740807G",196.8
"107","SALVADOR","292740808A",47.51
"108","SALVADOR","292740808G",207
"109","SALVADOR","292740809G",159.4
"110","SALVADOR","292740810A",187.37
"111","SALVADOR","292740810G",227.6
"112","SALVADOR","292740811A",93.98
"113","SALVADOR","292740811G",150
"114","SALVADOR","292740812A",107.15
"115","SALVADOR","292740812G",181.8
"116","SALVADOR","292740813G",271
"117","SALVADOR","292740814A",207.03
"118","SALVADOR","292740814G",150.6
"119","SALVADOR","292740814H",200.8
"120","SALVADOR","292740815G",191.2
"121","SALVADOR","292740815H",155.4
"122","SALVADOR","292740816A",47.49
"123","SALVADOR","292740816G",61.2
"124","SALVADOR","292740817A",117.25
"125","SALVADOR","292740818A",91.34
"126","SALVADOR","292740819A",152.8
"127","SALVADOR","292740820A",115.6
"128","SALVADOR","292740821A",152.6
"129","SALVADOR","292740822A",98.4
"130","SALVADOR","292740823A",223.2
"131","SANTA BÁRBARA","292750701C",10.8
"132","SANTA CRUZ CABRÁLIA","292770501A",697.36
"133","SANTA INÊS","292790301C",26
"134","SANTA LUZIA","292805901A",242.6
"135","SANTA TERESINHA","292850501C",29.8
"136","SANTANA","292820801U",34.4
"137","SANTO AMARO","292860401A",142.8
"138","SANTO AMARO","292860402A",114
"139","SAÚDE","292980001C",0
"140","SENHOR DO BONFIM","293010501A",10.56
"141","SENHOR DO BONFIM","293010501C",24.8
"142","SERROLÂNDIA","293060001C",0
"143","SIMÕES FILHO","293070901A",134
"144","SIMÕES FILHO","293070902A",150.8
"145","SIMÕES FILHO","293070903A",164
"146","SÃO DOMINGOS","292895001C",8.8
"147","SÃO FÉLIX","292900801A",75.8
"148","SÍTIO DO MATO","293075801C",24.6
"149","TANQUE NOVO","293105301C",44.4
"150","TAPEROÁ","293120201A",114.6
"151","TAPIRAMUTÁ","293130101C",52.2
"152","TEOFILÂNDIA","293150901C",14
"153","UIBAÍ","293240801C",39.2
"154","URANDI","293260601C",17.2
"155","VALENTE","293300001C",2
"156","VALENÇA","293290301A",110.6
"157","VALENÇA","293290307H",186
