"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","ABAÍRA","290010801C",28.8
"3","ADUSTINA","290035501C",19.4
"4","AMARGOSA","290100701C",90.8
"5","AMÉRICA DOURADA","290115501A",22.8
"6","AMÉRICA DOURADA","290115501C",0.2
"7","ANAGÉ","290120501C",0
"8","ANDARAÍ","290130401C",34
"9","ANTAS","290160101C",12.8
"10","ANTÔNIO CARDOSO","290170001C",85
"11","BANZAÊ","290265801C",56.4
"12","BARRA","290270801C",0
"13","BARRA DA ESTIVA","290280701U",22.8
"14","BARRA DO CHOÇA","290290601C",98.8
"15","BARRA DO MENDES","290300301C",0.6
"16","BARRA DO ROCHA","290310201A",121.2
"17","BARRO ALTO","290323501C",1.2
"18","BELMONTE","290340901A",239.31
"19","BIRITINGA","290360701C",118.4
"20","BOA VISTA DO TUPIM","290380501U",12.2
"21","BOM JESUS DA LAPA","290390401C",0
"22","BONINAL","290400101C",0.2
"23","BONITO","290405001C",78.8
"24","BOQUIRA","290410001C",36.4
"25","BREJÕES","290430801C",53.6
"26","BRUMADO","290460501C",0.8
"27","CAATIBA","290480301C",119.8
"28","CABACEIRAS DO PARAGUAÇU","290485201C",77.2
"29","CACHOEIRA","290490201A",180
"30","CACULÉ","290500801C",7.6
"31","CAETANOS","290515601C",0
"32","CAETITÉ","290520601U",11
"33","CAFARNAUM","290530501C",5.4
"34","CAMACAN","290560201A",119.71
"35","CAMACAN","290560202A",13.07
"36","CAMACAN","290560203A",135.82
"37","CAMAMU","290580001A",216.4
"38","CAMAÇARI","290570101H",5.6
"39","CAMPO ALEGRE DE LOURDES","290590901C",0
"40","CAMPO FORMOSO","290600601C",0
"41","CANARANA","290620401C",3
"42","CANDEIAS","290650101A",341.04
"43","CANDEIAS","290650102A",301.89
"44","CANDEIAS","290650104A",233.4
"45","CANDEIAS","290650105A",220.39
"46","CANDIBA","290660001C",0.2
"47","CANSANÇÃO","290680801C",0
"48","CANUDOS","290682401C",38
"49","CAPELA DO ALTO ALEGRE","290685701C",21.8
"50","CAPIM GROSSO","290687301C",39.2
"51","CARAVELAS","290690701A",194.6
"52","CARAÍBAS","290689901C",0.8
"53","CARINHANHA","290710301C",0
"54","CASTRO ALVES","290730101C",67.6
"55","CENTRAL","290760801C",1.6
"56","CHORROCHÓ","290770701C",37.4
"57","CORONEL JOÃO SÁ","290920801C",16.2
"58","CURAÇÁ","290990101C",94.6
"59","CÂNDIDO SALES","290670901C",7
"60","CÍCERO DANTAS","290780601C",43.6
"61","DOM BASÍLIO","291010701C",1.2
"62","ELÍSIO MEDRADO","291030501C",68.2
"63","EUCLIDES DA CUNHA","291070101C",12
"64","FÁTIMA","291075001C",4.6
"65","GANDU","291120401A",117.09
"66","GAVIÃO","291125301C",24.2
"67","GLÓRIA","291140201C",57
"68","GUANAMBI","291170901C",0
"69","GUARATINGA","291180801A",171.2
"70","HELIÓPOLIS","291185701C",61.4
"71","IAÇU","291190701C",17
"72","IBIASSUCÊ","291200401C",0
"73","IBICOARA","291220201C",103.6
"74","IBIPITANGA","291250901C",2.2
"75","IBITIARA","291300201C",15.4
"76","IBITITÁ","291310101U",0
"77","IGRAPIÚNA","291345701A",190
"78","ILHÉUS","291360601A",260.41
"79","ILHÉUS","291360602A",207.65
"80","INHAMBUPE","291370501C",80
"81","IPECAETÁ","291380401C",74
"82","IPIRÁ","291400001C",8.6
"83","IRAJUBA","291420801C",19.6
"84","IRAMAIA","291430701U",0
"85","IRAQUARA","291440601C",14.8
"86","IRECÊ","291460401C",12.6
"87","ITABERABA","291470301C",24
"88","ITABUNA","291480201A",112.76
"89","ITABUNA","291480202A",128.56
"90","ITABUNA","291480202H",27.6
"91","ITABUNA","291480203A",128.43
"92","ITACARÉ","291490101A",327.8
"93","ITAETÉ","291500701C",66.4
"94","ITAGIMIRIM","291530401A",144.33
"95","ITAMARAJU","291560101A",125.4
"96","ITAMBÉ","291580901C",1
"97","ITAPETINGA","291640101A",34.2
"98","ITAPETINGA","291640103H",2.2
"99","ITAPICURU","291650001C",0.8
"100","ITIRUÇU","291690601C",34.4
"101","ITIÚBA","291700301C",64.8
"102","ITORORÓ","291710201A",147.66
"103","ITORORÓ","291710201C",148.4
"104","IUIÚ","291733401C",15.8
"105","JACOBINA","291750801A",25.4
"106","JACOBINA","291750801C",40.2
"107","JACOBINA","291750802A",47.2
"108","JAGUAQUARA","291760701A",31.8
