"","municipio","codEstacao","PrecM"
"1","Alto do Rodrigues","240070301A",19.757391305
"2","Apodi","240100801A",27.574087567
"3","Açu","240020801A",13.664079748
"4","Canguaretama","240220401A",235.612627055
"5","Canguaretama","240220402A",301.530383872
"6","Ceará-Mirim","240260001A",340.364836668
"7","Ceará-Mirim","240260002A",308.767188428
"8","Goianinha","240420001A",222.770757671
"9","Ipanguaçu","240470501A",6.945779035
"10","Jardim de Piranhas","240560301A",13.39896778
"11","Mossoró","240800302A",35.93107256
"12","Mossoró","240800303A",23.112016032
"13","Mossoró","240800304A",46.275091662
"14","Mossoró","240800305A",32.256570704
"15","Mossoró","240800306A",26.077598374
"16","Mossoró","240800307A",25.0909434
"17","Mossoró","240800308A",34.51949991
"18","Natal","240810201A",397.604922985
"19","Natal","240810202A",418.567241816
"20","Natal","240810203A",491.35629542
"21","Natal","240810204A",493.352620657
"22","Natal","240810205A",506.971160877
"23","Natal","240810206A",414.083814384
"24","Natal","240810207A",536.462599565
"25","Natal","240810208A",472.861641659
"26","Pendências","240990201A",26.864323985
"27","Várzea","241470401A",110.281783917
