"","municipio","codEstacao","PrecM"
"1","APODI","240100801A",35.24
"2","AÇU","240020801A",28.97
"3","BAÍA FORMOSA","240140401A",270.83
"4","CAICÓ","240200601A",34.22
"5","CAICÓ","240200601C",23.6
"6","CAICÓ","240200602A",37.88
"7","CANGUARETAMA","240220402A",286.91
"8","CEARÁ-MIRIM","240260001A",116.08
"9","CURRAIS NOVOS","240310301U",19
"10","EXTREMOZ","240360801A",208.39
"11","GOIANINHA","240420001A",127.5
"12","GUAMARÉ","240450701A",18.27
"13","IPANGUAÇU","240470501A",47.73
"14","ITAJÁ","240485301A",37.51
"15","JOÃO CÂMARA","240580101A",19.74
"16","JUCURUTU","240610601A",60.61
"17","LAGOA NOVA","240650201C",44.4
"18","MACAU","240720301A",35.34
"19","MOSSORÓ","240800303A",55.69
"20","MOSSORÓ","240800304A",51
"21","MOSSORÓ","240800306A",0
"22","MOSSORÓ","240800308A",38.38
"23","NATAL","240810201A",164.47
"24","NATAL","240810202A",177.37
"25","NATAL","240810203A",111.66
"26","NATAL","240810204A",167.08
"27","NATAL","240810205A",167.74
"28","NATAL","240810206A",145.6
"29","NATAL","240810207A",246.4
"30","NATAL","240810208A",51.2
"31","PATU","240930801A",1.4
"32","PENDÊNCIAS","240990201A",65.61
"33","PORTO DO MANGUE","241025601A",19.98
"34","SÃO JOSÉ DE MIPIBU","241220301A",149.18
"35","SÃO JOSÉ DE MIPIBU","241220302A",119.5
"36","TOUROS","241440701A",332.71
"37","VÁRZEA","241470401A",98.55
