"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",19.8
"2","ALTO DO RODRIGUES","240070301A",51.01
"3","APODI","240100801A",23.67
"4","AUGUSTO SEVERO","240130501C",4.8
"5","AÇU","240020801A",10.1
"6","CAICÓ","240200601C",10.6
"7","CANGUARETAMA","240220401A",185.2
"8","CANGUARETAMA","240220402A",220.77
"9","CEARÁ-MIRIM","240260001A",74.61
"10","CEARÁ-MIRIM","240260002A",208.19
"11","GOIANINHA","240420001A",99.73
"12","IPANGUAÇU","240470501A",25.65
"13","JARDIM DE PIRANHAS","240560301A",5.77
"14","JOÃO CÂMARA","240580101C",46.4
"15","JOÃO CÂMARA","260810701A",0.2
"16","MOSSORÓ","240800302A",35.55
"17","MOSSORÓ","240800303A",2.97
"18","MOSSORÓ","240800304A",39.73
"19","MOSSORÓ","240800305A",27.79
"20","MOSSORÓ","240800307A",17.59
"21","MOSSORÓ","240800308A",12.31
"22","NATAL","240810201A",120.39
"23","NATAL","240810202A",121.98
"24","NATAL","240810203A",110.04
"25","NATAL","240810204A",146.71
"26","NATAL","240810205A",209.75
"27","NATAL","240810206A",0
"28","NATAL","240810207A",175.53
"29","NATAL","240810208A",226.18
"30","NOVA CRUZ","240830001C",49.2
"31","PATU","240930801A",44.51
"32","PENDÊNCIAS","240990201A",17.92
"33","SÃO BENTO DO NORTE","241160101C",41.6
"34","SÃO PAULO DO POTENGI","241260901C",41
"35","VÁRZEA","241470401A",59.98
