"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",28.8
"2","ALTO DO RODRIGUES","240070301A",27.47
"3","ANTÔNIO MARTINS","240090101C",6.8
"4","APODI","240100801A",0
"5","AUGUSTO SEVERO","240130501C",2.2
"6","AÇU","240020801A",11.84
"7","CAICÓ","240200601C",28.8
"8","CANGUARETAMA","240220401A",183.85
"9","CANGUARETAMA","240220402A",212.55
"10","CARAÚBAS","240230301C",5.4
"11","CEARÁ-MIRIM","240260001A",153.23
"12","CEARÁ-MIRIM","240260002A",245.96
"13","CURRAIS NOVOS","240310301U",14.2
"14","GOIANINHA","240420001A",164.21
"15","IPANGUAÇU","240470501A",21.28
"16","JARDIM DE PIRANHAS","240560301A",1.59
"17","JOÃO CÂMARA","240580101C",73.8
"18","JOÃO CÂMARA","260810701A",59.52
"19","MONTE ALEGRE","240780701C",116
"20","MOSSORÓ","240800302A",23.63
"21","MOSSORÓ","240800303A",46.88
"22","MOSSORÓ","240800304A",1472.78
"23","MOSSORÓ","240800305A",36.34
"24","MOSSORÓ","240800306A",44.05
"25","MOSSORÓ","240800307A",54.57
"26","MOSSORÓ","240800308A",49.92
"27","NATAL","240810201A",133.04
"28","NATAL","240810202A",119.35
"29","NATAL","240810203A",149.48
"30","NATAL","240810204A",155.15
"31","NATAL","240810205A",56.96
"32","NATAL","240810206A",124.9
"33","NATAL","240810207A",164.73
"34","NATAL","240810208A",13.4
"35","NOVA CRUZ","240830001C",47.8
"36","PATU","240930801A",3.36
"37","PENDÊNCIAS","240990201A",37.81
"38","SÃO BENTO DO NORTE","241160101C",6.6
"39","SÃO MIGUEL","241250001C",2.2
"40","SÃO PAULO DO POTENGI","241260901C",59.2
"41","SÃO RAFAEL","241280701U",46.4
"42","TAIPU","241390401C",79.4
"43","VÁRZEA","241470401A",44.09
