"","municipio","codEstacao","PrecM"
"1","ALTO DO RODRIGUES","240070301A",31.6
"2","APODI","240100801A",15.55
"3","AÇU","240020801A",48.65
"4","CANGUARETAMA","240220401A",250.71
"5","CANGUARETAMA","240220402A",243.4
"6","CEARÁ-MIRIM","240260001A",192.78
"7","CEARÁ-MIRIM","240260002A",322.25
"8","GOIANINHA","240420001A",159.18
"9","IPANGUAÇU","240470501A",9.86
"10","JARDIM DE PIRANHAS","240560301A",11.43
"11","MOSSORÓ","240800302A",8.3
"12","MOSSORÓ","240800303A",9.45
"13","MOSSORÓ","240800304A",18.51
"14","MOSSORÓ","240800305A",19.12
"15","MOSSORÓ","240800306A",9.67
"16","MOSSORÓ","240800307A",7.69
"17","MOSSORÓ","240800308A",8.69
"18","NATAL","240810201A",196.87
"19","NATAL","240810202A",283.91
"20","NATAL","240810203A",295.03
"21","NATAL","240810204A",25.86
"22","NATAL","240810205A",293.6
"23","NATAL","240810206A",237.03
"24","NATAL","240810207A",254.2
"25","NATAL","240810208A",281.5
"26","PATU","240930801A",20.02
"27","PENDÊNCIAS","240990201A",15.57
"28","VÁRZEA","241470401A",100.77
