"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","ABAÍRA","290010801C",0.2
"3","ADUSTINA","290035501C",6.6
"4","AMARGOSA","290100701C",59
"5","AMÉRICA DOURADA","290115501A",1.4
"6","AMÉRICA DOURADA","290115501C",2.4
"7","ANAGÉ","290120501C",1
"8","ANDARAÍ","290130401C",13.2
"9","ANTAS","290160101C",6.4
"10","ANTÔNIO CARDOSO","290170001C",49.4
"11","ARACATU","290200501C",2.2
"12","BANZAÊ","290265801C",4.4
"13","BARRA","290270801C",0
"14","BARRA DO CHOÇA","290290601C",3.4
"15","BARRA DO MENDES","290300301C",0.4
"16","BARRA DO ROCHA","290310201A",52
"17","BARRO ALTO","290323501C",0
"18","BELMONTE","290340901A",79.27
"19","BIRITINGA","290360701C",35.8
"20","BOA VISTA DO TUPIM","290380501U",10.6
"21","BOM JESUS DA LAPA","290390401C",0
"22","BONINAL","290400101C",0
"23","BONITO","290405001C",38.2
"24","BOQUIRA","290410001C",5
"25","BREJÕES","290430801C",35.6
"26","BRUMADO","290460501C",2.6
"27","CAATIBA","290480301C",18.4
"28","CABACEIRAS DO PARAGUAÇU","290485201C",39.4
"29","CACHOEIRA","290490201A",110.6
"30","CACULÉ","290500801C",0
"31","CAETANOS","290515601C",0
"32","CAETITÉ","290520601U",2.6
"33","CAFARNAUM","290530501C",0.4
"34","CALDEIRÃO GRANDE","290550301C",0
"35","CAMACAN","290560201A",43.9
"36","CAMACAN","290560203A",54.14
"37","CAMAMU","290580001A",116.8
"38","CANARANA","290620401C",2
"39","CANDEIAS","290650101A",32.18
"40","CANDIBA","290660001C",0.8
"41","CANSANÇÃO","290680801C",0
"42","CANUDOS","290682401C",5.8
"43","CAPELA DO ALTO ALEGRE","290685701C",12.8
"44","CAPIM GROSSO","290687301C",23.8
"45","CARAVELAS","290690701A",18.4
"46","CARAÍBAS","290689901C",1
"47","CARINHANHA","290710301C",0.8
"48","CASTRO ALVES","290730101C",58
"49","CENTRAL","290760801C",1.6
"50","CHORROCHÓ","290770701C",1.4
