"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",2.2
"2","ABAÍRA","290010801C",1.8
"3","ADUSTINA","290035501C",2.6
"4","AMARGOSA","290100701C",4.4
"5","AMÉRICA DOURADA","290115501C",0.4
"6","ANAGÉ","290120501C",5.2
"7","ANDARAÍ","290130401C",1.6
"8","ANTÔNIO CARDOSO","290170001C",2.2
"9","ARACATU","290200501C",4.8
"10","BARRA","290270801C",0.4
"11","BARRA DO CHOÇA","290290601C",6.2
"12","BARRA DO MENDES","290300301C",1.4
"13","BARRO ALTO","290323501C",2
"14","BELMONTE","290340901A",81.78
"15","BIRITINGA","290360701C",15.6
"16","BOM JESUS DA LAPA","290390401C",0.2
"17","BOM JESUS DA SERRA","290395301C",6.8
"18","BONITO","290405001C",21.4
"19","BREJÕES","290430801C",2.4
"20","BROTAS DE MACAÚBAS","290450601C",0.2
"21","BRUMADO","290460501C",0.6
"22","BURITIRAMA","290475301C",1.8
"23","CAATIBA","290480301C",10
"24","CABACEIRAS DO PARAGUAÇU","290485201C",23.2
"25","CACULÉ","290500801C",9.6
"26","CAETANOS","290515601C",5.8
"27","CAFARNAUM","290530501C",1.2
"28","CALDEIRÃO GRANDE","290550301C",1
"29","CAMACAN","290560201A",174.77
"30","CAMACAN","290560202A",129.1
"31","CAMACAN","290560203A",175.09
"32","CAMPO ALEGRE DE LOURDES","290590901C",1.4
"33","CAMPO FORMOSO","290600601C",13
"34","CANARANA","290620401C",1
"35","CANDEIAS","290650101A",79.09
"36","CANDEIAS","290650102A",77.55
"37","CANDEIAS","290650103A",85.54
"38","CANDEIAS","290650104A",79.96
"39","CANDEIAS","290650105A",66.75
"40","CANUDOS","290682401C",5.8
"41","CAPELA DO ALTO ALEGRE","290685701C",1.8
"42","CARAÍBAS","290689901C",20.2
"43","CARINHANHA","290710301C",0.8
"44","CASTRO ALVES","290730101C",42
"45","CHORROCHÓ","290770701C",2
"46","CONDEÚBA","290870501C",5.4
"47","CORONEL JOÃO SÁ","290920801C",9
"48","CURAÇÁ","290990101C",2.4
"49","CÂNDIDO SALES","290670901C",2.2
"50","ELÍSIO MEDRADO","291030501C",12.2
"51","EUCLIDES DA CUNHA","291070101C",35.6
"52","FILADÉLFIA","291085901C",1.2
"53","FÁTIMA","291075001C",40
"54","GANDU","291120401A",84.3
"55","GAVIÃO","291125301C",0.2
"56","GLÓRIA","291140201C",2.6
"57","GUAJERU","291165901C",5.8
"58","IAÇU","291190701C",19.8
"59","IBICOARA","291220201C",22.2
"60","IBIPITANGA","291250901C",0.6
"61","IGAPORÃ","291340801C",0.8
"62","ILHÉUS","291360601A",137.29
"63","ILHÉUS","291360602A",122.22
"64","IPECAETÁ","291380401C",46
"65","IPIRÁ","291400001C",27.4
"66","IRAJUBA","291420801C",1.8
"67","IRAQUARA","291440601C",8.2
"68","ITABERABA","291470301C",12.2
"69","ITABUNA","291480202A",110.45
"70","ITABUNA","291480203A",107.48
"71","ITAETÉ","291500701C",4.4
"72","ITAGIMIRIM","291530401A",83.25
"73","ITAMBÉ","291580901C",8.6
"74","ITAPETINGA","291640101A",55.95
"75","ITAPICURU","291650001C",97.2
"76","ITARANTIM","291680701C",9.2
"77","ITATIM","291685601C",5
"78","ITIRUÇU","291690601C",8.4
