"","municipio","codEstacao","PrecM"
"92","JACOBINA","291750802A",25.8
"93","JAGUAQUARA","291760701A",23.8
"94","JAGUAQUARA","291760702A",24.8
"95","JAGUARARI","291770601U",15.2
"96","JEREMOABO","291810001C",55.6
"97","JOÃO DOURADO","291835701C",0
"98","JUAZEIRO","291840701A",0
"99","JUAZEIRO","291840702A",0
"100","JUAZEIRO","291840703A",0
"101","JUAZEIRO","291840704A",0
"102","JUSSARA","291850601C",0
"103","LAFAIETE COUTINHO","291870401C",25.2
"104","LAJEDINHO","291900901A",9.2
"105","LAJEDO DO TABOCAL","291905801C",22.6
"106","LAMARÃO","291910801C",0.2
"107","LAPÃO","291915701A",0
"108","LAURO DE FREITAS","291920701A",32.96
"109","LAURO DE FREITAS","291920702A",0
"110","LAURO DE FREITAS","291920703A",42.9
"111","LAURO DE FREITAS","291920704H",35.4
"112","LAURO DE FREITAS","291920705A",50.89
"113","LAURO DE FREITAS","291920706A",56.14
"114","LENÇÓIS","291930601C",0
"115","LICÍNIO DE ALMEIDA","291940501C",3.2
"116","MACAJUBA","291960301C",8.4
"117","MACARANI","291970201C",6.8
"118","MACAÚBAS","291980101U",0
"119","MAIRI","292010601C",23.6
"120","MANOEL VITORINO","292040301C",1.4
"121","MARACÁS","292050201C",18
"122","MARAGOGIPE","292060101A",63.9
"123","MEDEIROS NETO","292110401A",16.12
"124","MIGUEL CALMON","292120301C",0
"125","MORPARÁ","292160901C",0
"126","MORTUGABA","292180701C",0
"127","MUCUGÊ","292190601C",23
"128","MUNDO NOVO","292210201C",41
"129","NAZARÉ","292250801A",94
"130","NOVA CANAÃ","292270601C",45
"131","NOVA ITARANA","292280501C",0
"132","NOVA REDENÇÃO","292285401C",0.4
"133","NOVA VIÇOSA","292300102A",18.52
"134","OLINDINA","292310001C",25.2
"135","OLIVEIRA DOS BREJINHOS","292320901C",0
"136","PALMEIRAS","292350601C",0
"137","PARATINGA","292370401U",0
"138","PAU BRASIL","292390201A",48.2
"139","PAULO AFONSO","292400901C",28.6
"140","PEDRO ALEXANDRE","292420701C",21.2
"141","PIATÃ","292430601C",0.2
"142","PILÃO ARCADO","292440501U",0
"143","PIRIPÁ","292470201C",0.6
"144","PIRITIBA","292480101C",0
"145","PLANALTINO","292490001C",5.4
"146","PLANALTO","292500601C",0
"147","PORTO SEGURO","292530301A",125.36
"148","PORTO SEGURO","292530302A",132.34
"149","PORTO SEGURO","292530303A",143.33
"150","PORTO SEGURO","292530304A",139.55
"151","POÇÕES","292510501U",15.4
"152","PRADO","292550101A",141.2
"153","RAFAEL JAMBEIRO","292595601U",7.6
"154","RETIROLÂNDIA","292610301C",0
"155","RIACHO DE SANTANA","292640001C",0
"156","RIO DO ANTÔNIO","292680601C",1
"157","RODELAS","292710101C",0
"158","RUY BARBOSA","292720001C",8.6
"159","SALVADOR","292740801A",65.75
"160","SALVADOR","292740802A",78.65
"161","SALVADOR","292740803A",54.16
"162","SALVADOR","292740804A",254.29
"163","SALVADOR","292740805A",66.74
"164","SALVADOR","292740806A",43.43
"165","SALVADOR","292740808A",44.67
"166","SALVADOR","292740810A",55.46
"167","SALVADOR","292740811A",49.34
"168","SALVADOR","292740812A",40.48
"169","SALVADOR","292740814A",54.25
"170","SALVADOR","292740815A",47.15
"171","SALVADOR","292740816A",70.4
"172","SALVADOR","292740817A",62.86
"173","SALVADOR","292740818A",55.07
"174","SALVADOR","292740819A",28.6
"175","SALVADOR","292740820A",59.4
"176","SALVADOR","292740821A",35
"177","SALVADOR","292740822A",47.2
"178","SALVADOR","292740823A",55.4
"179","SANTA CRUZ CABRÁLIA","292770501A",92.77
"180","SANTA CRUZ CABRÁLIA","292770505H",150.8
"181","SANTA INÊS","292790301C",4.4
"182","SANTA LUZIA","292805901A",40.8
"183","SANTA TERESINHA","292850501C",9.2
"184","SANTO AMARO","292860401A",38.2
"185","SANTO AMARO","292860402A",86.6
"186","SAÚDE","292980001C",0
"187","SENHOR DO BONFIM","293010501A",6.95
"188","SENHOR DO BONFIM","293010501C",0
"189","SENTO SÉ","293020401C",0
"190","SERRA DOURADA","293030301C",0
"191","SERRA PRETA","293040201C",38.6
"192","SERROLÂNDIA","293060001C",2
"193","SIMÕES FILHO","293070901A",78.2
"194","SIMÕES FILHO","293070902A",72
"195","SIMÕES FILHO","293070903A",62.6
"196","SÃO DOMINGOS","292895001C",3
"197","SÃO FÉLIX","292900801A",101.8
"198","SÃO GABRIEL","292925501C",0
"199","SÃO JOSÉ DO JACUÍPE","292937001C",0
"200","SÍTIO DO MATO","293075801C",0
"201","TANQUE NOVO","293105301C",0
"202","TAPEROÁ","293120201A",49.2
"203","TEOFILÂNDIA","293150901C",13.6
"204","UAUÁ","293200201C",2
"205","UBAÍRA","293210101C",8.2
"206","UIBAÍ","293240801C",0
"207","UMBURANAS","293245701C",0
"208","URANDI","293260601C",1
"209","VALENTE","293300001C",0.8
"210","VALENÇA","293290301A",54.93
"211","VALENÇA","293290307H",52
"212","VITÓRIA DA CONQUISTA","293330701A",7.99
"213","VITÓRIA DA CONQUISTA","293330701U",4
"214","VITÓRIA DA CONQUISTA","293330702A",7.57
"215","VITÓRIA DA CONQUISTA","293330703A",6.42
"216","VITÓRIA DA CONQUISTA","293330704A",7.16
"217","VITÓRIA DA CONQUISTA","293330705A",9.86
"218","VÁRZEA DA ROÇA","293305901C",4.2
"219","VÁRZEA NOVA","293315801C",0
"220","XIQUE-XIQUE","293360401U",0
"221","ÁGUA FRIA","290040501C",16.4
