"","municipio","codEstacao","PrecM"
"114","PARATINGA","292370401U",3.4
"115","PAULO AFONSO","292400901C",28.6
"116","PEDRO ALEXANDRE","292420701C",20.8
"117","PIATÃ","292430601C",36.2
"118","PILÃO ARCADO","292440501U",3
"119","PINTADAS","292465201C",38.8
"120","PIRIPÁ","292470201C",0.2
"121","PLANALTINO","292490001C",28.8
"122","PLANALTO","292500601C",10.2
"123","PORTO SEGURO","292530302A",119.34
"124","PORTO SEGURO","292530303A",127.58
"125","PORTO SEGURO","292530304A",131.94
"126","POÇÕES","292510501U",15.8
"127","PRESIDENTE JÂNIO QUADROS","292570901U",1
"128","QUIXABEIRA","292593101C",19.2
"129","RAFAEL JAMBEIRO","292595601U",32.8
"130","RETIROLÂNDIA","292610301C",9.2
"131","RIBEIRA DO AMPARO","292650901C",23.6
"132","RIO DE CONTAS","292670701C",18.4
"133","RIO DO ANTÔNIO","292680601C",0.6
"134","RODELAS","292710101C",2.6
"135","RUY BARBOSA","292720001C",48.6
"136","SALVADOR","292740801A",181.23
"137","SALVADOR","292740802A",188.58
"138","SALVADOR","292740803A",172.6
"139","SALVADOR","292740804A",127.32
"140","SALVADOR","292740805A",175.51
"141","SALVADOR","292740806A",145.28
"142","SALVADOR","292740810A",213.64
"143","SALVADOR","292740811A",181.84
"144","SALVADOR","292740812A",216.23
"145","SALVADOR","292740814A",194.19
"146","SALVADOR","292740815A",205.15
"147","SALVADOR","292740816A",214.79
"148","SALVADOR","292740817A",158.94
"149","SALVADOR","292740818A",144.17
"150","SANTA CRUZ CABRÁLIA","292770501A",112.56
"151","SANTA CRUZ CABRÁLIA","292770505H",199
"152","SANTA INÊS","292790301C",51.2
"153","SANTA TERESINHA","292850501C",52.6
"154","SANTANA","292820801U",8.6
"155","SANTO AMARO","292860406H",71.2
"156","SAÚDE","292980001C",26.4
"157","SENHOR DO BONFIM","293010501A",17.86
"158","SENHOR DO BONFIM","293010501C",13
"159","SERRA DOURADA","293030301C",6.8
"160","SERRA PRETA","293040201C",72
"161","SERRINHA","293050101C",16.6
"162","SERROLÂNDIA","293060001C",4.6
"163","SÃO DOMINGOS","292895001C",1.4
"164","TAPIRAMUTÁ","293130101C",73.4
"165","TEOFILÂNDIA","293150901C",36.4
"166","UAUÁ","293200201C",2.6
"167","UBAÍRA","293210101C",81.2
"168","UIBAÍ","293240801C",1.8
"169","UMBURANAS","293245701C",5.6
"170","UTINGA","293280401C",15.4
"171","VALENTE","293300001C",15.8
"172","VALENÇA","293290301A",338.38
"173","VALENÇA","293290307H",363.8
"174","VITÓRIA DA CONQUISTA","293330701A",9.92
"175","VITÓRIA DA CONQUISTA","293330701U",8.2
"176","VITÓRIA DA CONQUISTA","293330702A",12.72
"177","VITÓRIA DA CONQUISTA","293330703A",11.98
"178","VITÓRIA DA CONQUISTA","293330704A",12.13
"179","VITÓRIA DA CONQUISTA","293330705A",17.43
"180","VÁRZEA DA ROÇA","293305901C",50.8
"181","VÁRZEA NOVA","293315801C",16.2
"182","ÁGUA FRIA","290040501C",32.6
