;municipio;codEstacao;Dia;PrecD
1;BARRA DE SÃO MIGUEL;270060701A;1;2,56
2;BARRA DE SÃO MIGUEL;270060701A;2;0,81
3;BARRA DE SÃO MIGUEL;270060701A;3;2,37
4;BARRA DE SÃO MIGUEL;270060701A;4;0
5;BARRA DE SÃO MIGUEL;270060701A;5;2,36
6;BARRA DE SÃO MIGUEL;270060701A;6;0
7;BARRA DE SÃO MIGUEL;270060701A;7;0
8;BARRA DE SÃO MIGUEL;270060701A;8;2,56
9;BARRA DE SÃO MIGUEL;270060701A;9;7,68
10;BARRA DE SÃO MIGUEL;270060701A;11;0
11;BARRA DE SÃO MIGUEL;270060701A;12;0
12;BARRA DE SÃO MIGUEL;270060701A;13;0
13;BARRA DE SÃO MIGUEL;270060701A;14;0
14;BARRA DE SÃO MIGUEL;270060701A;15;0
15;BARRA DE SÃO MIGUEL;270060701A;16;0
16;BARRA DE SÃO MIGUEL;270060701A;17;4,93
17;BARRA DE SÃO MIGUEL;270060701A;18;0
18;BARRA DE SÃO MIGUEL;270060701A;19;0
19;BARRA DE SÃO MIGUEL;270060701A;20;3,35
20;BARRA DE SÃO MIGUEL;270060701A;21;2,39
21;BARRA DE SÃO MIGUEL;270060701A;22;28,35
22;BARRA DE SÃO MIGUEL;270060701A;23;33,18
23;BARRA DE SÃO MIGUEL;270060701A;24;2,95
24;BARRA DE SÃO MIGUEL;270060701A;25;34,55
25;BARRA DE SÃO MIGUEL;270060701A;26;2,01
26;BARRA DE SÃO MIGUEL;270060701A;27;2,36
27;BARRA DE SÃO MIGUEL;270060701A;28;26,16
28;BARRA DE SÃO MIGUEL;270060701A;29;1,18
29;BARRA DE SÃO MIGUEL;270060701A;30;0,62
30;BRANQUINHA;270110001A;1;0,4
31;BRANQUINHA;270110001A;2;0,4
32;BRANQUINHA;270110001A;3;0,4
33;BRANQUINHA;270110001A;4;1
34;BRANQUINHA;270110001A;5;0
35;BRANQUINHA;270110001A;6;0,2
36;BRANQUINHA;270110001A;7;0
37;BRANQUINHA;270110001A;8;1,6
38;BRANQUINHA;270110001A;9;0,2
39;BRANQUINHA;270110001A;10;0
40;BRANQUINHA;270110001A;11;0
41;BRANQUINHA;270110001A;12;0
42;BRANQUINHA;270110001A;13;0
43;BRANQUINHA;270110001A;14;0
44;BRANQUINHA;270110001A;15;0
45;BRANQUINHA;270110001A;16;0
46;BRANQUINHA;270110001A;17;0
47;BRANQUINHA;270110001A;18;0
48;BRANQUINHA;270110001A;19;0,4
49;BRANQUINHA;270110001A;20;1
50;BRANQUINHA;270110001A;21;0,2
51;BRANQUINHA;270110001A;22;0,8
