;municipio;codEstacao;Dia;PrecD
1;BARRA DE SÃO MIGUEL;270060701A;1;0
2;BARRA DE SÃO MIGUEL;270060701A;2;0
3;BARRA DE SÃO MIGUEL;270060701A;3;1,58
4;BARRA DE SÃO MIGUEL;270060701A;4;0
5;BARRA DE SÃO MIGUEL;270060701A;5;0,2
6;BARRA DE SÃO MIGUEL;270060701A;6;0
7;BARRA DE SÃO MIGUEL;270060701A;7;0
8;BARRA DE SÃO MIGUEL;270060701A;8;0
9;BARRA DE SÃO MIGUEL;270060701A;9;0
10;BARRA DE SÃO MIGUEL;270060701A;10;0
11;BARRA DE SÃO MIGUEL;270060701A;11;0
12;BARRA DE SÃO MIGUEL;270060701A;12;1,38
13;BARRA DE SÃO MIGUEL;270060701A;13;0,2
14;BARRA DE SÃO MIGUEL;270060701A;14;0,4
15;BARRA DE SÃO MIGUEL;270060701A;15;0
16;BARRA DE SÃO MIGUEL;270060701A;16;0
17;BARRA DE SÃO MIGUEL;270060701A;17;0,2
18;BARRA DE SÃO MIGUEL;270060701A;18;0
19;BARRA DE SÃO MIGUEL;270060701A;19;0
20;BARRA DE SÃO MIGUEL;270060701A;20;0
21;BARRA DE SÃO MIGUEL;270060701A;21;0
22;BARRA DE SÃO MIGUEL;270060701A;22;0
23;BARRA DE SÃO MIGUEL;270060701A;23;0
24;BARRA DE SÃO MIGUEL;270060701A;24;0
25;BRANQUINHA;270110001A;1;0
26;BRANQUINHA;270110001A;2;0
27;BRANQUINHA;270110001A;3;0
28;BRANQUINHA;270110001A;4;0
29;BRANQUINHA;270110001A;5;0
30;BRANQUINHA;270110001A;6;2,98
31;BRANQUINHA;270110001A;7;32,09
32;BRANQUINHA;270110001A;8;0,2
33;BRANQUINHA;270110001A;9;0
34;BRANQUINHA;270110001A;10;0
35;BRANQUINHA;270110001A;11;0
36;BRANQUINHA;270110001A;12;9,11
37;BRANQUINHA;270110001A;13;0
38;BRANQUINHA;270110001A;14;0
39;BRANQUINHA;270110001A;15;0
40;BRANQUINHA;270110001A;16;0
41;BRANQUINHA;270110001A;17;0
42;BRANQUINHA;270110001A;18;0,2
43;BRANQUINHA;270110001A;19;0
44;BRANQUINHA;270110001A;20;0
45;BRANQUINHA;270110001A;21;0
46;BRANQUINHA;270110001A;22;0
47;BRANQUINHA;270110001A;23;0
48;BRANQUINHA;270110001A;24;0
49;BRANQUINHA;270110001A;25;0
50;BRANQUINHA;270110001A;26;0
51;BRANQUINHA;270110001A;27;0
52;BRANQUINHA;270110001A;28;0
53;BRANQUINHA;270110001A;29;0
54;BRANQUINHA;270110001A;30;4,73
55;CAPELA;270170401A;1;0
56;CAPELA;270170401A;2;0
57;CAPELA;270170401A;3;0
58;CAPELA;270170401A;4;1,18
59;CAPELA;270170401A;5;0
60;CAPELA;270170401A;6;0
61;CAPELA;270170401A;7;40,76
62;CAPELA;270170401A;8;0
63;CAPELA;270170401A;9;0
64;CAPELA;270170401A;10;0
65;CAPELA;270170401A;11;0
66;CAPELA;270170401A;12;43,02
67;CAPELA;270170401A;13;0,4
68;CAPELA;270170401A;14;0
69;CAPELA;270170401A;15;0
70;CAPELA;270170401A;16;0
71;CAPELA;270170401A;17;0,2
72;CAPELA;270170401A;18;0
73;CAPELA;270170401A;19;0
74;CAPELA;270170401A;20;0
75;CAPELA;270170401A;21;0
76;CAPELA;270170401A;22;0
77;CAPELA;270170401A;23;0
78;CAPELA;270170401A;24;0
79;CAPELA;270170401A;25;0
80;CAPELA;270170401A;26;0
81;CAPELA;270170401A;27;0
82;CAPELA;270170401A;28;0
83;CAPELA;270170401A;29;0
84;CAPELA;270170401A;30;0
85;MACEIÓ;270430202A;20;0,2
86;MACEIÓ;270430202A;21;0
87;MACEIÓ;270430202A;22;0
88;MACEIÓ;270430202A;23;2,76
89;MACEIÓ;270430202A;24;0
90;MACEIÓ;270430202A;25;0
91;MACEIÓ;270430202A;26;0
92;MACEIÓ;270430202A;27;0
93;MACEIÓ;270430202A;28;0
94;MACEIÓ;270430202A;29;0
95;MACEIÓ;270430202A;30;0
96;MACEIÓ;270430203A;1;0
97;MACEIÓ;270430203A;2;0
98;MACEIÓ;270430203A;3;0
99;MACEIÓ;270430203A;4;0,79
100;MACEIÓ;270430203A;5;0
101;MACEIÓ;270430203A;6;0
102;MACEIÓ;270430203A;7;0
103;MACEIÓ;270430203A;8;0
104;MACEIÓ;270430203A;9;0
105;MACEIÓ;270430203A;10;0
106;MACEIÓ;270430203A;11;0
107;MACEIÓ;270430203A;12;1,38
108;MACEIÓ;270430203A;13;0
109;MACEIÓ;270430203A;14;0
110;MACEIÓ;270430203A;15;0
111;MACEIÓ;270430203A;16;0
112;MACEIÓ;270430203A;17;0
113;MACEIÓ;270430203A;18;0
114;MACEIÓ;270430203A;19;0
115;MACEIÓ;270430203A;20;1,19
116;MACEIÓ;270430203A;21;0
117;MACEIÓ;270430203A;22;0
118;MACEIÓ;270430203A;23;0
119;MACEIÓ;270430203A;24;1,18
120;MACEIÓ;270430203A;25;0,39
121;MACEIÓ;270430203A;26;0
122;MACEIÓ;270430203A;27;0
123;MACEIÓ;270430203A;28;0
124;MACEIÓ;270430203A;29;0
125;MACEIÓ;270430203A;30;0
126;MACEIÓ;270430205A;1;0
127;MACEIÓ;270430205A;2;0
128;MACEIÓ;270430205A;3;0
129;MACEIÓ;270430205A;4;0
130;MACEIÓ;270430205A;5;0
131;MACEIÓ;270430205A;6;0
132;MACEIÓ;270430205A;7;0
133;MACEIÓ;270430205A;8;0
134;MACEIÓ;270430205A;9;0
135;MACEIÓ;270430205A;10;0
136;MACEIÓ;270430205A;11;0
137;MACEIÓ;270430205A;12;15,15
138;MACEIÓ;270430205A;13;0,2
139;MACEIÓ;270430205A;14;0
140;MACEIÓ;270430205A;15;0,2
141;MACEIÓ;270430205A;16;0
142;MACEIÓ;270430205A;17;0
143;MACEIÓ;270430205A;18;0
144;MACEIÓ;270430205A;19;0
145;MACEIÓ;270430205A;20;3,74
146;MACEIÓ;270430205A;21;0
147;MACEIÓ;270430205A;22;0
148;MACEIÓ;270430205A;23;6,1
149;MACEIÓ;270430205A;24;0
150;MACEIÓ;270430205A;25;0
151;MACEIÓ;270430205A;26;0
152;MACEIÓ;270430205A;27;0
153;MACEIÓ;270430205A;28;0
154;MACEIÓ;270430205A;29;0
155;MACEIÓ;270430205A;30;0
156;MACEIÓ;270430207A;1;0
157;MACEIÓ;270430207A;2;0
158;MACEIÓ;270430207A;3;0
159;MACEIÓ;270430207A;4;1,57
160;MACEIÓ;270430207A;5;0
161;MACEIÓ;270430207A;6;0
162;MACEIÓ;270430207A;7;0,42
163;MACEIÓ;270430207A;8;0
164;MACEIÓ;270430207A;9;0
165;MACEIÓ;270430207A;10;0
166;MACEIÓ;270430207A;11;0
167;MACEIÓ;270430207A;12;5,93
168;MACEIÓ;270430207A;13;0
169;MACEIÓ;270430207A;14;0
