"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",0
"2","ALTO ALEGRE DO MARANHÃO","210043601A",0
"3","ALTO ALEGRE DO PINDARÉ","210047701A",5.6
"4","APICUM-AÇU","210083201A",0.8
"5","ARAIOSES","210090701A",8
"6","ARAME","210095601A",0
"7","ARARI","210100401A",3.6
"8","BACABAL","210120201A",0
"9","BACABAL","210120202A",0
"10","BACURI","210130101A",8
"11","BALSAS","210140001A",0
"12","BELA VISTA DO MARANHÃO","210177201A",6
"13","BENEDITO LEITE","210180601A",0
"14","BOA VISTA DO GURUPI","210197001A",106.6
"15","BURITI","210220001A",2
"16","BURITICUPU","210232501A",6.2
"17","CAJARI","210250701A",23.8
"18","CANTANHEDE","210270501A",1.4
"19","CAXIAS","210300001A",5.8
"20","CAXIAS","210300002A",3.8
"21","CAXIAS","210300003A",6.4
"22","CENTRO DO GUILHERME","210315801A",24.4
"23","CODÓ","210330701A",0
"24","CODÓ","210330702A",0
"25","COELHO NETO","210340601A",2
"26","COELHO NETO","210340602A",2.6
"27","COLINAS","210350501A",24
"28","CONCEIÇÃO DO LAGO-AÇU","210355401A",10.4
"29","COROATÁ","210360401A",0
"30","DUQUE BACELAR","210390101A",0.6
"31","ESPERANTINÓPOLIS","210400801A",1.4
"32","FORTALEZA DOS NOGUEIRAS","210410701A",4.8
"33","FORTUNA","210420601A",15.6
"34","GRAJAÚ","210480001A",0
"35","GRAJAÚ","210480002A",0
"36","ICATU","210510401A",47
"37","IGARAPÉ DO MEIO","210515301A",0
"38","IMPERATRIZ","210530201A",8.6
"39","IMPERATRIZ","210530202A",11.4
"40","IMPERATRIZ","210530203A",6.4
"41","IMPERATRIZ","210530204A",6.2
"42","ITAPECURU MIRIM","210540101A",0.2
"43","JATOBÁ","210545001A",1.6
"44","LAGO DA PEDRA","210570801A",0
"45","LAGO DO JUNCO","210580701A",0
"46","LAGO DOS RODRIGUES","210594801A",1.2
"47","LAGO VERDE","210590601A",1.8
"48","MAGALHÃES DE ALMEIDA","210630001A",0
"49","MATÕES","210660701A",11.8
"50","MATÕES DO NORTE","210663101A",24.6
"51","MIRADOR","210670601A",13.2
"52","MIRINZAL","210680501A",4.4
"53","MONÇÃO","210690401A",11.8
"54","NINA RODRIGUES","210720901A",6.4
"55","OLINDA NOVA DO MARANHÃO","210745601A",53.8
"56","PALMEIRÂNDIA","210760501A",8.8
"57","PARNARAMA","210780301A",7.8
"58","PAÇO DO LUMIAR","210750601A",16
"59","PERITORÓ","210845401A",0
"60","PINDARÉ-MIRIM","210850401A",0
"61","PIO XII","210870201A",1.2
"62","PIRAPEMAS","210880101A",17.8
"63","POÇÃO DE PEDRAS","210890001A",1
"64","PRESIDENTE DUTRA","210910601A",4.8
"65","PRESIDENTE VARGAS","210930401A",1.4
"66","ROSÁRIO","210960101A",15.2
"67","SANTA FILOMENA DO MARANHÃO","210975901A",6.4
"68","SANTA HELENA","210980901A",44.2
"69","SANTA QUITÉRIA DO MARANHÃO","211010401A",2.4
"70","SATUBINHA","211172201A",4.4
"71","SÃO BERNARDO","211060901A",1
"72","SÃO FÉLIX DE BALSAS","211080701A",0
"73","SÃO LUÍS","211130006A",18.2
"74","SÃO MATEUS DO MARANHÃO","211150801A",0.2
"75","TIMON","211220901A",39.2
"76","TRIZIDELA DO VALE","211223301A",1.6
"77","TUFILÂNDIA","211227401A",0
"78","TURILÂNDIA","211245601A",37.4
"79","VARGEM GRANDE","211270401A",7.4
"80","VIANA","211280301A",33.2
