"","municipio","codEstacao","PrecM"
"1","ALTO ALEGRE DO MARANHÃO","210043601A",0
"2","ALTO ALEGRE DO PINDARÉ","210047701A",0
"3","APICUM-AÇU","210083201A",1.6
"4","ARAIOSES","210090701A",0
"5","BACURI","210130101A",19.4
"6","BELA VISTA DO MARANHÃO","210177201A",1.4
"7","BREJO","210210102A",1106.07
"8","BURITI","210220001A",0
"9","BURITICUPU","210232501A",0.4
"10","CANTANHEDE","210270501A",0
"11","CAXIAS","210300001A",0
"12","CENTRO DO GUILHERME","210315801A",3.4
"13","CHAPADINHA","210320801A",0
"14","CHAPADINHA","210320802A",0
"15","COELHO NETO","210340601A",0
"16","COLINAS","210350501A",3.2
"17","COROATÁ","210360401A",0.2
"18","FORTUNA","210420601A",0.2
"19","IGARAPÉ DO MEIO","210515301A",1.8
"20","IMPERATRIZ","210530202A",0
"21","IMPERATRIZ","210530203A",0.2
"22","IMPERATRIZ","210530204A",0
"23","JATOBÁ","210545001A",0.8
"24","LAGO DA PEDRA","210570801A",3.4
"25","LAGO DO JUNCO","210580701A",0.8
"26","LAGO DOS RODRIGUES","210594801A",2.6
"27","LAGO VERDE","210590601A",0
"28","MARAJÁ DO SENA","210635902A",0
"29","MATÕES","210660701A",0
"30","MATÕES DO NORTE","210663101A",5
"31","MIRINZAL","210680501A",1.8
"32","MONÇÃO","210690401A",3.6
"33","OLINDA NOVA DO MARANHÃO","210745601A",2
"34","PARNARAMA","210780301A",7.6
"35","PENALVA","210830601A",1.6
"36","PINDARÉ-MIRIM","210850401A",9.4
"37","PRESIDENTE DUTRA","210910601A",0
"38","PRESIDENTE VARGAS","210930401A",0
"39","RAPOSA","210945201A",0
"40","SANTA FILOMENA DO MARANHÃO","210975901A",0
"41","SANTA HELENA","210980901A",0.6
"42","SANTA LUZIA","211000501A",11.4
"43","SANTA QUITÉRIA DO MARANHÃO","211010401A",0
"44","SANTO AMARO DO MARANHÃO","211027802A",1.97
"45","SÃO FÉLIX DE BALSAS","211080701A",38.2
"46","SÃO LUÍS","211130002A",16.2
"47","SÃO LUÍS","211130003A",18.4
"48","SÃO LUÍS","211130004A",2.8
"49","SÃO LUÍS","211130005A",18.4
"50","SÃO LUÍS","211130006A",17.4
"51","SÃO LUÍS","211130007A",6.8
"52","SÃO LUÍS","211130008A",24
"53","SÃO LUÍS","211130009A",27.6
"54","SÃO LUÍS","211130010A",54.6
"55","SÃO MATEUS DO MARANHÃO","211150801A",0
"56","TIMBIRAS","211210001A",0
"57","TUFILÂNDIA","211227401A",0
"58","VARGEM GRANDE","211270401A",13.6
"59","VITÓRIA DO MEARIM","211290201A",26.6
