"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",0
"2","ALTO ALEGRE DO MARANHÃO","210043601A",0
"3","ALTO ALEGRE DO PINDARÉ","210047701A",0
"4","APICUM-AÇU","210083201A",0.6
"5","ARAIOSES","210090701A",0
"6","ARAME","210095601A",0
"7","ARARI","210100401A",0
"8","BACABAL","210120201A",0
"9","BACABAL","210120202A",0
"10","BACURI","210130101A",9.6
"11","BALSAS","210140001A",0
"12","BELA VISTA DO MARANHÃO","210177201A",0
"13","BENEDITO LEITE","210180601A",1.2
"14","BOA VISTA DO GURUPI","210197001A",21.6
"15","BREJO","210210101A",0
"16","BURITI","210220001A",1.2
"17","BURITICUPU","210232501A",0
"18","CAJARI","210250701A",1
"19","CANTANHEDE","210270501A",0
"20","CAXIAS","210300001A",0
"21","CAXIAS","210300002A",0
"22","CAXIAS","210300003A",0
"23","CENTRO DO GUILHERME","210315801A",2
"24","CHAPADINHA","210320801A",0
"25","CODÓ","210330701A",0
"26","CODÓ","210330702A",0
"27","COELHO NETO","210340602A",0
"28","COLINAS","210350501A",0
"29","CONCEIÇÃO DO LAGO-AÇU","210355401A",0
"30","COROATÁ","210360401A",0
"31","DUQUE BACELAR","210390101A",0.8
"32","ESPERANTINÓPOLIS","210400801A",0
"33","FORTALEZA DOS NOGUEIRAS","210410701A",0.8
"34","FORTUNA","210420601A",0
"35","GRAJAÚ","210480001A",5
"36","GRAJAÚ","210480002A",5.6
"37","ICATU","210510401A",1.8
"38","IGARAPÉ DO MEIO","210515301A",4.4
"39","IMPERATRIZ","210530201A",0.6
"40","IMPERATRIZ","210530202A",0
"41","IMPERATRIZ","210530203A",0
"42","ITAPECURU MIRIM","210540101A",2.6
"43","JATOBÁ","210545001A",0.2
"44","LAGO DA PEDRA","210570801A",0
"45","LAGO DO JUNCO","210580701A",0.6
"46","LAGO DOS RODRIGUES","210594801A",0
"47","LAGO VERDE","210590601A",0
"48","MAGALHÃES DE ALMEIDA","210630001A",0
"49","MATÕES","210660701A",2
"50","MATÕES DO NORTE","210663101A",1.2
"51","MIRADOR","210670601A",0
"52","MIRANDA DO NORTE","210675501A",2.6
"53","MIRINZAL","210680501A",8.4
"54","MONÇÃO","210690401A",0
"55","NINA RODRIGUES","210720901A",0
"56","OLINDA NOVA DO MARANHÃO","210745601A",2.2
"57","PALMEIRÂNDIA","210760501A",2.6
"58","PARNARAMA","210780301A",0
"59","PAÇO DO LUMIAR","210750601A",0
"60","PEDREIRAS","210820701A",0
"61","PENALVA","210830601A",0
"62","PERITORÓ","210845401A",0
"63","PINDARÉ-MIRIM","210850401A",0
"64","PIO XII","210870201A",0
"65","PIRAPEMAS","210880101A",6.8
"66","POÇÃO DE PEDRAS","210890001A",0
"67","PRESIDENTE DUTRA","210910601A",0
"68","PRESIDENTE VARGAS","210930401A",0
"69","RAPOSA","210945201A",0.2
"70","ROSÁRIO","210960101A",2.6
"71","SANTA FILOMENA DO MARANHÃO","210975901A",0
"72","SANTA HELENA","210980901A",3.8
"73","SANTA LUZIA","211000501A",1.2
"74","SANTA QUITÉRIA DO MARANHÃO","211010401A",0
"75","SATUBINHA","211172201A",4
"76","SÃO BERNARDO","211060901A",0
"77","SÃO FÉLIX DE BALSAS","211080701A",0
"78","SÃO LUÍS","211130002A",0
"79","SÃO LUÍS","211130003A",0.4
"80","SÃO LUÍS","211130004A",1.2
"81","SÃO LUÍS","211130005A",0
"82","SÃO LUÍS","211130006A",9
"83","SÃO LUÍS","211130007A",0.4
"84","SÃO LUÍS","211130008A",0
"85","SÃO LUÍS","211130009A",0
"86","SÃO LUÍS","211130010A",1.6
"87","SÃO LUÍS","211130011A",0.2
"88","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",0
"89","TIMBIRAS","211210001A",0
"90","TIMON","211220901A",1.8
"91","TRIZIDELA DO VALE","211223301A",0
"92","TUFILÂNDIA","211227401A",0
"93","TURILÂNDIA","211245601A",4.2
"94","VARGEM GRANDE","211270401A",0
"95","VIANA","211280301A",22.4
"96","VITÓRIA DO MEARIM","211290201A",2.4
