"","municipio","codEstacao","PrecM"
"1","ALCÂNTARA","210020401A",8.2
"2","ALTO ALEGRE DO MARANHÃO","210043601A",20.2
"3","ALTO PARNAÍBA","210050102A",8.09
"4","APICUM-AÇU","210083201A",30.2
"5","ARAIOSES","210090701A",0
"6","ARAME","210095601A",5
"7","BACABAL","210120201A",18.6
"8","BACABAL","210120202A",28.6
"9","BACURI","210130101A",14.2
"10","BALSAS","210140001A",0
"11","BELA VISTA DO MARANHÃO","210177201A",0.8
"12","BENEDITO LEITE","210180601A",0
"13","BOA VISTA DO GURUPI","210197001A",48.2
"14","BREJO","210210102A",33.03
"15","BURITI","210220001A",0
"16","BURITICUPU","210232501A",0.2
"17","CANTANHEDE","210270501A",0
"18","CAXIAS","210300001A",5.6
"19","CAXIAS","210300002A",0
"20","CAXIAS","210300003A",0.8
"21","CENTRO DO GUILHERME","210315801A",50.6
"22","CHAPADINHA","210320801A",0.4
"23","CHAPADINHA","210320802A",0
"24","CODÓ","210330701A",8.2
"25","CODÓ","210330702A",6.2
"26","COELHO NETO","210340601A",0
"27","COLINAS","210350501A",0
"28","CONCEIÇÃO DO LAGO-AÇU","210355401A",30.8
"29","COROATÁ","210360401A",1.8
"30","DUQUE BACELAR","210390101A",0
"31","ESPERANTINÓPOLIS","210400801A",7.4
"32","FORTALEZA DOS NOGUEIRAS","210410701A",1
"33","FORTUNA","210420601A",0.2
"34","GRAJAÚ","210480001A",0
"35","GRAJAÚ","210480002A",0
"36","ICATU","210510401A",36.2
"37","IGARAPÉ DO MEIO","210515301A",6.2
"38","IMPERATRIZ","210530201A",9
"39","IMPERATRIZ","210530202A",15.6
"40","IMPERATRIZ","210530203A",18.8
"41","IMPERATRIZ","210530204A",0
"42","JATOBÁ","210545001A",0.2
"43","LAGO DA PEDRA","210570801A",19.4
"44","LAGO DO JUNCO","210580701A",13.8
"45","LAGO DOS RODRIGUES","210594801A",11
"46","LAGO VERDE","210590601A",12
"47","LAGOA GRANDE DO MARANHÃO","210596302A",2.57
"48","MAGALHÃES DE ALMEIDA","210630001A",0
"49","MARAJÁ DO SENA","210635902A",1.77
"50","MATÕES","210660701A",17
"51","MATÕES DO NORTE","210663101A",7
"52","MIRADOR","210670601A",0
"53","MIRANDA DO NORTE","210675501A",20.8
"54","MIRINZAL","210680501A",19.6
"55","MONÇÃO","210690401A",8.2
"56","NINA RODRIGUES","210720901A",0
"57","OLINDA NOVA DO MARANHÃO","210745601A",36.6
"58","PARNARAMA","210780301A",0
"59","PEDREIRAS","210820701A",3.6
"60","PENALVA","210830601A",9.2
"61","PERITORÓ","210845401A",12.4
"62","PIO XII","210870201A",11
"63","PIRAPEMAS","210880101A",4.4
"64","POÇÃO DE PEDRAS","210890001A",27.2
"65","PRESIDENTE DUTRA","210910601A",7
"66","PRESIDENTE VARGAS","210930401A",0
"67","RAPOSA","210945201A",24.6
"68","ROSÁRIO","210960101A",69.6
"69","SANTA FILOMENA DO MARANHÃO","210975901A",0.4
"70","SANTA HELENA","210980901A",46.8
"71","SANTA LUZIA","211000501A",1.2
"72","SANTA QUITÉRIA DO MARANHÃO","211010401A",79.4
"73","SANTO AMARO DO MARANHÃO","211027802A",6.51
"74","SATUBINHA","211172201A",6.4
"75","SÃO BERNARDO","211060901A",55.4
"76","SÃO FÉLIX DE BALSAS","211080701A",0
"77","SÃO LUÍS","211130002A",48.2
"78","SÃO LUÍS","211130003A",21
"79","SÃO LUÍS","211130004A",35.8
"80","SÃO LUÍS","211130005A",26.6
"81","SÃO LUÍS","211130006A",42
"82","SÃO LUÍS","211130007A",29.2
"83","SÃO LUÍS","211130008A",46
"84","SÃO LUÍS","211130009A",47.8
"85","SÃO LUÍS","211130010A",30.6
"86","SÃO LUÍS GONZAGA DO MARANHÃO","211140901A",16.8
"87","SÃO PEDRO DA ÁGUA BRANCA","211153202A",10.24
"88","TIMBIRAS","211210001A",8.4
"89","TIMON","211220901A",0.6
"90","TRIZIDELA DO VALE","211223301A",23
"91","TUFILÂNDIA","211227401A",17.6
"92","TURILÂNDIA","211245601A",84
"93","VARGEM GRANDE","211270401A",0
"94","VIANA","211280301A",0.4
"95","VITÓRIA DO MEARIM","211290201A",37
