"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",16
"2","ALCÂNTARAS","230050701C",6
"3","ALTO SANTO","230070501C",0
"4","AMONTADA","230075401A",23.23
"5","AMONTADA","230075401H",2180
"6","AMONTADA","230075402A",28.65
"7","AMONTADA","230075403A",7.48
"8","AURORA","230170301A",81.72
"9","BARBALHA","230190101C",7.8
"10","BATURITÉ","230210701A",79.6
"11","BELA CRUZ","230230501A",0.2
"12","BOA VIAGEM","230240401A",55.22
"13","CANINDÉ","230280002A",21.4
"14","CARIDADE","230300601A",17.2
"15","CARIRIAÇU","230320401C",0
"16","CAUCAIA","230370901A",63.42
"17","CAUCAIA","230370902A",59.93
"18","CAUCAIA","230370903A",75.66
"19","CAUCAIA","230370903H",8.8
"20","CAUCAIA","230370904A",74.81
"21","CAUCAIA","230370905A",81.95
"22","CAUCAIA","230370906A",61.97
"23","CHAVAL","230390701A",15.8
"24","COREAÚ","230400401A",0.4
"25","CRATEÚS","230410301A",3.8
"26","CRATEÚS","230410302A",1.4
"27","CRATO","230420201A",43.49
"28","CRATO","230420202A",0
"29","CRATO","230420204H",54.6
"30","FORQUILHA","230435001A",8.68
"31","FORTALEZA","230440001A",24.04
"32","FORTALEZA","230440004A",54.88
"33","FORTALEZA","230440005A",65.6
"34","FORTALEZA","230440005H",0
"35","FORTALEZA","230440006A",55.8
"36","FORTALEZA","230440007A",0
"37","FORTALEZA","230440008A",0
"38","FORTALEZA","230440009A",63.75
"39","FORTALEZA","230440010A",25.29
"40","FORTALEZA","230440011A",48.91
"41","FORTALEZA","230440014A",0.2
"42","FORTALEZA","230440016A",51.32
"43","GENERAL SAMPAIO","230460801C",0
"44","GRANJA","230470701A",27
"45","GRANJA","230470702A",31.8
"46","GROAÍRAS","230490506H",9
"47","ICÓ","230540701A",13.2
"48","ICÓ","230540701C",12
"49","ICÓ","230540702A",18.4
"50","IGUATU","230550601A",59.6
"51","IGUATU","230550602A",48
"52","IRAUÇUBA","230610801A",6.12
"53","ITAIÇABA","230620701A",16.2
"54","JAGUARUANA","230700701A",8.79
"55","JAGUARUANA","230700702A",11.44
"56","JAGUARUANA","230700703A",0
"57","JAGUARUANA","230700704A",14.4
"58","JAGUARUANA","230700705A",3.16
"59","JAGUARUANA","230700706A",13.4
"60","JATI","230720501C",0.2
"61","JUAZEIRO DO NORTE","230730401A",33.33
"62","JUAZEIRO DO NORTE","230730401C",46.2
"63","JUCÁS","230740301C",2.6
"64","LAVRAS DA MANGABEIRA","230750201A",46.2
"65","LAVRAS DA MANGABEIRA","230750201C",47.6
"66","LAVRAS DA MANGABEIRA","230750207H",49.6
"67","LIMOEIRO DO NORTE","230760101A",30.81
"68","MADALENA","230763501A",13.4
"69","MARACANAÚ","230765002A",66
"70","MARACANAÚ","230765003A",64.8
"71","MARACANAÚ","230765004A",77.8
"72","MARANGUAPE","230770001A",131.2
"73","MARANGUAPE","230770002A",71.2
"74","MARCO","230780901A",1.37
"75","MASSAPÊ","230800501A",8.09
"76","MAURITI","230810401A",33.43
"77","MERUOCA","230820301A",27.8
"78","MISSÃO VELHA","230840101A",36.8
"79","MISSÃO VELHA","230840101C",6.8
"80","MOMBAÇA","230850001C",19.2
"81","MORADA NOVA","230870801C",0
"82","MORADA NOVA","230870802A",4.58
"83","MORADA NOVA","230870803A",12.23
"84","MORADA NOVA","230870804A",16.58
"85","MORADA NOVA","230870805A",18.18
"86","MORADA NOVA","230870809H",1254
"87","MORAÚJO","230880701A",0.6
"88","MORRINHOS","230890601A",1.57
"89","PACOTI","230980501A",77.2
"90","PACUJÁ","230990401A",11.8
"91","PEDRA BRANCA","231050601A",88.09
"92","PEDRA BRANCA","231050602A",108.93
"93","QUIXELÔ","231135501C",0
"94","QUIXERAMOBIM","231140501A",7.94
"95","QUIXERAMOBIM","231140501C",0
"96","QUIXERÉ","231150401A",8
"97","REDENÇÃO","231160301C",22.6
"98","RERIUTABA","231170201C",0
"99","RUSSAS","231180101A",21.6
"100","RUSSAS","231180102A",107.6
"101","SANTANA DO ACARAÚ","231200701A",8.49
"102","SANTANA DO ACARAÚ","231200702H",15.8
"103","SOBRAL","231290801A",8.88
"104","SOBRAL","231290802A",10.84
"105","SÃO BENEDITO","231230401C",0
"106","TABULEIRO DO NORTE","231310401A",25.2
"107","TABULEIRO DO NORTE","231310401C",17.6
"108","TARRAFAS","231325201C",0
"109","UMARI","231370801C",0.2
"110","UMIRIM","231375701C",0
"111","VIÇOSA DO CEARÁ","231410201A",14.2
"112","VIÇOSA DO CEARÁ","231410202A",26
