"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",0
"2","ALTO SANTO","230070501C",0
"3","AMONTADA","230075401A",1.58
"4","AMONTADA","230075402A",0
"5","AMONTADA","230075403A",1.8
"6","BARRO","230200801C",0
"7","BELA CRUZ","230230501A",152.7
"8","BOA VIAGEM","230240401A",9.91
"9","CAMPOS SALES","230270101C",0
"10","CANINDÉ","230280002A",5.6
"11","CAUCAIA","230370901A",14.11
"12","CAUCAIA","230370902A",14.78
"13","CAUCAIA","230370903A",14.39
"14","CAUCAIA","230370903H",9.4
"15","CAUCAIA","230370904A",108.5
"16","CAUCAIA","230370905A",0
"17","CAUCAIA","230370906A",19.92
"18","CEDRO","230380801U",0
"19","CHAVAL","230390701A",0
"20","COREAÚ","230400401A",2
"21","CRATEÚS","230410301A",0
"22","CRATEÚS","230410302A",0.2
"23","CRATO","230420201A",373.15
"24","CRATO","230420202A",0
"25","CRATO","230420204H",17.6
"26","FORQUILHA","230435001A",0
"27","FORTALEZA","230440001A",0
"28","FORTALEZA","230440004A",4.73
"29","FORTALEZA","230440005A",0
"30","FORTALEZA","230440006A",0
"31","FORTALEZA","230440008A",0.2
"32","FORTALEZA","230440009A",24.04
"33","FORTALEZA","230440010A",0.2
"34","FORTALEZA","230440011A",1.58
"35","FORTALEZA","230440014A",9.86
"36","FORTALEZA","230440016A",16.18
"37","GRANJA","230470701A",0.4
"38","GRANJA","230470702A",0.6
"39","GUARAMIRANGA","230510001C",2
"40","ICÓ","230540702A",37.8
"41","IRAUÇUBA","230610801A",0
"42","ITAPIÚNA","230650401U",0
"43","JAGUARETAMA","230670201C",1.8
"44","JAGUARUANA","230700701A",2.77
"45","JAGUARUANA","230700704A",2.57
"46","JAGUARUANA","230700705A",3.95
"47","JUAZEIRO DO NORTE","230730401A",11.7
"48","LAVRAS DA MANGABEIRA","230750201A",15.2
"49","LAVRAS DA MANGABEIRA","230750207H",9
"50","LIMOEIRO DO NORTE","230760101A",6.31
"51","MADALENA","230763501A",6.2
"52","MADALENA","230763501U",4.2
"53","MARACANAÚ","230765001A",15.8
"54","MARACANAÚ","230765004A",8.2
"55","MARANGUAPE","230770001A",13.4
"56","MARANGUAPE","230770002A",1.2
"57","MARCO","230780901A",0
"58","MASSAPÊ","230800501A",1.38
"59","MAURITI","230810401A",6.5
"60","MERUOCA","230820301A",15.4
"61","MORADA NOVA","230870802A",36.4
"62","MORADA NOVA","230870804A",34.23
"63","MORAÚJO","230880701A",0.2
"64","PACOTI","230980501A",27.6
"65","PARAMOTI","231040701C",0.2
"66","PEDRA BRANCA","231050601A",25.25
"67","PEDRA BRANCA","231050602A",22.9
"68","PIQUET CARNEIRO","231090201C",0.2
"69","QUIXERAMOBIM","231140501C",0
"70","QUIXERÉ","231150401A",2.6
"71","RUSSAS","231180102A",6
"72","SANTANA DO ACARAÚ","231200701A",0.4
"73","SANTANA DO CARIRI","231210601C",0.8
"74","SENADOR POMPEU","231270001A",13.43
"75","SOBRAL","231290801A",17256.53
"76","SOBRAL","231290802A",0
"77","TIANGUÁ","231340101U",0
"78","VIÇOSA DO CEARÁ","231410201A",3.8
"79","VIÇOSA DO CEARÁ","231410202A",5.6
"80","VÁRZEA ALEGRE","231400301C",0.6
