"","municipio","codEstacao","PrecM"
"143","RERIUTABA","231170201C",7
"144","RUSSAS","231180101A",13
"145","RUSSAS","231180102A",19
"146","SABOEIRO","231190001U",1.2
"147","SANTANA DO ACARAÚ","231200701A",0.4
"148","SANTANA DO CARIRI","231210601C",0.2
"149","SENADOR POMPEU","231270001A",6.31
"150","SENADOR POMPEU","231270001C",0
"151","SOBRAL","231290801A",35.45
"152","SOBRAL","231290802A",21.69
"153","SOBRAL","231290803A",38.47
"154","SOLONÓPOLE","231300501C",1.8
"155","SÃO BENEDITO","231230401C",19.2
"156","TABULEIRO DO NORTE","231310401A",0
"157","TABULEIRO DO NORTE","231310401C",0.6
"158","TAMBORIL","231320301C",1
"159","TARRAFAS","231325201C",10.2
"160","TAUÁ","231330201C",4
"161","TEJUÇUOCA","231335101C",23.2
"162","UBAJARA","231360901C",1.4
"163","UMARI","231370801C",2.4
"164","UMIRIM","231375701C",0
"165","VIÇOSA DO CEARÁ","231410201A",23
"166","VIÇOSA DO CEARÁ","231410202A",14.6
"167","VÁRZEA ALEGRE","231400301C",1.2
