"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",19.6
"2","ACARAÚ","230020002A",21
"3","ALCÂNTARAS","230050701C",19.8
"4","ALTO SANTO","230070501C",7.8
"5","AMONTADA","230075401A",5.12
"6","AMONTADA","230075401H",0
"7","AMONTADA","230075403A",11.22
"8","ARACATI","230110901C",0
"9","ARATUBA","230140601C",0
"10","ASSARÉ","230160401C",0.4
"11","AURORA","230170301A",8.52
"12","AURORA","230170301U",12.8
"13","BANABUIÚ","230185101C",0
"14","BARBALHA","230190101C",0.4
"15","BARRO","230200801C",1.8
"16","BATURITÉ","230210701A",48.6
"17","BATURITÉ","230210701C",0
"18","BELA CRUZ","230230501A",10.06
"19","BOA VIAGEM","230240401A",45.58
"20","CAMPOS SALES","230270101C",3.4
"21","CANINDÉ","230280001A",6.6
"22","CANINDÉ","230280001C",2.2
"23","CANINDÉ","230280002A",4
"24","CARIDADE","230300601A",16
"25","CARIRIAÇU","230320401C",0
"26","CARIRÉ","230310501C",7.8
"27","CATARINA","230360001C",12.8
"28","CAUCAIA","230370901A",46.12
"29","CAUCAIA","230370902A",48.47
"30","CAUCAIA","230370903A",37.66
"31","CAUCAIA","230370904A",37.16
"32","CAUCAIA","230370905A",0
"33","CAUCAIA","230370906A",45.36
"34","CEDRO","230380801U",398.2
"35","CHAVAL","230390701A",19.2
"36","COREAÚ","230400401A",16.4
"37","CRATEÚS","230410301A",9.2
"38","CRATEÚS","230410301C",12
"39","CRATEÚS","230410302A",6
"40","CRATO","230420201A",10.64
"41","CRATO","230420202A",7.48
"42","FARIAS BRITO","230430101C",0.2
"43","FORQUILHA","230435001A",6.3
"44","FORQUILHA","230435001C",43.2
"45","FORTALEZA","230440001A",84.13
"46","FORTALEZA","230440004A",82.37
"47","FORTALEZA","230440005A",36.9
"48","FORTALEZA","230440005H",0
"49","FORTALEZA","230440006A",38.88
"50","FORTALEZA","230440007A",38.05
"51","FORTALEZA","230440008A",38.32
"52","FORTALEZA","230440009A",63.8
"53","FORTALEZA","230440010A",1.6
"54","FORTALEZA","230440011A",39.23
"55","FORTALEZA","230440014A",28.15
"56","FORTALEZA","230440015A",86.17
"57","FORTALEZA","230440016A",42.77
"58","FRECHEIRINHA","230450901C",1.6
"59","GENERAL SAMPAIO","230460801C",0
"60","GRANJA","230470701A",29.2
"61","GRANJA","230470702A",10.2
"62","GUARACIABA DO NORTE","230500101C",91.4
"63","IBICUITINGA","230533201C",0
"64","ICAPUÍ","230535701C",0
"65","ICÓ","230540701A",12.2
"66","ICÓ","230540701C",9.2
"67","ICÓ","230540702A",11.6
"68","IGUATU","230550601A",9.2
"69","IGUATU","230550602A",0.8
