"","municipio","codEstacao","Dia","PrecD"
"1","ACARAÚ","230020001A","01",12.2
"2","ACARAÚ","230020001A","02",1.4
"3","ACARAÚ","230020001A","03",0
"4","ACARAÚ","230020001A","04",0
"5","ACARAÚ","230020001A","05",0
"6","ACARAÚ","230020001A","06",11.2
"7","ACARAÚ","230020001A","07",0
"8","ACARAÚ","230020001A","08",4.8
"9","ACARAÚ","230020001A","09",9.8
"10","ACARAÚ","230020001A","10",1
"11","ACARAÚ","230020001A","11",0.8
"12","ACARAÚ","230020001A","12",0
"13","ACARAÚ","230020001A","13",0
"14","ACARAÚ","230020001A","14",0
"15","ACARAÚ","230020001A","15",2.4
"16","ACARAÚ","230020001A","16",0
"17","ACARAÚ","230020001A","17",2.2
"18","ACARAÚ","230020001A","18",0
"19","ACARAÚ","230020001A","19",3.8
"20","ACARAÚ","230020001A","20",16
"21","ACARAÚ","230020001A","21",9.8
"22","ACARAÚ","230020001A","22",13.6
"23","ACARAÚ","230020001A","23",0
"24","ACARAÚ","230020001A","24",8.6
"25","ACARAÚ","230020001A","25",5
"26","ACARAÚ","230020001A","26",23.2
"27","ACARAÚ","230020001A","27",12.8
"28","ACARAÚ","230020001A","28",0
"29","ACARAÚ","230020001A","29",20.6
"30","ACARAÚ","230020001A","30",12.4
"31","ACARAÚ","230020001A","31",3.2
"32","ACARAÚ","230020002A","01",5.8
"33","ACARAÚ","230020002A","02",0.4
"34","ACARAÚ","230020002A","03",0
"35","ACARAÚ","230020002A","04",0
"36","ACARAÚ","230020002A","05",0
"37","ACARAÚ","230020002A","06",3.6
"38","ACARAÚ","230020002A","07",0
"39","ACARAÚ","230020002A","08",3.2
"40","ACARAÚ","230020002A","09",5.8
"41","ACARAÚ","230020002A","10",0.8
"42","ACARAÚ","230020002A","11",0.6
"43","ACARAÚ","230020002A","12",0
"44","ACARAÚ","230020002A","13",0
"45","ACARAÚ","230020002A","14",0
"46","ACARAÚ","230020002A","15",2.4
"47","ACARAÚ","230020002A","16",0
"48","ACARAÚ","230020002A","17",1.6
"49","ACARAÚ","230020002A","18",0.2
"50","ACARAÚ","230020002A","19",2
"51","ACARAÚ","230020002A","20",15.8
"52","ACARAÚ","230020002A","21",2.4
"53","ACARAÚ","230020002A","22",6.6
"54","ACARAÚ","230020002A","23",0.6
