"","municipio","codEstacao","PrecM"
"1","ALTO DO RODRIGUES","240070301A",2
"2","ANTÔNIO MARTINS","240090101C",0.2
"3","APODI","240100801A",1.77
"4","AÇU","240020801A",0
"5","CAICÓ","240200601C",0.2
"6","CANGUARETAMA","240220401A",33.98
"7","CANGUARETAMA","240220402A",70.57
"8","CARAÚBAS","240230301C",4.6
"9","CEARÁ-MIRIM","240260001A",19.03
"10","CEARÁ-MIRIM","240260002A",72.35
"11","GOIANINHA","240420001A",66.69
"12","IPANGUAÇU","240470501A",0
"13","JARDIM DE PIRANHAS","240560301A",0
"14","JOÃO CÂMARA","240580101C",15.8
"15","JOÃO CÂMARA","260810701A",10.86
"16","MONTE ALEGRE","240780701C",63.2
"17","MOSSORÓ","240800302A",0
"18","MOSSORÓ","240800303A",0
"19","MOSSORÓ","240800304A",0
"20","MOSSORÓ","240800305A",0
"21","MOSSORÓ","240800306A",0
"22","MOSSORÓ","240800307A",0
"23","MOSSORÓ","240800308A",0
"24","NATAL","240810201A",48.54
"25","NATAL","240810202A",48.87
"26","NATAL","240810203A",75.28
"27","NATAL","240810204A",65.62
"28","NATAL","240810205A",7.37
"29","NATAL","240810206A",57.11
"30","NATAL","240810207A",70.11
"31","NATAL","240810208A",63.68
"32","NOVA CRUZ","240830001C",15.4
"33","PATU","240930801A",0
"34","PENDÊNCIAS","240990201A",0
"35","SÃO PAULO DO POTENGI","241260901C",19.8
"36","TAIPU","241390401C",14.4
"37","VÁRZEA","241470401A",13.68
