"","municipio","codEstacao","PrecM"
"1","APODI","240100801A",0
"2","AÇU","240020801A",0
"3","BAÍA FORMOSA","240140401A",116.79
"4","CAICÓ","240200601A",0.2
"5","CAICÓ","240200601C",0
"6","CAICÓ","240200602A",0.2
"7","CANGUARETAMA","240220402A",112.36
"8","CEARÁ-MIRIM","240260001A",70.2
"9","CURRAIS NOVOS","240310301U",2.8
"10","EXTREMOZ","240360801A",92.6
"11","GOIANINHA","240420001A",72.4
"12","GUAMARÉ","240450701A",0.2
"13","IPANGUAÇU","240470501A",0
"14","ITAJÁ","240485301A",0.6
"15","JOÃO CÂMARA","240580101A",0
"16","JUCURUTU","240610601A",2.19
"17","LAGOA NOVA","240650201C",18.4
"18","MACAU","240720301A",2.76
"19","MOSSORÓ","240800303A",0
"20","MOSSORÓ","240800304A",0
"21","MOSSORÓ","240800306A",0
"22","MOSSORÓ","240800308A",0.39
"23","NATAL","240810201A",90
"24","NATAL","240810202A",124.32
"25","NATAL","240810203A",49.79
"26","NATAL","240810204A",103.66
"27","NATAL","240810205A",30.27
"28","NATAL","240810206A",118.61
"29","NATAL","240810207A",111.55
"30","NATAL","240810208A",36.46
"31","PATU","240930801A",0
"32","PENDÊNCIAS","240990201A",4.35
"33","PORTO DO MANGUE","241025601A",4.15
"34","SÃO JOSÉ DE MIPIBU","241220301A",104.58
"35","SÃO JOSÉ DE MIPIBU","241220302A",97.91
"36","TOUROS","241440701A",68.27
"37","VÁRZEA","241470401A",56.21
