"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",0
"2","APODI","240100801A",0
"3","BAÍA FORMOSA","240140401A",164.17
"4","CAICÓ","240200601A",2.36
"5","CAICÓ","240200601C",0
"6","CAICÓ","240200602A",47.89
"7","CANGUARETAMA","240220401A",89.46
"8","CANGUARETAMA","240220402A",132.72
"9","CARAÚBAS","240230301C",0.2
"10","CEARÁ-MIRIM","240260002A",95.63
"11","GOIANINHA","240420001A",66.59
"12","GUAMARÉ","240450701A",0
"13","IPANGUAÇU","240470501A",4.53
"14","ITAJÁ","240485301A",5.53
"15","JARDIM DE PIRANHAS","240560301A",0.2
"16","JOÃO CÂMARA","240580101A",12.47
"17","JOÃO CÂMARA","240580101C",0.2
"18","JUCURUTU","240610601A",0
"19","MACAU","240720301A",0
"20","MAXARANGUAPE","240750001A",91.83
"21","MOSSORÓ","240800302A",0.2
"22","MOSSORÓ","240800303A",0.4
"23","MOSSORÓ","240800304A",1
"24","MOSSORÓ","240800305A",0.2
"25","MOSSORÓ","240800306A",0.4
"26","MOSSORÓ","240800308A",0.4
"27","NATAL","240810201A",65.7
"28","NATAL","240810202A",51.94
"29","NATAL","240810203A",85.65
"30","NATAL","240810204A",43.31
"31","NATAL","240810205A",110.7
"32","NATAL","240810206A",66.85
"33","NATAL","240810207A",135.21
"34","NATAL","240810208A",0
"35","NOVA CRUZ","240830001C",15.4
"36","PATU","240930801A",0.78
"37","PENDÊNCIAS","240990201A",5.13
"38","PORTO DO MANGUE","241025601A",2.2
"39","RIACHO DE SANTANA","241080101C",0
"40","SÃO JOSÉ DE MIPIBU","241220301A",82.53
"41","SÃO JOSÉ DE MIPIBU","241220302A",64.09
"42","SÃO RAFAEL","241280701A",11.21
"43","TOUROS","241440701A",84.77
"44","UPANEMA","241460501A",0
"45","VÁRZEA","241470401A",44.14
