"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",0
"2","AUGUSTO SEVERO","240130501C",0
"3","BAÍA FORMOSA","240140401A",47.52
"4","CAICÓ","240200601A",0
"5","CAICÓ","240200601C",0
"6","CAICÓ","240200602A",4.95
"7","CANGUARETAMA","240220401A",13.12
"8","CARAÚBAS","240230301C",0
"9","GOIANINHA","240420001A",8.37
"10","GUAMARÉ","240450701A",0.4
"11","IPANGUAÇU","240470501A",0
"12","ITAJÁ","240485301A",1.18
"13","JOÃO CÂMARA","240580101A",1.78
"14","JOÃO CÂMARA","240580101C",2.2
"15","JUCURUTU","240610601A",0
"16","LAGOA NOVA","240650201C",0
"17","MACAU","240720301A",0.2
"18","MAXARANGUAPE","240750001A",22.95
"19","MOSSORÓ","240800302A",0
"20","MOSSORÓ","240800303A",0.2
"21","MOSSORÓ","240800304A",0
"22","MOSSORÓ","240800306A",0.99
"23","NATAL","240810201A",16.83
"24","NATAL","240810202A",18
"25","NATAL","240810203A",24.01
"26","NATAL","240810204A",28.03
"27","NATAL","240810205A",23.71
"28","NATAL","240810206A",22.74
"29","NATAL","240810207A",28.64
"30","NATAL","240810208A",22.52
"31","NOVA CRUZ","240830001C",3
"32","PARELHAS","240890401C",0
"33","PATU","240930801A",3.34
"34","PORTO DO MANGUE","241025601A",0
"35","RIACHO DE SANTANA","241080101C",1
"36","SANTA CRUZ","241120501C",0.4
"37","SÃO JOSÉ DE MIPIBU","241220301A",14.98
"38","SÃO JOSÉ DE MIPIBU","241220302A",8.74
"39","SÃO PAULO DO POTENGI","241260901C",2.2
"40","SÃO RAFAEL","241280701A",0
"41","TOUROS","241440701A",25.36
"42","UPANEMA","241460501A",0
"43","VÁRZEA","241470401A",5.35
