"","municipio","codEstacao","PrecM"
"1","ALTO DO RODRIGUES","240070301A",0
"2","APODI","240100801A",0
"3","AÇU","240020801A",1.571842153
"4","CANGUARETAMA","240220401A",23.550600529
"5","CANGUARETAMA","240220402A",26.884191919
"6","CEARÁ-MIRIM","240260001A",20.338454952
"7","CEARÁ-MIRIM","240260002A",48.202864143
"8","GOIANINHA","240420001A",15.832640307
"9","IPANGUAÇU","240470501A",0.2
"10","JARDIM DE PIRANHAS","240560301A",1.39268
"11","MOSSORÓ","240800302A",2.168589628
"12","MOSSORÓ","240800303A",0.589396714
"13","MOSSORÓ","240800304A",0.592706508
"14","MOSSORÓ","240800305A",3.573025203
"15","MOSSORÓ","240800306A",0
"16","MOSSORÓ","240800307A",0.2
"17","MOSSORÓ","240800308A",0
"18","NATAL","240810201A",31.639061892
"19","NATAL","240810202A",72.665410123
"20","NATAL","240810203A",75.303072366
"21","NATAL","240810204A",78.881340002
"22","NATAL","240810205A",50.69940241
"23","NATAL","240810206A",72.525699731
"24","NATAL","240810207A",57.988339472
"25","NATAL","240810208A",44.506965384
"26","PATU","240930801A",0
"27","PENDÊNCIAS","240990201A",1.5817
"28","VÁRZEA","241470401A",13.043324292
