"","municipio","codEstacao","PrecM"
"1","ALTO DO RODRIGUES","240070301A",0
"2","APODI","240100801A",22.71
"3","AÇU","240020801A",11.23
"4","BAÍA FORMOSA","240140401A",83.05
"5","CAICÓ","240200601A",42.9
"6","CAICÓ","240200602A",39.15
"7","CANGUARETAMA","240220401A",34.13
"8","CANGUARETAMA","240220402A",80.88
"9","CEARÁ-MIRIM","240260001A",114.84
"10","GOIANINHA","240420001A",60.49
"11","GUAMARÉ","240450701A",11.24
"12","ITAJÁ","240485301A",7.39
"13","JARDIM DE PIRANHAS","240560301A",27.36
"14","JOÃO CÂMARA","240580101A",26.61
"15","JUCURUTU","240610601A",29.93
"16","LAGOA NOVA","240650201C",22
"17","MACAU","240720301A",6.95
"18","MONTE ALEGRE","240780701C",0
"19","MOSSORÓ","240800302A",6.14
"20","MOSSORÓ","240800303A",7.12
"21","MOSSORÓ","240800304A",6.12
"22","MOSSORÓ","240800306A",12.03
"23","MOSSORÓ","240800308A",8.09
"24","NATAL","240810201A",83.54
"25","NATAL","240810202A",114.77
"26","NATAL","240810203A",127.5
"27","NATAL","240810204A",118.34
"28","NATAL","240810205A",26.66
"29","NATAL","240810206A",132.6
"30","NATAL","240810207A",156.18
"31","NATAL","240810208A",7
"32","NOVA CRUZ","240830001C",33.4
"33","PATU","240930801A",17.97
"34","PORTO DO MANGUE","241025601A",11.66
"35","SANTA CRUZ","241120501C",26.2
"36","SÃO JOSÉ DE MIPIBU","241220301A",93.65
"37","SÃO TOMÉ","241290601C",0
"38","TOUROS","241440701A",0.4
"39","UPANEMA","241460501A",22.33
"40","VÁRZEA","241470401A",22.76
