;municipio;codEstacao;Dia;PrecD
1;ALCÂNTARA;210020401A;1;21,8
2;ALCÂNTARA;210020401A;2;1,4
3;ALCÂNTARA;210020401A;3;0
4;ALCÂNTARA;210020401A;4;0
5;ALCÂNTARA;210020401A;5;16
6;ALCÂNTARA;210020401A;6;0
7;ALCÂNTARA;210020401A;7;53,8
8;ALCÂNTARA;210020401A;8;2,8
9;ALCÂNTARA;210020401A;9;17
10;ALCÂNTARA;210020401A;10;0,4
11;ALCÂNTARA;210020401A;11;3,8
12;ALCÂNTARA;210020401A;12;18,6
13;ALCÂNTARA;210020401A;13;2,4
14;ALCÂNTARA;210020401A;14;0,8
15;ALCÂNTARA;210020401A;15;0
16;ALCÂNTARA;210020401A;16;4
17;ALCÂNTARA;210020401A;17;12,6
18;ALCÂNTARA;210020401A;18;32,6
19;ALCÂNTARA;210020401A;19;14,2
20;ALCÂNTARA;210020401A;20;9,8
21;ALCÂNTARA;210020401A;21;7,8
22;ALCÂNTARA;210020401A;22;83,6
23;ALCÂNTARA;210020401A;23;0
24;ALCÂNTARA;210020401A;24;0
25;ALCÂNTARA;210020401A;25;11,6
26;ALCÂNTARA;210020401A;26;3,2
27;ALCÂNTARA;210020401A;27;68,6
28;ALCÂNTARA;210020401A;28;0
29;ALCÂNTARA;210020401A;29;2
30;ALCÂNTARA;210020401A;30;11
31;ALCÂNTARA;210020401A;31;6
32;ALTO ALEGRE DO MARANHÃO;210043601A;1;0
33;ALTO ALEGRE DO MARANHÃO;210043601A;2;0,2
34;ALTO ALEGRE DO MARANHÃO;210043601A;3;0
35;ALTO ALEGRE DO MARANHÃO;210043601A;4;0
36;ALTO ALEGRE DO MARANHÃO;210043601A;5;0
37;ALTO ALEGRE DO MARANHÃO;210043601A;6;0
38;ALTO ALEGRE DO MARANHÃO;210043601A;7;0
39;ALTO ALEGRE DO MARANHÃO;210043601A;8;0
40;ALTO ALEGRE DO MARANHÃO;210043601A;9;0
41;ALTO ALEGRE DO MARANHÃO;210043601A;10;0
42;ALTO ALEGRE DO MARANHÃO;210043601A;11;0
43;ALTO ALEGRE DO MARANHÃO;210043601A;12;0
44;ALTO ALEGRE DO MARANHÃO;210043601A;13;0
45;ALTO ALEGRE DO MARANHÃO;210043601A;14;0
46;ALTO ALEGRE DO MARANHÃO;210043601A;15;0
47;ALTO ALEGRE DO MARANHÃO;210043601A;16;0
48;ALTO ALEGRE DO MARANHÃO;210043601A;17;0
49;ALTO ALEGRE DO MARANHÃO;210043601A;18;0
50;ALTO ALEGRE DO MARANHÃO;210043601A;19;0
51;ALTO ALEGRE DO MARANHÃO;210043601A;20;0
52;ALTO ALEGRE DO MARANHÃO;210043601A;21;0
53;ALTO ALEGRE DO MARANHÃO;210043601A;22;0
54;ALTO ALEGRE DO MARANHÃO;210043601A;23;0
55;ALTO ALEGRE DO MARANHÃO;210043601A;24;0
56;ALTO ALEGRE DO MARANHÃO;210043601A;25;0
57;ALTO ALEGRE DO MARANHÃO;210043601A;26;0
58;ALTO ALEGRE DO MARANHÃO;210043601A;27;0
59;ALTO ALEGRE DO MARANHÃO;210043601A;28;0
60;ALTO ALEGRE DO MARANHÃO;210043601A;29;0
61;ALTO ALEGRE DO MARANHÃO;210043601A;30;0
62;ALTO ALEGRE DO MARANHÃO;210043601A;31;0
63;ALTO PARNAÍBA;210050102A;1;1,38
64;ALTO PARNAÍBA;210050102A;2;6,9
65;ALTO PARNAÍBA;210050102A;3;16,88
66;ALTO PARNAÍBA;210050102A;4;0
67;ALTO PARNAÍBA;210050102A;5;0
