"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",2.6
"2","ALTO DO RODRIGUES","240070301A",0
"3","APODI","240100801A",72.2
"4","AUGUSTO SEVERO","240130501C",1
"5","AÇU","240020801A",90.17
"6","BAÍA FORMOSA","240140401A",158.65
"7","CAICÓ","240200601A",87.39
"8","CAICÓ","240200601C",118.6
"9","CANGUARETAMA","240220401A",130.42
"10","CANGUARETAMA","240220402A",16.15
"11","CARAÚBAS","240230301C",39.6
"12","CARNAUBAIS","240250101A",0
"13","CEARÁ-MIRIM","240260001A",218.56
"14","CEARÁ-MIRIM","240260002A",0
"15","CURRAIS NOVOS","240310301U",28
"16","GOIANINHA","240420001A",138.05
"17","GUAMARÉ","240450701A",58.93
"18","ITAJÁ","240485301A",60.03
"19","JARDIM DE PIRANHAS","240560301A",35.61
"20","JARDIM DO SERIDÓ","240570201C",6
"21","JOÃO CÂMARA","240580101A",12.78
"22","JOÃO CÂMARA","240580101C",44.6
"23","LAGOA NOVA","240650201C",0
"24","MACAU","240720301A",65.76
"25","MAXARANGUAPE","240750001A",248.06
"26","MOSSORÓ","240800302A",57.18
"27","MOSSORÓ","240800303A",27.44
"28","MOSSORÓ","240800306A",0
"29","MOSSORÓ","240800307A",5
"30","NATAL","240810201A",267.9
"31","NATAL","240810202A",206.66
"32","NATAL","240810203A",12.98
"33","NATAL","240810204A",334.8
"34","NATAL","240810205A",203.74
"35","NATAL","240810206A",181.77
"36","NATAL","240810207A",13.88
"37","NATAL","240810208A",747.91
"38","NOVA CRUZ","240830001C",87
"39","PARELHAS","240890401C",0
"40","PATU","240930801A",62.14
"41","PENDÊNCIAS","240990201A",69.6
"42","PORTO DO MANGUE","241025601A",0.2
"43","RIACHO DE SANTANA","241080101C",44
"44","SANTA CRUZ","241120501C",12.6
"45","SÃO JOSÉ DE MIPIBU","241220301A",169.96
"46","SÃO JOSÉ DE MIPIBU","241220302A",130.34
"47","SÃO MIGUEL","241250001C",60.2
"48","SÃO PAULO DO POTENGI","241260901C",83.4
"49","SÃO TOMÉ","241290601C",26.6
"50","TOUROS","241440701A",245.76
"51","VÁRZEA","241470401A",13.04
