"","municipio","codEstacao","PrecM"
"1","APODI","240100801A",42.56
"2","AÇU","240020801A",37.03
"3","BAÍA FORMOSA","240140401A",99.97
"4","CAICÓ","240200601A",25.75
"5","CAICÓ","240200601C",22.6
"6","CAICÓ","240200602A",32.71
"7","CANGUARETAMA","240220402A",98.04
"8","CARAÚBAS","240230301C",0
"9","CEARÁ-MIRIM","240260001A",35.58
"10","CURRAIS NOVOS","240310301U",70.6
"11","EXTREMOZ","240360801A",66.99
"12","GOIANINHA","240420001A",117.71
"13","GUAMARÉ","240450701A",7.68
"14","IPANGUAÇU","240470501A",25.86
"15","ITAJÁ","240485301A",52.78
"16","JOÃO CÂMARA","240580101A",16.99
"17","JUCURUTU","240610601A",911.95
"18","LAGOA NOVA","240650201C",16.2
"19","MACAU","240720301A",3.95
"20","MOSSORÓ","240800303A",83.91
"21","MOSSORÓ","240800304A",52.96
"22","MOSSORÓ","240800306A",0
"23","MOSSORÓ","240800308A",58.89
"24","NATAL","240810201A",97.41
"25","NATAL","240810202A",67.38
"26","NATAL","240810203A",5.4
"27","NATAL","240810204A",49.49
"28","NATAL","240810205A",88.17
"29","NATAL","240810206A",53.24
"30","NATAL","240810207A",46.81
"31","NATAL","240810208A",17.58
"32","PATU","240930801A",0
"33","PENDÊNCIAS","240990201A",60.92
"34","PORTO DO MANGUE","241025601A",6.32
"35","SÃO JOSÉ DE MIPIBU","241220301A",85.65
"36","SÃO JOSÉ DE MIPIBU","241220302A",63.09
"37","SÃO TOMÉ","241290601C",0
"38","TOUROS","241440701A",97.14
"39","VÁRZEA","241470401A",82.83
