"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",54.4
"2","ALTO DO RODRIGUES","240070301A",34.94
"3","ANTÔNIO MARTINS","240090101C",8.4
"4","APODI","240100801A",13.99
"5","AUGUSTO SEVERO","240130501C",77
"6","AÇU","240020801A",19.92
"7","CAICÓ","240200601C",17.2
"8","CANGUARETAMA","240220401A",205.76
"9","CANGUARETAMA","240220402A",192.02
"10","CARAÚBAS","240230301C",71
"11","CEARÁ-MIRIM","240260001A",99.87
"12","CEARÁ-MIRIM","240260002A",158.77
"13","GOIANINHA","240420001A",126.27
"14","IPANGUAÇU","240470501A",19.92
"15","JARDIM DE PIRANHAS","240560301A",58.55
"16","JOÃO CÂMARA","240580101C",114
"17","JOÃO CÂMARA","260810701A",88.61
"18","MONTE ALEGRE","240780701C",162.2
"19","MOSSORÓ","240800302A",19.11
"20","MOSSORÓ","240800303A",11.05
"21","MOSSORÓ","240800304A",22.24
"22","MOSSORÓ","240800305A",10.27
"23","MOSSORÓ","240800306A",16.75
"24","MOSSORÓ","240800307A",7.9
"25","MOSSORÓ","240800308A",12.03
"26","NATAL","240810201A",153.38
"27","NATAL","240810202A",147.18
"28","NATAL","240810203A",167.45
"29","NATAL","240810204A",160.31
"30","NATAL","240810205A",130.92
"31","NATAL","240810206A",152.33
"32","NATAL","240810207A",119.64
"33","NATAL","240810208A",56.31
"34","NOVA CRUZ","240830001C",154
"35","PATU","240930801A",17.14
"36","PENDÊNCIAS","240990201A",30.6
"37","SÃO BENTO DO NORTE","241160101C",72.2
"38","SÃO MIGUEL","241250001C",0.6
"39","SÃO PAULO DO POTENGI","241260901C",87
"40","SÃO RAFAEL","241280701U",59.8
"41","TAIPU","241390401C",73.2
"42","VÁRZEA","241470401A",6.4
