"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",3.8
"2","ALTO DO RODRIGUES","240070301A",247.34
"3","APODI","240100801A",29.39
"4","AÇU","240020801A",166.25
"5","BAÍA FORMOSA","240140401A",354.37
"6","CAICÓ","240200601A",219.83
"7","CAICÓ","240200602A",159.07
"8","CANGUARETAMA","240220401A",249.25
"9","CARNAUBAIS","240250101A",57.09
"10","CEARÁ-MIRIM","240260001A",99.74
"11","CURRAIS NOVOS","240310301U",110.8
"12","GOIANINHA","240420001A",215.73
"13","GUAMARÉ","240450701A",105.51
"14","ITAJÁ","240485301A",95.15
"15","JARDIM DE PIRANHAS","240560301A",47.24
"16","JARDIM DO SERIDÓ","240570201C",110.2
"17","JOÃO CÂMARA","240580101A",131.19
"18","JUCURUTU","240610601A",158.8
"19","LAGOA NOVA","240650201C",25.8
"20","MACAU","240720301A",196.52
"21","MAXARANGUAPE","240750001A",0.2
"22","MONTE ALEGRE","240780701C",14
"23","MOSSORÓ","240800302A",188.51
"24","MOSSORÓ","240800303A",204.49
"25","MOSSORÓ","240800304A",185.75
"26","MOSSORÓ","240800305A",226.05
"27","MOSSORÓ","240800306A",194.67
"28","MOSSORÓ","240800308A",167.59
"29","NATAL","240810201A",164.8
"30","NATAL","240810202A",138.25
"31","NATAL","240810203A",349.67
"32","NATAL","240810204A",311.28
"33","NATAL","240810205A",53.56
"34","NATAL","240810206A",300.23
"35","NATAL","240810207A",391.99
"36","NATAL","240810208A",20.89
"37","NOVA CRUZ","240830001C",116.6
"38","PATU","240930801A",151.11
"39","PORTO DO MANGUE","241025601A",85.16
"40","SÃO JOSÉ DE MIPIBU","241220301A",209.95
"41","SÃO JOSÉ DE MIPIBU","241220302A",188.24
"42","SÃO PAULO DO POTENGI","241260901C",168.2
"43","SÃO TOMÉ","241290601C",60.4
"44","TOUROS","241440701A",396.01
"45","UPANEMA","241460501A",143.36
"46","VÁRZEA","241470401A",163.13
