"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",46.6
"2","ALAGOINHA","250050201A",61
"3","BARRA DE SANTANA","250157501C",20.6
"4","BAYEUX","250180701A",0
"5","BAYEUX","250180702A",139
"6","BAYEUX","250180703A",148.6
"7","CAAPORÃ","250300101A",221
"8","CABEDELO","250320901A",122.2
"9","CABEDELO","250320902A",115
"10","CABEDELO","250320903A",133.2
"11","CAMPINA GRANDE","250400901A",48.4
"12","CAMPINA GRANDE","250400901C",8.2
"13","CAMPINA GRANDE","250400902A",37.4
"14","CAMPINA GRANDE","250400903A",28
"15","CAMPINA GRANDE","250400904A",23.2
"16","CAMPINA GRANDE","250400905A",2.8
"17","CAMPINA GRANDE","250400906A",31.6
"18","CAMPINA GRANDE","250400907A",27
"19","COREMAS","250480101A",58.2
"20","ESPERANÇA","250600401C",22
"21","ITAPORANGA","250700202U",6.6
"22","JOÃO PESSOA","250750701A",238.2
"23","JOÃO PESSOA","250750702A",224.4
"24","JOÃO PESSOA","250750703A",261.4
"25","JOÃO PESSOA","250750704A",156.8
"26","JOÃO PESSOA","250750705A",184.6
"27","JOÃO PESSOA","250750706A",141.4
"28","JOÃO PESSOA","250750707A",216.8
"29","JUAZEIRINHO","250770501C",13.4
"30","MARI","250910701A",52
"31","MATARACA","250930501A",76
"32","MULUNGU","250980001A",31.8
"33","PATOS","251080801A",30
"34","PATOS","251080801C",60.2
"35","PATOS","251080802A",41.8
"36","PICUÍ","251140001C",0
"37","PITIMBU","251190501A",221.8
"38","REMÍGIO","251270501C",22.4
"39","SANTA TERESINHA","251380201C",0
"40","SAPÉ","251530201A",69
"41","SOLEDADE","251610201C",3
"42","SOLÂNEA","251600301C",10.4
"43","SOUSA","251620101A",13.4
"44","SOUSA","251620102A",6.6
"45","SÃO BENTO","251390101A",10.6
"46","SÃO MAMEDE","251490901C",0.4
"47","UMBUZEIRO","251700101C",17.2
