"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",201.2
"2","ALAGOINHA","250050201A",269.6
"3","BAYEUX","250180701A",320.8
"4","BAYEUX","250180702A",340
"5","BAYEUX","250180703A",350.6
"6","CAAPORÃ","250300101A",328.6
"7","CABEDELO","250320901A",431.2
"8","CABEDELO","250320902A",316.6
"9","CABEDELO","250320903A",340.6
"10","CAMPINA GRANDE","250400901A",209.2
"11","CAMPINA GRANDE","250400902A",175.2
"12","CAMPINA GRANDE","250400903A",166.2
"13","CAMPINA GRANDE","250400904A",143
"14","CAMPINA GRANDE","250400905A",167
"15","CAMPINA GRANDE","250400906A",124.2
"16","CAMPINA GRANDE","250400907A",150.2
"17","JOÃO PESSOA","250750701A",336.6
"18","JOÃO PESSOA","250750702A",358
"19","JOÃO PESSOA","250750703A",373.6
"20","JOÃO PESSOA","250750704A",395.2
"21","JOÃO PESSOA","250750705A",373.8
"22","JOÃO PESSOA","250750706A",345.8
"23","JOÃO PESSOA","250750707A",308.2
"24","MARI","250910701A",219.4
"25","MATARACA","250930501A",374.8
"26","MULUNGU","250980001A",190.8
"27","PITIMBU","251190501A",356.8
"28","SAPÉ","251530201A",210.8
