"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",202.8
"2","ALAGOINHA","250050201A",36.8
"3","BARRA DE SANTA ROSA","250160902U",0.6
"4","BARRA DE SANTANA","250157501C",38.4
"5","BAYEUX","250180701A",348
"6","BAYEUX","250180702A",323.8
"7","BAYEUX","250180703A",309.6
"8","CAAPORÃ","250300101A",315.4
"9","CABEDELO","250320901A",374.6
"10","CABEDELO","250320902A",470.6
"11","CABEDELO","250320903A",482.6
"12","CAJAZEIRAS","250370401C",1.2
"13","CAMALAÚ","250390201C",13.2
"14","CAMPINA GRANDE","250400901A",158.2
"15","CAMPINA GRANDE","250400901C",33.2
"16","CAMPINA GRANDE","250400902A",148.4
"17","CAMPINA GRANDE","250400903A",133
"18","CAMPINA GRANDE","250400904A",131.2
"19","CAMPINA GRANDE","250400905A",139
"20","CAMPINA GRANDE","250400906A",111.4
"21","CAMPINA GRANDE","250400907A",128.2
"22","CATOLÉ DO ROCHA","250430602U",33.8
"23","ESPERANÇA","250600401C",64.4
"24","ITAPORANGA","250700202U",19.4
"25","JOÃO PESSOA","250750701A",311.6
"26","JOÃO PESSOA","250750702A",355.4
"27","JOÃO PESSOA","250750703A",370.2
"28","JOÃO PESSOA","250750704A",418
"29","JOÃO PESSOA","250750705A",407
"30","JOÃO PESSOA","250750706A",424
"31","JOÃO PESSOA","250750707A",347.8
"32","JUAZEIRINHO","250770501C",6.6
"33","LIVRAMENTO","250850501C",23.2
"34","MARI","250910701A",63.8
"35","MASSARANDUBA","250920601C",86.8
"36","MATARACA","250930501A",80.6
"37","MONTEIRO","250970101C",46.4
"38","MULUNGU","250980001A",180.8
"39","PATOS","251080801C",4.6
"40","PICUÍ","251140001C",42.6
"41","PITIMBU","251190501A",374.2
"42","REMÍGIO","251270501C",170
"43","SALGADO DE SÃO FÉLIX","251310901C",18.2
"44","SAPÉ","251530201A",162.6
"45","SOLEDADE","251610201C",48.6
"46","SOLÂNEA","251600301C",119.2
"47","SOUSA","251620101C",2.4
"48","SÃO JOSÉ DE PIRANHAS","251450301C",19.2
"49","TAPEROÁ","251650802U",14.4
"50","VÁRZEA","251710001U",4.4
