"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",0.2
"2","ALAGOINHA","250050201A",92.2
"3","BAYEUX","250180701A",167
"4","BAYEUX","250180702A",157.4
"5","BAYEUX","250180703A",168.6
"6","CAAPORÃ","250300101A",166
"7","CABEDELO","250320901A",271.8
"8","CABEDELO","250320902A",322.8
"9","CABEDELO","250320903A",267
"10","CAMPINA GRANDE","250400901A",47.6
"11","CAMPINA GRANDE","250400902A",52.6
"12","CAMPINA GRANDE","250400903A",0.2
"13","CAMPINA GRANDE","250400904A",39.4
"14","CAMPINA GRANDE","250400905A",40
"15","CAMPINA GRANDE","250400906A",38.6
"16","CAMPINA GRANDE","250400907A",4.6
"17","COREMAS","250480101A",25.4
"18","ESPERANÇA","250600401C",36.6
"19","JOÃO PESSOA","250750701A",202.8
"20","JOÃO PESSOA","250750702A",195.6
"21","JOÃO PESSOA","250750703A",201
"22","JOÃO PESSOA","250750704A",217.4
"23","JOÃO PESSOA","250750705A",222.2
"24","JOÃO PESSOA","250750706A",259.8
"25","JOÃO PESSOA","250750707A",173
"26","JUAZEIRINHO","250770501C",18
"27","MARI","250910701A",97.6
"28","MATARACA","250930501A",0
"29","MULUNGU","250980001A",68
"30","PATOS","251080801A",20.8
"31","PATOS","251080802A",34.2
"32","PIANCÓ","251130101C",15.2
"33","PICUÍ","251140001C",22
"34","PITIMBU","251190501A",259.8
"35","POMBAL","251210101C",37.4
"36","QUEIMADAS","251250702U",55
"37","REMÍGIO","251270501C",59.2
"38","SANTA TERESINHA","251380201C",13.8
"39","SANTANA DOS GARROTES","251360401C",27.8
"40","SAPÉ","251530201A",90.2
"41","SOLEDADE","251610201C",20.2
"42","SOLÂNEA","251600301C",0
"43","SOUSA","251620101A",14
"44","SOUSA","251620101C",13
"45","SOUSA","251620102A",19.6
"46","SÃO BENTO","251390101A",51.6
