"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",235
"2","ALAGOINHA","250050201A",268.2
"3","BARRA DE SANTANA","250157501C",72.4
"4","BAYEUX","250180701A",435.6
"5","BAYEUX","250180702A",414.8
"6","BAYEUX","250180703A",407.8
"7","CAAPORÃ","250300101A",235
"8","CABEDELO","250320901A",392.6
"9","CABEDELO","250320902A",461.8
"10","CABEDELO","250320903A",0
"11","CAMPINA GRANDE","250400901A",161.8
"12","CAMPINA GRANDE","250400902A",156.8
"13","CAMPINA GRANDE","250400903A",157
"14","CAMPINA GRANDE","250400904A",140.4
"15","CAMPINA GRANDE","250400905A",32.4
"16","CAMPINA GRANDE","250400906A",147.4
"17","CAMPINA GRANDE","250400907A",132
"18","CONCEIÇÃO","250440501C",0
"19","COREMAS","250480101A",26
"20","ESPERANÇA","250600401C",6.6
"21","JOÃO PESSOA","250750701A",407.6
"22","JOÃO PESSOA","250750702A",435.8
"23","JOÃO PESSOA","250750703A",428.8
"24","JOÃO PESSOA","250750704A",415.4
"25","JOÃO PESSOA","250750705A",472.8
"26","JOÃO PESSOA","250750706A",468.2
"27","JOÃO PESSOA","250750707A",449.2
"28","JUAZEIRINHO","250770501C",11.4
"29","MARI","250910701A",267.4
"30","MATARACA","250930501A",110.8
"31","MONTEIRO","250970101C",38.6
"32","MULUNGU","250980001A",225.8
"33","PATOS","251080801A",13.4
"34","PATOS","251080802A",9.6
"35","PIANCÓ","251130101C",0
"36","PITIMBU","251190501A",275.6
"37","POMBAL","251210101C",2.8
"38","REMÍGIO","251270501C",30.8
"39","SANTA TERESINHA","251380201C",18.6
"40","SANTANA DE MANGUEIRA","251350501C",0.6
"41","SANTANA DOS GARROTES","251360401C",0.4
"42","SAPÉ","251530201A",251
"43","SOLEDADE","251610201C",13.6
"44","SOLÂNEA","251600301C",9.6
"45","SOUSA","251620101A",30
"46","SOUSA","251620101C",0.8
"47","SOUSA","251620102A",14.4
"48","SÃO BENTO","251390101A",12.8
"49","SÃO JOSÉ DA LAGOA TAPADA","251420602U",23.2
"50","SÃO JOÃO DO CARIRI","251400801C",16
"51","SÃO MAMEDE","251490901C",2
