"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",103.4
"2","ALAGOINHA","250050201A",192
"3","BARRA DE SANTANA","250157501C",24.6
"4","BAYEUX","250180701A",275.2
"5","BAYEUX","250180702A",312
"6","BAYEUX","250180703A",289
"7","CAAPORÃ","250300101A",274.6
"8","CABEDELO","250320901A",0
"9","CABEDELO","250320902A",264.8
"10","CABEDELO","250320903A",257.6
"11","CAMALAÚ","250390201C",0
"12","CAMPINA GRANDE","250400901A",114.4
"13","CAMPINA GRANDE","250400901C",48.4
"14","CAMPINA GRANDE","250400902A",93.8
"15","CAMPINA GRANDE","250400903A",104.6
"16","CAMPINA GRANDE","250400904A",82
"17","CAMPINA GRANDE","250400905A",0
"18","CAMPINA GRANDE","250400906A",90
"19","CAMPINA GRANDE","250400907A",89
"20","CONCEIÇÃO","250440501C",1.6
"21","COREMAS","250480101A",1
"22","ESPERANÇA","250600401C",69.4
"23","ITAPORANGA","250700202U",3.6
"24","JOÃO PESSOA","250750701A",299
"25","JOÃO PESSOA","250750702A",351.4
"26","JOÃO PESSOA","250750703A",290.8
"27","JOÃO PESSOA","250750705A",340.4
"28","JOÃO PESSOA","250750706A",294.2
"29","JOÃO PESSOA","250750707A",251.4
"30","JUAZEIRINHO","250770501C",15
"31","JUNCO DO SERIDÓ","250780401C",0
"32","MARI","250910701A",180.4
"33","MASSARANDUBA","250920601C",26.2
"34","MATARACA","250930501A",325.4
"35","MONTEIRO","250970101C",4.2
"36","MULUNGU","250980001A",114.8
"37","PATOS","251080801A",1.8
"38","PATOS","251080801C",0.4
"39","PATOS","251080802A",1.6
"40","PICUÍ","251140001C",12.8
"41","POMBAL","251210101C",11
"42","REMÍGIO","251270501C",98.2
"43","SANTA TERESINHA","251380201C",0
"44","SANTANA DOS GARROTES","251360401C",0.4
"45","SAPÉ","251530201A",199
"46","SOLEDADE","251610201C",27.2
"47","SOLÂNEA","251600301C",95
"48","SOUSA","251620101A",12.8
"49","SOUSA","251620102A",5.2
"50","SÃO BENTO","251390101A",13
"51","SÃO MAMEDE","251490901C",1.2
"52","UMBUZEIRO","251700101C",1
