"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",44.6
"2","ALAGOINHA","250050201A",44.2
"3","BARRA DE SANTANA","250157501C",2.8
"4","BAYEUX","250180701A",188.6
"5","BAYEUX","250180702A",154.2
"6","BAYEUX","250180703A",154.2
"7","BREJO DO CRUZ","250280501C",2.6
"8","CAAPORÃ","250300101A",112.2
"9","CABEDELO","250320901A",192.8
"10","CABEDELO","250320902A",189.6
"11","CAMALAÚ","250390201C",9.6
"12","CAMPINA GRANDE","250400901A",37.8
"13","CAMPINA GRANDE","250400901C",11.4
"14","CAMPINA GRANDE","250400902A",28.8
"15","CAMPINA GRANDE","250400903A",26.2
"16","CAMPINA GRANDE","250400904A",19.2
"17","CAMPINA GRANDE","250400905A",24.2
"18","CAMPINA GRANDE","250400906A",19.4
"19","CAMPINA GRANDE","250400907A",21.6
"20","CATOLÉ DO ROCHA","250430602U",3.2
"21","CONCEIÇÃO","250440501C",0
"22","CONDADO","250450401C",0.2
"23","COREMAS","250480101A",4.6
"24","ESPERANÇA","250600401C",32.8
"25","ITAPORANGA","250700202U",0.2
"26","JOÃO PESSOA","250750701A",149.4
"27","JOÃO PESSOA","250750702A",167.8
"28","JOÃO PESSOA","250750703A",117.8
"29","JOÃO PESSOA","250750704A",146.4
"30","JOÃO PESSOA","250750705A",170
"31","JOÃO PESSOA","250750706A",188.4
"32","JOÃO PESSOA","250750707A",178
"33","JUAZEIRINHO","250770501C",2.4
"34","JUNCO DO SERIDÓ","250780401C",1.4
"35","JURU","250800001C",0.6
"36","MANAÍRA","250900801C",0.4
"37","MARI","250910701A",57.4
"38","MASSARANDUBA","250920601C",34
"39","MONTEIRO","250970101C",1.6
"40","MULUNGU","250980001A",36.2
"41","PATOS","251080801A",0
"42","PATOS","251080801C",0.2
"43","PATOS","251080802A",40
"44","PICUÍ","251140001C",11.6
"45","PITIMBU","251190501A",127.6
"46","POMBAL","251210101C",0
"47","QUEIMADAS","251250702U",18.8
"48","REMÍGIO","251270501C",50
"49","SALGADO DE SÃO FÉLIX","251310901C",31
"50","SANTA TERESINHA","251380201C",0
"51","SANTANA DE MANGUEIRA","251350501C",0
"52","SANTANA DOS GARROTES","251360401C",20.4
"53","SAPÉ","251530201A",81.4
"54","SOLEDADE","251610201C",5.4
"55","SOLÂNEA","251600301C",35.4
"56","SOUSA","251620101A",0.6
"57","SOUSA","251620102A",0.6
"58","SÃO BENTO","251390101A",0
"59","SÃO JOSÉ DA LAGOA TAPADA","251420602U",8.4
"60","SÃO MAMEDE","251490901C",0.2
"61","TAPEROÁ","251650802U",3
"62","TRIUNFO","251680501C",13.8
"63","UIRAÚNA","251690401C",0
"64","UMBUZEIRO","251700101C",8.8
