"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",64.4
"2","BARRA DE SÃO MIGUEL","270060701A",422.4
"3","BRANQUINHA","270110001A",48.24
"4","CAJUEIRO","270130801A",590.4
"5","CAMPESTRE","270135701A",515.8
"6","CANAPI","270160501C",116.2
"7","CAPELA","270170401A",666.61
"8","DELMIRO GOUVEIA","270240501C",113.2
"9","GIRAU DO PONCIANO","270290001C",4.4
"10","MACEIÓ","270430202A",712.33
"11","MACEIÓ","270430203A",544.68
"12","MACEIÓ","270430207A",565.7
"13","MACEIÓ","270430209A",569.56
"14","MACEIÓ","270430210A",683.23
"15","MACEIÓ","270430211A",488.21
"16","MACEIÓ","270430212A",548.43
"17","MACEIÓ","270430213A",751.4
"18","MACEIÓ","270430214A",611.4
"19","MACEIÓ","270430215A",738.6
"20","MACEIÓ","270430216A",668.4
"21","MACEIÓ","270430217A",640.6
"22","MACEIÓ","270430218A",593
"23","MAJOR ISIDORO","270440101C",129.8
"24","MARAVILHA","270460901C",129.4
"25","MATRIZ DE CAMARAGIBE","270510101A",654.6
"26","MATRIZ DE CAMARAGIBE","270510101H",636.6
"27","MURICI","270550701A",624.4
"28","MURICI","270550702H",315.4
"29","OLHO D'ÁGUA DAS FLORES","270570501C",179.6
"30","PALMEIRA DOS ÍNDIOS","270630701U",255.2
"31","PARIPUEIRA","270644801A",569.8
"32","PAULO JACINTO","270660401A",320.09
"33","PIRANHAS","270710701C",103.2
"34","QUEBRANGULO","270760201A",383.69
"35","QUEBRANGULO","270760203H",394.6
"36","SANTANA DO MUNDAÚ","270810501A",469.62
"37","SATUBA","270890701A",682.9
"38","SENADOR RUI PALMEIRA","270895601C",112.6
"39","SÃO JOSÉ DA TAPERA","270840201C",158.6
"40","SÃO LUÍS DO QUITUNDE","270850101A",1.2
"41","SÃO LUÍS DO QUITUNDE","270850104H",439.2
"42","UNIÃO DOS PALMARES","270930101A",480.68
"43","UNIÃO DOS PALMARES","270930102A",428.53
"44","UNIÃO DOS PALMARES","270930103A",205.42
