"","municipio","codEstacao","PrecM"
"1","BARRA DE SÃO MIGUEL","270060701A",234.1
"2","BRANQUINHA","270110001A",28.8
"3","CAJUEIRO","270130801A",197.8
"4","CAMPESTRE","270135701A",304.2
"5","CAPELA","270170401A",207.71
"6","COLÔNIA LEOPOLDINA","270210801A",230.2
"7","CORURIPE","270230602A",210.6
"8","CORURIPE","270230603A",223.2
"9","DELMIRO GOUVEIA","270240501C",111.6
"10","FELIZ DESERTO","270270201A",337.8
"11","INHAPI","270330401C",6.4
"12","JOAQUIM GOMES","270380901A",302.6
"13","LIMOEIRO DE ANADIA","270420301A",285.4
"14","MACEIÓ","270430202A",254.02
"15","MACEIÓ","270430203A",260.53
"16","MACEIÓ","270430205A",266.75
"17","MACEIÓ","270430207A",215.72
"18","MACEIÓ","270430209A",236.91
"19","MACEIÓ","270430210A",278.51
"20","MACEIÓ","270430211A",271.41
"21","MACEIÓ","270430212A",238.15
"22","MACEIÓ","270430213A",292.6
"23","MACEIÓ","270430215A",256.2
"24","MACEIÓ","270430216A",318.6
"25","MACEIÓ","270430217A",265.6
"26","MACEIÓ","270430218A",274.6
"27","MARAGOGI","270450001A",515.74
"28","MARECHAL DEODORO","270470801A",222.84
"29","MATRIZ DE CAMARAGIBE","270510101A",315.8
"30","MURICI","270550701A",272.02
"31","MURICI","270550702H",148.8
"32","OURO BRANCO","270610901C",0
"33","PARIPUEIRA","270644801A",255.2
"34","PAULO JACINTO","270660401A",126.34
"35","PIRANHAS","270710701C",61
"36","QUEBRANGULO","270760201A",168.11
"37","SANTANA DO MUNDAÚ","270810501A",206.72
"38","SATUBA","270890701A",219.72
"39","SÃO JOSÉ DA LAJE","270830301A",224.67
"40","SÃO JOSÉ DA TAPERA","270840201C",23.2
"41","SÃO LUÍS DO QUITUNDE","270850101A",301.96
"42","SÃO MIGUEL DOS CAMPOS","270860001A",227.6
"43","SÃO MIGUEL DOS CAMPOS","270860002A",194.8
"44","TRAIPU","270920201C",0.4
"45","UNIÃO DOS PALMARES","270930101A",243.27
"46","UNIÃO DOS PALMARES","270930102A",210.95
"47","UNIÃO DOS PALMARES","270930103A",206.22
"48","VIÇOSA","270940001A",184
