"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",118
"2","BARRA DE SÃO MIGUEL","270060701A",162.14
"3","BRANQUINHA","270110001A",4.36
"4","CAJUEIRO","270130801A",199.6
"5","CAMPESTRE","270135701A",195.4
"6","CANAPI","270160501C",32
"7","CAPELA","270170401A",309.07
"8","COLÔNIA LEOPOLDINA","270210801A",207.6
"9","CORURIPE","270230602A",112
"10","CORURIPE","270230603A",101.8
"11","CRAÍBAS","270235501C",71.8
"12","DELMIRO GOUVEIA","270240501C",38.6
"13","ESTRELA DE ALAGOAS","270255301C",1.2
"14","FELIZ DESERTO","270270201A",95.6
"15","GIRAU DO PONCIANO","270290001C",47.8
"16","INHAPI","270330401C",29.4
"17","JOAQUIM GOMES","270380901A",211.2
"18","LIMOEIRO DE ANADIA","270420301A",115
"19","MACEIÓ","270430202A",158.4
"20","MACEIÓ","270430203A",4
"21","MACEIÓ","270430205A",167.82
"22","MACEIÓ","270430207A",149.15
"23","MACEIÓ","270430209A",112.89
"24","MACEIÓ","270430210A",135.18
"25","MACEIÓ","270430211A",98.06
"26","MACEIÓ","270430212A",146.34
"27","MACEIÓ","270430213A",170.6
"28","MACEIÓ","270430215A",192.4
"29","MACEIÓ","270430216A",150
"30","MACEIÓ","270430217A",187.2
"31","MACEIÓ","270430218A",177.4
"32","MAJOR ISIDORO","270440101C",43
"33","MARAGOGI","270450001A",242.6
"34","MARAVILHA","270460901C",20.8
"35","MARECHAL DEODORO","270470801A",207.59
"36","MATA GRANDE","270500201U",10.2
"37","MATRIZ DE CAMARAGIBE","270510101A",244
"38","MATRIZ DE CAMARAGIBE","270510101H",0
"39","MURICI","270550701A",187.76
"40","OURO BRANCO","270610901C",0
"41","PALMEIRA DOS ÍNDIOS","270630701U",71.2
"42","PARIPUEIRA","270644801A",160.4
"43","PAULO JACINTO","270660401A",91.63
"44","PIRANHAS","270710701C",32.4
"45","QUEBRANGULO","270760201A",138.78
"46","SANTANA DO IPANEMA","270800601U",59.8
"47","SANTANA DO MUNDAÚ","270810501A",147.45
"48","SATUBA","270890701A",189.57
"49","SENADOR RUI PALMEIRA","270895601C",29.8
"50","SÃO JOSÉ DA LAJE","270830301A",151.9
"51","SÃO JOSÉ DA TAPERA","270840201C",45.6
"52","SÃO LUÍS DO QUITUNDE","270850101A",198.86
"53","SÃO LUÍS DO QUITUNDE","270850104H",12.2
"54","SÃO MIGUEL DOS CAMPOS","270860001A",193.6
"55","SÃO MIGUEL DOS CAMPOS","270860002A",125.2
"56","TRAIPU","270920201C",98.4
"57","UNIÃO DOS PALMARES","270930101A",137.37
"58","UNIÃO DOS PALMARES","270930102A",140.91
"59","UNIÃO DOS PALMARES","270930103A",156.41
"60","VIÇOSA","270940001A",183.8
