"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",0.2
"2","BARRA DE SÃO MIGUEL","270060701A",181.95
"3","BRANQUINHA","270110001A",0
"4","CAJUEIRO","270130801A",191.8
"5","CAMPESTRE","270135701A",219.8
"6","CAPELA","270170401A",213.44
"7","DELMIRO GOUVEIA","270240501C",27
"8","GIRAU DO PONCIANO","270290001C",93.2
"9","INHAPI","270330401C",24
"10","MACEIÓ","270430202A",308.7
"11","MACEIÓ","270430203A",205.88
"12","MACEIÓ","270430205A",328.77
"13","MACEIÓ","270430207A",214.65
"14","MACEIÓ","270430209A",195.87
"15","MACEIÓ","270430210A",270.7
"16","MACEIÓ","270430211A",186.75
"17","MACEIÓ","270430212A",188.23
"18","MACEIÓ","270430213A",317.6
"19","MACEIÓ","270430214A",266.6
"20","MACEIÓ","270430215A",284
"21","MACEIÓ","270430216A",267
"22","MACEIÓ","270430217A",246.6
"23","MACEIÓ","270430218A",198.2
"24","MAJOR ISIDORO","270440101C",71.2
"25","MARAGOGI","270450001A",132.9
"26","MARAVILHA","270460901C",40
"27","MARECHAL DEODORO","270470801A",318.23
"28","MATA GRANDE","270500201U",40.2
"29","MATRIZ DE CAMARAGIBE","270510101A",235.8
"30","MATRIZ DE CAMARAGIBE","270510101H",0
"31","MURICI","270550701A",194.34
"32","MURICI","270550702H",181.8
"33","OLHO D'ÁGUA DAS FLORES","270570501C",69.8
"34","PALMEIRA DOS ÍNDIOS","270630701U",84.4
"35","PARIPUEIRA","270644801A",332.8
"36","PAULO JACINTO","270660401A",136.37
"37","PIRANHAS","270710701C",40.6
"38","QUEBRANGULO","270760201A",120.81
"39","QUEBRANGULO","270760203H",132.6
"40","SANTANA DO MUNDAÚ","270810501A",136.79
"41","SATUBA","270890701A",289.02
"42","SENADOR RUI PALMEIRA","270895601C",58
"43","SÃO JOSÉ DA LAJE","270830301A",105.47
"44","SÃO JOSÉ DA TAPERA","270840201C",86.6
"45","SÃO LUÍS DO QUITUNDE","270850101A",145.25
"46","UNIÃO DOS PALMARES","270930101A",143.23
"47","UNIÃO DOS PALMARES","270930102A",181.74
"48","UNIÃO DOS PALMARES","270930103A",152.77
