"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",134.6
"2","BARRA DE SÃO MIGUEL","270060701A",240.61
"3","BRANQUINHA","270110001A",24.39
"4","CAMPESTRE","270135701A",273.2
"5","CAPELA","270170401A",0
"6","COLÔNIA LEOPOLDINA","270210801A",262.2
"7","CORURIPE","270230602A",432.6
"8","CORURIPE","270230603A",487.8
"9","CRAÍBAS","270235501C",70.8
"10","DELMIRO GOUVEIA","270240501C",0
"11","ESTRELA DE ALAGOAS","270255301C",126.2
"12","FELIZ DESERTO","270270201A",315.8
"13","INHAPI","270330401C",0
"14","JOAQUIM GOMES","270380901A",291
"15","LIMOEIRO DE ANADIA","270420301A",152.8
"16","MACEIÓ","270430202A",374.81
"17","MACEIÓ","270430203A",375.12
"18","MACEIÓ","270430205A",212.11
"19","MACEIÓ","270430207A",361.61
"20","MACEIÓ","270430209A",317.07
"21","MACEIÓ","270430210A",352.28
"22","MACEIÓ","270430211A",308.24
"23","MACEIÓ","270430212A",43.88
"24","MACEIÓ","270430213A",382.6
"25","MACEIÓ","270430216A",338
"26","MACEIÓ","270430217A",418
"27","MACEIÓ","270430218A",394.6
"28","MARAGOGI","270450001A",340.2
"29","MARECHAL DEODORO","270470801A",320.39
"30","MATRIZ DE CAMARAGIBE","270510101A",247.8
"31","PARIPUEIRA","270644801A",385.6
"32","PAULO JACINTO","270660401A",106.64
"33","PIRANHAS","270710701C",0
"34","QUEBRANGULO","270760201A",136.37
"35","SANTANA DO MUNDAÚ","270810501A",158.76
"36","SATUBA","270890701A",402.73
"37","SÃO LUÍS DO QUITUNDE","270850101A",107.24
"38","SÃO MIGUEL DOS CAMPOS","270860002A",199
"39","UNIÃO DOS PALMARES","270930101A",73.41
"40","UNIÃO DOS PALMARES","270930102A",227.83
"41","UNIÃO DOS PALMARES","270930103A",49.02
"42","VIÇOSA","270940001A",209
