"","municipio","codEstacao","PrecM"
"1","ALAGOINHA DO PIAUÍ","220025101C",0
"2","ALTO LONGÁ","220030101A",85.6
"3","ALVORADA DO GURGUÉIA","220045901C",0.6
"4","ASSUNÇÃO DO PIAUÍ","220105101C",4.4
"5","AVELINO LOPES","220110101C",0
"6","BARRAS","220120001A",113.55
"7","BATALHA","220150701A",165.6
"8","BETÂNIA DO PIAUÍ","220173901C",0
"9","BOM JESUS","220190301U",0
"10","BURITI DOS LOPES","220200001A",193
"11","BURITI DOS MONTES","220202601C",7.4
"12","CAJUEIRO DA PRAIA","220208301A",170
"13","CANTO DO BURITI","220230701C",0
"14","CASTELO DO PIAUÍ","220260401C",131.2
"15","COCAL","220270301A",66
"16","COLÔNIA DO PIAUÍ","220277801C",187
"17","CURIMATÁ","220320601C",0
"18","CURRAIS","220323001C",7.8
"19","DIRCEU ARCOVERDE","220335401C",0
"20","ESPERANTINA","220370101A",171.85
"21","FLORESTA DO PIAUÍ","220385901C",0
"22","FRONTEIRAS","220430301C",9
"23","ILHA GRANDE","220465901A",116
"24","INHUMA","220470901C",0
"25","JACOBINA DO PIAUÍ","220515101C",2
"26","JAICÓS","220520101U",2.4
"27","JUREMA","220553201C",0
"28","LUZILÂNDIA","220580501A",147.6
"29","MATIAS OLÍMPIO","220610001A",230
"30","MIGUEL ALVES","220620901A",90
"31","NAZARÉ DO PIAUÍ","220670401C",0
"32","OEIRAS","220700901C",0
"33","PADRE MARCOS","220720701C",0
"34","PALMEIRAIS","220750402A",37.29
"35","PARNAÍBA","220770201A",91.2
"36","PARNAÍBA","220770202A",56.6
"37","PARNAÍBA","220770203A",95.6
"38","PICOS","220800701C",0.2
"39","PIRACURUCA","220830401C",167
"40","SANTA CRUZ DO PIAUÍ","220910401C",0
"41","SANTA CRUZ DOS MILAGRES","220915301A",61.4
"42","SANTA ROSA DO PIAUÍ","220937701C",0
"43","SÃO FRANCISCO DE ASSIS DO PIAUÍ","220965801C",7.2
"44","SÃO JOSÉ DO DIVINO","221005201A",26.8
"45","SÃO JOSÉ DO PIAUÍ","221020101C",0
"46","SÃO JULIÃO","221030001C",9.2
"47","SÃO LOURENÇO DO PIAUÍ","221035901C",0
"48","TERESINA","221100102A",78
"49","TERESINA","221100104A",12
"50","URUÇUÍ","221120901A",12.6
"51","WALL FERRAZ","221170401C",113
