"","municipio","codEstacao","PrecM"
"1","ALAGOINHA DO PIAUÍ","220025101C",0
"2","ALTO LONGÁ","220030101A",42.6
"3","ALVORADA DO GURGUÉIA","220045901C",0
"4","ASSUNÇÃO DO PIAUÍ","220105101C",6.4
"5","AVELINO LOPES","220110101C",0
"6","BATALHA","220150701A",109.4
"7","BETÂNIA DO PIAUÍ","220173901C",1.2
"8","BOQUEIRÃO DO PIAUÍ","220194501A",33.2
"9","BURITI DOS LOPES","220200001A",219
"10","BURITI DOS MONTES","220202601C",0
"11","CAJUEIRO DA PRAIA","220208301A",47
"12","CAMPO MAIOR","220220801A",5.91
"13","CANTO DO BURITI","220230701C",3.4
"14","CASTELO DO PIAUÍ","220260401A",23
"15","CASTELO DO PIAUÍ","220260401C",2.6
"16","CAXINGÓ","220265301A",214.8
"17","COCAL","220270301A",124
"18","COLÔNIA DO PIAUÍ","220277801C",14.8
"19","CURIMATÁ","220320601C",0
"20","DIRCEU ARCOVERDE","220335401C",4
"21","FLORESTA DO PIAUÍ","220385901C",0
"22","FLORIANO","220390901A",5.2
"23","FLORIANO","220390902A",8.8
"24","FRONTEIRAS","220430301C",18.6
"25","ILHA GRANDE","220465901A",117
"26","JACOBINA DO PIAUÍ","220515101C",1.6
"27","LUZILÂNDIA","220580501A",93.4
"28","MASSAPÊ DO PIAUÍ","220605001C",0
"29","MATIAS OLÍMPIO","220610001A",215.4
"30","MIGUEL ALVES","220620901A",135.8
"31","OEIRAS","220700901C",0
"32","PALMEIRAIS","220750402A",59.18
"33","PARNAÍBA","220770201A",124.2
"34","PARNAÍBA","220770202A",128.8
"35","PARNAÍBA","220770203A",150.4
"36","PICOS","220800701C",42.2
"37","PIRACURUCA","220830401A",90.4
"38","PIRACURUCA","220830401C",85.8
"39","PORTO","220850202A",93.69
"40","SANTA CRUZ DOS MILAGRES","220915301A",74.4
"41","SANTA ROSA DO PIAUÍ","220937701C",3
"42","SÃO FRANCISCO DE ASSIS DO PIAUÍ","220965801C",6
"43","SÃO JOSÉ DO DIVINO","221005201A",180.2
"44","SÃO JOSÉ DO PIAUÍ","221020101C",0
"45","SÃO JULIÃO","221030001C",83.6
"46","SÃO LOURENÇO DO PIAUÍ","221035901C",2.2
"47","TERESINA","221100101A",71.6
"48","TERESINA","221100102A",0.4
"49","TERESINA","221100103A",63.4
"50","TERESINA","221100104A",53
"51","UNIÃO","221110001A",109.6
"52","URUÇUÍ","221120901A",28.6
"53","WALL FERRAZ","221170401C",49.8
