"","municipio","codEstacao","PrecM"
"1","ACAUÃ","220005301U",2.2
"2","ALTO LONGÁ","220030101A",44.2
"3","ALVORADA DO GURGUÉIA","220045901C",0.8
"4","BATALHA","220150701A",166.8
"5","BETÂNIA DO PIAUÍ","220173901C",3.2
"6","BOQUEIRÃO DO PIAUÍ","220194501A",50.2
"7","BURITI DOS LOPES","220200001A",193.6
"8","BURITI DOS MONTES","220202601C",5.4
"9","CAJUEIRO DA PRAIA","220208301A",82.4
"10","CAMPO MAIOR","220220801A",64.07
"11","CANTO DO BURITI","220230701C",3
"12","CASTELO DO PIAUÍ","220260401A",19.8
"13","CASTELO DO PIAUÍ","220260401C",15.8
"14","CAXINGÓ","220265301A",113.2
"15","COCAL","220270301A",103.8
"16","COLÔNIA DO PIAUÍ","220277801C",13.6
"17","CURRAIS","220323001C",2.4
"18","ESPERANTINA","220370101A",225.7
"19","FARTURA DO PIAUÍ","220375001C",3.6
"20","FLORESTA DO PIAUÍ","220385901C",5
"21","FLORIANO","220390901A",43
"22","FLORIANO","220390902A",0
"23","FRONTEIRAS","220430301C",0.6
"24","ILHA GRANDE","220465901A",12
"25","INHUMA","220470901C",6.4
"26","IPIRANGA DO PIAUÍ","220480801U",3.4
"27","JAICÓS","220520101U",7.6
"28","JUREMA","220553201C",0.4
"29","LAGOA DO BARRO DO PIAUÍ","220556501C",0.6
"30","LUZILÂNDIA","220580501A",15.6
"31","MANOEL EMÍDIO","220590401C",4
"32","MASSAPÊ DO PIAUÍ","220605001C",4.8
"33","MATIAS OLÍMPIO","220610001A",173
"34","MIGUEL ALVES","220620901A",108.2
"35","NAZARÉ DO PIAUÍ","220670401C",29.2
"36","NOVA SANTA RITA","220795901C",1.2
"37","OEIRAS","220700901C",10.2
"38","PADRE MARCOS","220720701C",3.6
"39","PARNAÍBA","220770201A",14.4
"40","PARNAÍBA","220770202A",14.8
"41","PARNAÍBA","220770203A",13.6
"42","PATOS DO PIAUÍ","220777701C",6.2
"43","PAULISTANA","220780101C",6.6
"44","PICOS","220800701C",20.6
"45","PIMENTEIRAS","220810601C",16.2
"46","PIRACURUCA","220830401A",146.6
"47","PIRACURUCA","220830401C",171
"48","SANTA CRUZ DO PIAUÍ","220910401C",6.8
"49","SANTA CRUZ DOS MILAGRES","220915301A",16.4
"50","SANTA ROSA DO PIAUÍ","220937701C",14.4
"51","SANTO INÁCIO DO PIAUÍ","220950001C",9.6
"52","SEBASTIÃO LEAL","221063101C",25.6
"53","SIMPLÍCIO MENDES","221080501U",0.6
"54","SIMÕES","221070601C",3
"55","SÃO FRANCISCO DE ASSIS DO PIAUÍ","220965801C",0.8
"56","SÃO JOSÉ DO DIVINO","221005201A",200
"57","SÃO JOÃO DA FRONTEIRA","220987201C",76.4
"58","SÃO JOÃO DO PIAUÍ","221000301C",0.2
"59","SÃO JULIÃO","221030001C",35.2
"60","TERESINA","221100101A",34.6
"61","TERESINA","221100102A",52
"62","TERESINA","221100103A",17
"63","TERESINA","221100104A",39.8
"64","UNIÃO","221110001A",78.8
"65","URUÇUÍ","221120901A",21.4
"66","VALENÇA DO PIAUÍ","221130801C",23.4
"67","WALL FERRAZ","221170401C",1.6
