"","municipio","codEstacao","PrecM"
"77","JAGUARUANA","230700701A",0.59
"78","JAGUARUANA","230700701C",0
"79","JAGUARUANA","230700702A",57.33
"80","JAGUARUANA","230700703A",59.66
"81","JAGUARUANA","230700704A",74.51
"82","JAGUARUANA","230700705A",39.27
"83","JAGUARUANA","230700706A",71.17
"84","JATI","230720501C",25.2
"85","JUAZEIRO DO NORTE","230730401A",46.49
"86","JUAZEIRO DO NORTE","230730401C",0
"87","JUCÁS","230740301C",38
"88","LAVRAS DA MANGABEIRA","230750201A",5.8
"89","LAVRAS DA MANGABEIRA","230750201C",1.6
"90","LIMOEIRO DO NORTE","230760101A",70.93
"91","LIMOEIRO DO NORTE","230760101C",84.2
"92","MADALENA","230763501A",86
"93","MARACANAÚ","230765001A",217.4
"94","MARACANAÚ","230765002A",49.4
"95","MARACANAÚ","230765003A",236.4
"96","MARACANAÚ","230765004A",223.2
"97","MARANGUAPE","230770001A",222
"98","MARANGUAPE","230770002A",128.8
"99","MARCO","230780901A",119.98
"100","MAURITI","230810401A",51.39
"101","MAURITI","230810401C",2.6
"102","MERUOCA","230820301A",179.2
"103","MILAGRES","230830201C",60
"104","MILHÃ","230835101C",14
"105","MISSÃO VELHA","230840101A",47.8
"106","MISSÃO VELHA","230840101C",62.6
"107","MORADA NOVA","230870801C",71.8
"108","MORADA NOVA","230870802A",83.26
"109","MORADA NOVA","230870803A",64.15
"110","MORADA NOVA","230870804A",87.67
"111","MORADA NOVA","230870805A",86.61
"112","MORAÚJO","230880701A",119.8
"113","MORRINHOS","230890601A",93.86
"114","NOVA RUSSAS","230930001C",0
"115","OCARA","230945801C",0
"116","PACAJUS","230960701C",0
"117","PACOTI","230980501A",150.8
"118","PACUJÁ","230990401A",97.2
"119","PEDRA BRANCA","231050601A",73.58
"120","PEDRA BRANCA","231050601C",69.8
"121","PEDRA BRANCA","231050602A",37.01
"122","PENTECOSTE","231070401C",0
"123","PIQUET CARNEIRO","231090201C",2.8
"124","QUIXADÁ","231130601C",2
"125","QUIXELÔ","231135501C",0
"126","QUIXERAMOBIM","231140501A",0.2
"127","QUIXERAMOBIM","231140501C",73
"128","QUIXERÉ","231150401A",44.2
"129","REDENÇÃO","231160301C",74.8
"130","RERIUTABA","231170201C",96.6
"131","RUSSAS","231180101A",80.6
"132","RUSSAS","231180102A",39.4
"133","SANTANA DO ACARAÚ","231200701A",0
"134","SANTANA DO ACARAÚ","231200702H",0
"135","SANTANA DO CARIRI","231210601C",88.4
"136","SENADOR POMPEU","231270001A",31.57
"137","SENADOR POMPEU","231270001C",0
"138","SOBRAL","231290801A",165.95
"139","SOBRAL","231290803A",142.15
"140","SOLONÓPOLE","231300501C",18.2
"141","SÃO BENEDITO","231230401C",6.4
"142","TABULEIRO DO NORTE","231310401A",93.2
"143","TARRAFAS","231325201C",0
"144","TAUÁ","231330201C",4.8
"145","UMARI","231370801C",0
"146","UMIRIM","231375701C",0
"147","VIÇOSA DO CEARÁ","231410201A",152.6
"148","VIÇOSA DO CEARÁ","231410202A",108.2
"149","VÁRZEA ALEGRE","231400301C",0
