"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",0
"2","ALTO SANTO","230070501C",0
"3","AMONTADA","230075401A",45.78
"4","AMONTADA","230075402A",0
"5","AMONTADA","230075403A",35.31
"6","BARRO","230200801C",0.4
"7","BELA CRUZ","230230501A",13.11
"8","BOA VIAGEM","230240401A",29.77
"9","CAMPOS SALES","230270101C",0
"10","CANINDÉ","230280002A",35.2
"11","CARIDADE","230300601A",41.4
"12","CAUCAIA","230370901A",10.83
"13","CAUCAIA","230370903A",86.71
"14","CAUCAIA","230370903H",59.6
"15","CAUCAIA","230370906A",89.72
"16","CEDRO","230380801U",645
"17","CHAVAL","230390701A",34.8
"18","COREAÚ","230400401A",6.8
"19","CRATEÚS","230410301A",10.2
"20","CRATEÚS","230410301C",8.2
"21","CRATEÚS","230410302A",17.2
"22","CRATO","230420201A",2.58
"23","CRATO","230420202A",132.14
"24","CRATO","230420204H",40.6
"25","FORQUILHA","230435001A",10.16
"26","FORTALEZA","230440001A",6.32
"27","FORTALEZA","230440004A",89.03
"28","FORTALEZA","230440009A",88.41
"29","FORTALEZA","230440011A",13.6
"30","FORTALEZA","230440014A",102.13
"31","FORTALEZA","230440016A",36.12
"32","GRANJA","230470701A",58.6
"33","GRANJA","230470702A",71
"34","GUARAMIRANGA","230510001C",52
"35","ICÓ","230540702A",31.2
"36","IRAUÇUBA","230610801A",8.09
"37","ITAPIÚNA","230650401U",0.2
"38","JAGUARETAMA","230670201C",0
"39","JAGUARUANA","230700701A",48.73
"40","JAGUARUANA","230700704A",51.52
"41","JAGUARUANA","230700705A",44.38
"42","JUAZEIRO DO NORTE","230730401A",0
"43","LAVRAS DA MANGABEIRA","230750201A",93.4
"44","LAVRAS DA MANGABEIRA","230750207H",94.2
"45","LIMOEIRO DO NORTE","230760101A",102.54
"46","MADALENA","230763501A",44.8
"47","MADALENA","230763501U",34.2
"48","MARACANAÚ","230765001A",49
"49","MARACANAÚ","230765004A",122.4
"50","MARANGUAPE","230770001A",119.6
"51","MARANGUAPE","230770002A",92.8
"52","MARCO","230780901A",61.09
"53","MAURITI","230810401A",26.42
"54","MERUOCA","230820301A",48.2
"55","MISSÃO VELHA","230840101A",41
"56","MORADA NOVA","230870802A",15.79
"57","MORADA NOVA","230870804A",24.62
"58","MORAÚJO","230880701A",19
"59","PACOTI","230980501A",144.4
"60","PEDRA BRANCA","231050601A",41.01
"61","PEDRA BRANCA","231050602A",66
"62","PIQUET CARNEIRO","231090201C",6.4
"63","QUIXELÔ","231135501C",0
"64","QUIXERAMOBIM","231140501C",7.2
"65","QUIXERÉ","231150401A",30.6
"66","RUSSAS","231180101A",4.2
"67","RUSSAS","231180102A",33.4
"68","SANTANA DO ACARAÚ","231200701A",43.23
"69","SANTANA DO CARIRI","231210601C",66.4
"70","SENADOR POMPEU","231270001A",57.52
"71","SOBRAL","231290801A",34.95
"72","SOBRAL","231290802A",0
"73","VIÇOSA DO CEARÁ","231410201A",41.6
"74","VÁRZEA ALEGRE","231400301C",0.4
