"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",27.8
"2","ACARAÚ","230020002A",25.8
"3","ACOPIARA","230030901U",79.8
"4","ALCÂNTARAS","230050701C",52.8
"5","ALTO SANTO","230070501C",2
"6","AMONTADA","230075401A",6.72
"7","AMONTADA","230075401H",8
"8","AMONTADA","230075402A",6.33
"9","AMONTADA","230075403A",14.27
"10","ARACOIABA","230120801C",60.2
"11","ARATUBA","230140601C",24.8
"12","ASSARÉ","230160401C",41
"13","AURORA","230170301A",20.91
"14","AURORA","230170301U",40.2
"15","BANABUIÚ","230185101C",54
"16","BARBALHA","230190101C",54.6
"17","BARRO","230200801C",29.8
"18","BATURITÉ","230210701A",94.2
"19","BATURITÉ","230210701C",71.8
"20","BELA CRUZ","230230501A",39.34
"21","BOA VIAGEM","230240401A",31.93
"22","BOA VIAGEM","230240401C",53.4
"23","BREJO SANTO","230250301C",23.2
"24","CANINDÉ","230280001A",19.4
"25","CANINDÉ","230280001C",35.4
"26","CANINDÉ","230280002A",18
"27","CAPISTRANO","230290901C",82.2
"28","CARIDADE","230300601A",23
"29","CARIDADE","230300601U",16.8
"30","CARIRIAÇU","230320401C",13.2
"31","CARIRÉ","230310501C",51.2
"32","CATARINA","230360001C",53.6
"33","CAUCAIA","230370901A",125.71
"34","CAUCAIA","230370902A",129.73
"35","CAUCAIA","230370903A",92.83
"36","CAUCAIA","230370903H",124.2
"37","CAUCAIA","230370904A",112.71
"38","CAUCAIA","230370905A",157.69
"39","CAUCAIA","230370906A",108.33
"40","CEDRO","230380801U",557.8
"41","CHAVAL","230390701A",76.6
"42","COREAÚ","230400401A",53
"43","COREAÚ","230400401C",52.4
"44","CRATEÚS","230410301C",33.4
"45","CRATEÚS","230410302A",6.4
"46","CRATO","230420201A",130.3
"47","CRATO","230420201C",59
"48","CRATO","230420202A",93.39
"49","CRATO","230420204H",55
"50","FARIAS BRITO","230430101C",43.4
"51","FORQUILHA","230435001A",49.89
"52","FORQUILHA","230435001C",29
"53","FORTALEZA","230440001A",73.73
"54","FORTALEZA","230440002A",127.05
"55","FORTALEZA","230440003A",78.58
"56","FORTALEZA","230440004A",61.32
"57","FORTALEZA","230440005A",104.59
"58","FORTALEZA","230440005H",102.2
"59","FORTALEZA","230440006A",140.62
"60","FORTALEZA","230440007A",90.04
"61","FORTALEZA","230440008A",18.39
"62","FORTALEZA","230440009A",102.05
"63","FORTALEZA","230440010A",68.46
"64","FORTALEZA","230440011A",123.19
"65","FORTALEZA","230440012A",93.98
"66","FORTALEZA","230440014A",88.28
"67","FORTALEZA","230440015A",153.02
"68","FORTALEZA","230440016A",82.96
"69","FRECHEIRINHA","230450901C",45.8
"70","GRANJA","230470701A",67.6
"71","GRANJA","230470702A",31.2
"72","GRAÇA","230465701C",5.4
"73","GUARACIABA DO NORTE","230500101C",142.8
"74","IBICUITINGA","230533201C",13
"75","ICAPUÍ","230535701C",5.8
"76","ICÓ","230540701A",34.2
"77","ICÓ","230540701C",45
"78","ICÓ","230540702A",42.4
"79","IGUATU","230550601A",49
"80","IGUATU","230550601C",72.2
"81","IGUATU","230550602A",42.8
"82","IPAPORANGA","230565401C",25.4
"83","IPUEIRAS","230590201U",22.4
"84","IRAUÇUBA","230610801A",19.89
"85","ITAIÇABA","230620701A",0.2
"86","ITAPAGÉ","230630601C",25.2
"87","ITAPIÚNA","230650401U",61.8
"88","ITATIRA","230660301C",101.8
"89","JAGUARETAMA","230670201C",43
"90","JAGUARIBARA","230680101C",49.2
"91","JAGUARIBE","230690001C",61.4
"92","JAGUARUANA","230700701A",2.18
"93","JAGUARUANA","230700701C",2.4
"94","JAGUARUANA","230700702A",8.09
"95","JAGUARUANA","230700703A",2.97
"96","JAGUARUANA","230700704A",2.38
"97","JAGUARUANA","230700705A",6.11
"98","JAGUARUANA","230700706A",2.96
"99","JATI","230720501C",26.4
"100","JUAZEIRO DO NORTE","230730401A",42.99
"101","JUCÁS","230740301C",21.6
"102","LAVRAS DA MANGABEIRA","230750201A",54.6
"103","LAVRAS DA MANGABEIRA","230750201C",37.2
"104","LIMOEIRO DO NORTE","230760101A",16.73
"105","MADALENA","230763501A",104.6
"106","MADALENA","230763501U",84.2
"107","MARACANAÚ","230765001A",85
"108","MARACANAÚ","230765002A",85.4
"109","MARACANAÚ","230765003A",101.8
"110","MARACANAÚ","230765004A",90.8
"111","MARANGUAPE","230770001A",98.6
"112","MARANGUAPE","230770002A",45
"113","MARCO","230780901A",23.97
"114","MASSAPÊ","230800501A",89.52
"115","MAURITI","230810401A",32.08
"116","MAURITI","230810401C",35.6
"117","MERUOCA","230820301A",85.8
"118","MILAGRES","230830201C",39.6
"119","MILHÃ","230835101C",146.4
"120","MISSÃO VELHA","230840101A",71.4
"121","MISSÃO VELHA","230840101C",100
"122","MOMBAÇA","230850001C",149.2
"123","MORADA NOVA","230870801C",13.2
"124","MORADA NOVA","230870802A",19.2
"125","MORADA NOVA","230870803A",22.69
"126","MORADA NOVA","230870804A",15.67
"127","MORADA NOVA","230870805A",13.03
"128","MORADA NOVA","230870809H",13.2
"129","MORADA NOVA","230870810H",35
"130","MORAÚJO","230880701A",123.2
"131","MORRINHOS","230890601A",35.84
"132","NOVA RUSSAS","230930001C",119.2
"133","NOVO ORIENTE","230940901U",24.6
"134","OCARA","230945801C",3.6
"135","PACAJUS","230960701C",58.8
"136","PACOTI","230980501A",102.4
"137","PACUJÁ","230990401A",45.6
"138","PEDRA BRANCA","231050601A",55
"139","PEDRA BRANCA","231050602A",77.88
"140","PENTECOSTE","231070401C",33.2
"141","PEREIRO","231080301C",38.2
"142","PIQUET CARNEIRO","231090201C",85
"143","PORANGA","231100901C",55
"144","QUIXELÔ","231135501C",82
"145","QUIXERAMOBIM","231140501A",79.26
"146","QUIXERAMOBIM","231140501C",59.8
"147","QUIXERÉ","231150401A",11.2
"148","REDENÇÃO","231160301C",57.8
"149","RERIUTABA","231170201C",92
"150","RUSSAS","231180101A",36.8
"151","RUSSAS","231180101U",43
"152","RUSSAS","231180102A",42
"153","SABOEIRO","231190001U",80.8
"154","SALITRE","231195901U",38.8
"155","SANTANA DO ACARAÚ","231200701A",92.07
"156","SANTANA DO ACARAÚ","231200702H",93.8
"157","SANTANA DO CARIRI","231210601C",53.2
"158","SENADOR POMPEU","231270001A",96.15
"159","SENADOR POMPEU","231270001C",81.4
"160","SOBRAL","231290801A",35.06
"161","SOBRAL","231290801C",20.8
"162","SOBRAL","231290802A",39.03
"163","SOBRAL","231290803A",72.51
"164","SOBRAL","231290811H",116.6
"165","SOLONÓPOLE","231300501C",87.8
"166","TABULEIRO DO NORTE","231310401A",21.6
"167","TABULEIRO DO NORTE","231310401C",12.4
"168","TAMBORIL","231320301C",24
"169","TAUÁ","231330201C",0.2
"170","TEJUÇUOCA","231335101C",46.2
"171","TIANGUÁ","231340101U",17.6
"172","UBAJARA","231360901C",5.6
"173","UMARI","231370801C",134.2
"174","UMIRIM","231375701C",48.6
"175","URUBURETAMA","231380701C",0.6
"176","VIÇOSA DO CEARÁ","231410201A",118.6
"177","VIÇOSA DO CEARÁ","231410202A",82.4
"178","VÁRZEA ALEGRE","231400301C",87.6
