"","municipio","codEstacao","PrecM"
"1","Amontada","230075401A",199.215085119
"2","Amontada","230075402A",130.145125741
"3","Amontada","230075403A",208.427339734
"4","Aurora","230170301A",58.76181349
"5","Bela Cruz","230230501A",66.166862867
"6","Boa Viagem","230240401A",67.051342992
"7","Caucaia","230370901A",239.850326613
"8","Caucaia","230370902A",262.578908696
"9","Caucaia","230370903A",176.009748441
"10","Caucaia","230370904A",234.596880219
"11","Caucaia","230370905A",180.535285861
"12","Caucaia","230370906A",207.92598918
"13","Crato","230420201A",126.639590541
"14","Crato","230420202A",103.555553455
"15","Forquilha","230435001A",146.294361016
"16","Fortaleza","230440001A",206.28853565
"17","Fortaleza","230440002A",169.854339871
"18","Fortaleza","230440003A",200.812732431
"19","Fortaleza","230440004A",168.518920846
"20","Fortaleza","230440005A",201.593381179
"21","Fortaleza","230440006A",216.801796032
"22","Fortaleza","230440007A",188.859678705
"23","Fortaleza","230440008A",209.271226531
"24","Fortaleza","230440009A",225.957720409
"25","Fortaleza","230440010A",172.973807347
"26","Fortaleza","230440011A",221.298838439
"27","Fortaleza","230440012A",177.7861519
"28","Fortaleza","230440013A",19.434547413
"29","Fortaleza","230440014A",182.365619002
"30","Fortaleza","230440015A",160.964420558
"31","Fortaleza","230440016A",218.076600944
"32","Irauçuba","230610801A",63.84817816
"33","Jaguaruana","230700701A",114.760125314
"34","Jaguaruana","230700704A",117.918494539
"35","Jaguaruana","230700705A",124.24675663
"36","Jaguaruana","230700706A",117.425645839
"37","Juazeiro do Norte","230730401A",54.806019542
"38","Limoeiro do Norte","230760101A",40.72353874
"39","Marco","230780901A",142.561291195
"40","Massapê","230800501A",151.399692698
"41","Mauriti","230810401A",30.199964113
"42","Morada Nova","230870802A",73.74021469
"43","Morada Nova","230870803A",61.58272943
"44","Morada Nova","230870804A",63.387547476
"45","Morada Nova","230870805A",72.200399672
"46","Morrinhos","230890601A",119.981374891
"47","Pedra Branca","231050601A",111.363512133
"48","Pedra Branca","231050602A",59.749890243
"49","Quixeramobim","231140501A",107.924986337
"50","Santana do Acaraú","231200701A",90.727048984
"51","Senador Pompeu","231270001A",94.103575682
"52","Sobral","231290801A",107.098494757
"53","Sobral","231290802A",89.034832143
"54","Sobral","231290803A",83.463021341
