"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",222.56
"2","ABREU E LIMA","260005402A",305.66
"3","AFOGADOS DA INGAZEIRA","260010401A",0
"4","AFRÂNIO","260020301U",21
"5","AGRESTINA","260030201A",229.57
"6","ALIANÇA","260070801A",179.58
"7","ALTINHO","260080701C",121.4
"8","ALTINHO","260080702A",71.45
"9","AMARAJI","260090601A",406.37
"10","ARAÇOIABA","260105201A",134.5
"11","BARRA DE GUABIRABA","260130001A",274.98
"12","BARREIROS","260140901A",197.2
"13","BARREIROS","260140902A",490.56
"14","BELÉM DE MARIA","260150802A",290.03
"15","BEZERROS","260190401A",81.76
"16","BOM CONSELHO","260210001C",100.8
"17","BOM JARDIM","260220901A",14.57
"18","BONITO","260230801A",385.95
"19","BONITO","260230802A",602.18
"20","BUENOS AIRES","260270401A",150.39
"21","BUÍQUE","260280301A",212.36
"22","CABO DE SANTO AGOSTINHO","260290202A",136.15
"23","CABO DE SANTO AGOSTINHO","260290203A",242.8
"24","CABO DE SANTO AGOSTINHO","260290204A",336.89
"25","CABO DE SANTO AGOSTINHO","260290205A",309.4
"26","CABROBÓ","260300901A",14.1
"27","CACHOEIRINHA","260310801A",139.88
"28","CAETÉS","260320701A",163.29
"29","CAETÉS","260320701C",88
"30","CALÇADO","260330601A",152.17
"31","CAMARAGIBE","260345401A",321.75
"32","CAMARAGIBE","260345401G",272
"33","CAMARAGIBE","260345404A",293.98
"34","CAMARAGIBE","260345405A",235.47
"35","CAMARAGIBE","260345406A",214.6
"36","CAPOEIRAS","260380101A",202.73
"37","CARNAÍBA","260390001C",45.6
"38","CARUARU","260410601A",89.72
"39","CARUARU","260410602A",0
"40","CARUARU","260410605A",61.93
"41","CARUARU","260410607A",95.8
"42","CASINHAS","260415501A",107.86
"43","CATENDE","260420502A",270.55
"44","CHÃ DE ALEGRIA","260440301A",161.26
"45","CHÃ GRANDE","260450201A",204.6
"46","CONDADO","260460101A",1.8
"47","CORRENTES","260470001A",356.23
"48","CORTÊS","260480901A",393.75
"49","CUSTÓDIA","260510301A",66.88
"50","DORMENTES","260515201A",22.91
"51","DORMENTES","260515201C",7.4
"52","ESCADA","260520201A",211.64
"53","FEIRA NOVA","260540001A",90.93
"54","FERREIROS","260550901A",183.47
"55","FLORES","260560801A",31.94
"56","FLORESTA","260570701A",27
"57","FLORESTA","260570701C",28
"58","GAMELEIRA","260590501A",389.07
"59","GARANHUNS","260600201C",176.2
"60","GLÓRIA DO GOITÁ","260610102A",0
"61","GOIANA","260620001A",264
"62","GOIANA","260620002A",256.8
"63","GOIANA","260620003A",243.22
"64","GRANITO","260630901C",8.4
"65","IBIMIRIM","260660601A",12.37
"66","IGARASSU","260680403A",310.84
"67","IGARASSU","260680404A",27.69
"68","IGUARACI","260690301C",30.2
"69","ILHA DE ITAMARACÁ","260760401A",376
"70","IPOJUCA","260720801A",342.77
"71","IPOJUCA","260720801G",2.6
"72","IPOJUCA","260720804A",0
"73","IPOJUCA","260720805A",254.1
"74","IPUBI","260730701A",44.5
"75","IPUBI","260730702A",36.82
"76","IPUBI","260730703A",0
"77","ITACURUBA","260740601A",0
"78","ITACURUBA","260740601C",0
"79","ITAMBÉ","260765301A",223.62
"80","ITAMBÉ","260765302A",246.2
"81","ITAPETIM","260770301A",39.14
"82","ITAPISSUMA","260775201A",267.38
"83","ITAQUITINGA","260780201A",196.54
"84","ITAÍBA","260750501A",22.98
"85","ITAÍBA","260750501U",200.4
"86","JABOATÃO DOS GUARARAPES","260790101G",7.6
"87","JABOATÃO DOS GUARARAPES","260790102A",280.3
"88","JABOATÃO DOS GUARARAPES","260790102G",350.8
"89","JABOATÃO DOS GUARARAPES","260790103A",85.8
"90","JABOATÃO DOS GUARARAPES","260790103G",1.8
"91","JABOATÃO DOS GUARARAPES","260790104A",205.16
"92","JABOATÃO DOS GUARARAPES","260790106A",252.82
"93","JABOATÃO DOS GUARARAPES","260790108A",289.27
"94","JABOATÃO DOS GUARARAPES","260790109A",329.77
"95","JAQUEIRA","260795001A",248.39
"96","JAQUEIRA","260795004H",173.2
"97","JATOBÁ","260805701C",70.8
"98","JOAQUIM NABUCO","260820602A",317.84
"99","JUPI","260830501A",171.58
"100","JUREMA","260840401A",198.4
"101","JUREMA","260840401C",204.8
"102","LAGOA DE ITAENGA","260850301A",115.54
"103","LAGOA DO CARRO","260845301A",161.14
"104","LAGOA DO OURO","260860201A",295.94
"105","LAGOA DOS GATOS","260870101A",198.53
"106","LAGOA GRANDE","260875001A",16.2
"107","LAJEDO","260880001A",141.2
"108","LIMOEIRO","260890901A",112.28
"109","MACHADOS","260910501A",210.95
"110","MARAIAL","260920401A",203.5
"111","MIRANDIBA","260930301C",20.6
"112","MOREILÂNDIA","261430301A",42.81
"113","MORENO","260940201A",172.2
"114","MORENO","260940202A",237.6
"115","NAZARÉ DA MATA","260950101A",126.21
"116","NAZARÉ DA MATA","260950103A",153.34
"117","NAZARÉ DA MATA","260950104A",161.13
"118","OLINDA","260960001A",205.27
"119","OLINDA","260960001G",203.8
"120","OLINDA","260960002A",0
"121","OLINDA","260960003A",179.7
"122","OLINDA","260960005A",227.51
"123","OROBÓ","260970901C",123.4
"124","OROCÓ","260980801A",5.97
"125","OURICURI","260990701C",0.4
"126","PALMARES","261000402A",291.01
"127","PARNAMIRIM","261040001A",13.94
"128","PASSIRA","261050901A",97.88
"129","PAULISTA","261070702A",234.12
"130","PAULISTA","261070704A",199.93
"131","PAULISTA","261070705A",184.97
"132","PEDRA","261080601C",102.2
"133","PESQUEIRA","261090501C",89.2
"134","PETROLINA","261110101A",3.6
"135","PETROLINA","261110101C",8.2
"136","PETROLINA","261110102A",8.2
"137","PETROLINA","261110103A",5.6
"138","PETROLINA","261110103C",14.6
"139","PETROLINA","261110104A",4.8
"140","POMBOS","261130901A",97
"141","POÇÃO","261120001A",98.2
"142","QUIPAPÁ","261150701A",266.21
"143","QUIPAPÁ","261150702A",289.3
"144","RECIFE","261160601A",319.39
"145","RECIFE","261160603A",295.64
"146","RECIFE","261160603G",303.6
"147","RECIFE","261160604A",0
"148","RECIFE","261160605A",235.89
"149","RECIFE","261160605G",286.6
"150","RECIFE","261160606A",239.24
"151","RECIFE","261160608A",278.65
"152","RECIFE","261160609A",188.38
"153","RECIFE","261160609G",0
"154","RECIFE","261160610A",279.87
"155","RECIFE","261160611G",272.2
"156","RECIFE","261160613A",234.4
"157","RECIFE","261160614A",178.97
"158","RECIFE","261160615A",289.18
"159","RECIFE","261160617A",228.11
"160","RECIFE","261160618A",197.35
"161","RECIFE","261160620A",208.2
"162","RECIFE","261160621A",247.4
"163","RECIFE","261160623A",213.12
"164","RIACHO DAS ALMAS","261170501A",54.1
"165","RIBEIRÃO","261180401A",248.47
"166","RIO FORMOSO","261190301A",481.41
"167","RIO FORMOSO","261190302A",394.01
"168","SALOÁ","261230701A",0
"169","SANHARÓ","261240601A",92.4
"170","SANTA CRUZ","261245501C",22.4
"171","SANTA CRUZ DO CAPIBARIBE","261250501A",72.26
"172","SANTA FILOMENA","261255401C",19.2
"173","SANTA MARIA DA BOA VISTA","261260401C",0.4
"174","SERRA TALHADA","261390901C",5.4
"175","SERTÂNIA","261410501A",30.13
"176","SERTÂNIA","261410501C",31.6
"177","SERTÂNIA","261410502C",11
"178","SIRINHAÉM","261420401A",403.04
"179","SIRINHAÉM","261420402A",1.05
"180","SÃO BENEDITO DO SUL","261290101A",315.07
"181","SÃO BENTO DO UNA","261300801C",92
"182","SÃO CAITANO","261310701A",118.8
"183","SÃO JOAQUIM DO MONTE","261330501A",210.36
"184","SÃO JOAQUIM DO MONTE","261330501U",177.4
"185","SÃO JOSÉ DA COROA GRANDE","261340401A",84.21
"186","SÃO JOSÉ DO EGITO","261360201C",8.2
"187","SÃO LOURENÇO DA MATA","261370101A",234.18
"188","SÃO LOURENÇO DA MATA","261370102A",212.43
"189","SÃO LOURENÇO DA MATA","261370103A",201
"190","SÃO LOURENÇO DA MATA","261370104A",317
"191","SÃO VICENTE FERRER","261380001A",348.07
"192","TABIRA","261460001C",18.6
"193","TACAIMBÓ","261470902A",96.08
"194","TACARATU","261480801C",268.2
"195","TAMANDARÉ","261485702A",372.72
"196","TAQUARITINGA DO NORTE","261500301C",50
"197","TIMBAÚBA","261530001A",0
"198","TORITAMA","261540901A",56.15
"199","TRINDADE","261560701U",49.2
"200","TUPARETAMA","261590401C",3.2
"201","VENTUROSA","261600101C",0
"202","VICÊNCIA","261630801A",175.86
"203","VICÊNCIA","261630802A",194.75
"204","VITÓRIA DE SANTO ANTÃO","261640702A",107.97
"205","VITÓRIA DE SANTO ANTÃO","261640703A",69.28
"206","VITÓRIA DE SANTO ANTÃO","261640704A",103.25
"207","XEXÉU","261650601A",361.64
"208","ÁGUA PRETA","260040101A",373.58
"209","ÁGUAS BELAS","260050002A",239.07
