"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",18.25
"2","ALAGOINHA","260060901U",0.2
"3","ALTINHO","260080701C",133
"4","ARCOVERDE","260120101C",83.2
"5","BARRA DE GUABIRABA","260130001A",275.47
"6","BARREIROS","260140902A",364.54
"7","BELÉM DE MARIA","260150802A",285.18
"8","BEZERROS","260190401A",70
"9","BEZERROS","260190401C",75.8
"10","BODOCÓ","260200101C",25.2
"11","BOM CONSELHO","260210001C",96
"12","BREJO DA MADRE DE DEUS","260260501C",38.6
"13","BREJÃO","260240701C",158.2
"14","CABO DE SANTO AGOSTINHO","260290202A",438.7
"15","CABO DE SANTO AGOSTINHO","260290203A",419.65
"16","CABO DE SANTO AGOSTINHO","260290205A",410.94
"17","CABROBÓ","260300901A",10.89
"18","CABROBÓ","260300901C",13.2
"19","CACHOEIRINHA","260310801A",108.64
"20","CAETÉS","260320701C",23
"21","CAMARAGIBE","260345401A",211.13
"22","CAMARAGIBE","260345402A",434.4
"23","CAMARAGIBE","260345403A",512.4
"24","CAMARAGIBE","260345404A",422.25
"25","CAMARAGIBE","260345406A",414.27
"26","CANHOTINHO","260370201C",131
"27","CARUARU","260410601A",97.5
"28","CARUARU","260410602A",70.47
"29","CARUARU","260410603A",59.19
"30","CARUARU","260410604A",73.72
"31","CARUARU","260410605A",96.29
"32","CARUARU","260410606A",204.32
"33","CARUARU","260410607A",85.2
"34","CATENDE","260420501A",309.21
"35","CATENDE","260420502A",295.31
"36","CATENDE","260420503A",345.05
"37","CEDRO","260430401C",76.8
"38","CORRENTES","260470001A",207.02
"39","CORRENTES","260470001C",154.4
"40","CORTÊS","260480901A",406.25
"41","CUSTÓDIA","260510301C",61
"42","DORMENTES","260515201C",4.4
"43","ESCADA","260520201A",438.74
"44","EXU","260530101C",55.6
"45","FLORES","260560801C",62.8
"46","FLORESTA","260570701C",13.8
"47","FREI MIGUELINHO","260580601C",106.8
"48","GAMELEIRA","260590501A",378.01
"49","GARANHUNS","260600201C",95.8
"50","GRANITO","260630901C",33.2
"51","GRAVATÁ","260640801C",141.8
"52","IATI","260650701C",59.2
"53","IBIMIRIM","260660601A",15.73
"54","IBIMIRIM","260660601C",33
"55","IGARASSU","260680403A",353.35
"56","IGARASSU","260680404A",304.06
"57","IGARASSU","260680405A",366.74
"58","IGUARACI","260690301C",77.8
"59","INAJÁ","260700001C",17.2
"60","IPOJUCA","260720801A",509.38
"61","IPOJUCA","260720802A",227.74
"62","IPOJUCA","260720803A",391.2
"63","IPOJUCA","260720804A",516.63
"64","IPUBI","260730701A",17.42
"65","IPUBI","260730701C",1.4
"66","IPUBI","260730702A",8.03
"67","ITACURUBA","260740601C",9
"68","JABOATÃO DOS GUARARAPES","260790101A",523.86
"69","JABOATÃO DOS GUARARAPES","260790102A",370.46
"70","JABOATÃO DOS GUARARAPES","260790103A",0.6
"71","JABOATÃO DOS GUARARAPES","260790104A",424.15
"72","JABOATÃO DOS GUARARAPES","260790106A",485.2
"73","JABOATÃO DOS GUARARAPES","260790107A",487.22
