"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",211.97
"2","ABREU E LIMA","260005402A",171.03
"3","AFOGADOS DA INGAZEIRA","260010401A",0
"4","AGRESTINA","260030201A",42.57
"5","ALIANÇA","260070801A",110.24
"6","ALTINHO","260080701A",97.8
"7","AMARAJI","260090601A",208.4
"8","ANGELIM","260100301A",132.47
"9","ARAÇOIABA","260105201A",110.06
"10","ARCOVERDE","260120101A",37.12
"11","BARRA DE GUABIRABA","260130001A",128.69
"12","BARRA DE GUABIRABA","260130002A",0.4
"13","BARRA DE GUABIRABA","260130016H",128.6
"14","BARREIROS","260140901A",294.49
"15","BARREIROS","260140902A",283.16
"16","BARREIROS","260140917H",292.4
"17","BELO JARDIM","260170601C",11.4
"18","BELÉM DE MARIA","260150802A",163.73
"19","BEZERROS","260190401A",45.65
"20","BOM CONSELHO","260210001C",79.4
"21","BOM JARDIM","260220901A",91.92
"22","BONITO","260230801A",100.22
"23","BONITO","260230802A",206.32
"24","BREJO DA MADRE DE DEUS","260260501C",27.2
"25","BREJÃO","260240701C",118.2
"26","BUENOS AIRES","260270401A",113.28
"27","BUÍQUE","260280301A",91.14
"28","CABO DE SANTO AGOSTINHO","260290203A",47.46
"29","CABO DE SANTO AGOSTINHO","260290204A",217.59
"30","CABROBÓ","260300901A",0.99
"31","CACHOEIRINHA","260310801A",53.89
"32","CAETÉS","260320701A",81.23
"33","CAETÉS","260320701C",59.8
"34","CAMARAGIBE","260345401A",179.43
"35","CAMARAGIBE","260345401G",5.6
"36","CAMARAGIBE","260345402A",18.4
"37","CAMARAGIBE","260345403A",56.04
"38","CAMARAGIBE","260345404A",182.3
"39","CAMARAGIBE","260345405A",190.19
"40","CAMARAGIBE","260345406A",135.38
"41","CAMOCIM DE SÃO FÉLIX","260350401A",119.63
"42","CAMUTANGA","260360301A",115.36
"43","CANHOTINHO","260370201A",119.68
"44","CAPOEIRAS","260380101A",75.76
"45","CARNAUBEIRA DA PENHA","260392601U",15.6
"46","CARNAÍBA","260390001C",23.8
"47","CARUARU","260410601A",52.99
"48","CARUARU","260410602A",61.09
"49","CARUARU","260410607A",45.2
"50","CASINHAS","260415501A",467.63
"51","CATENDE","260420502A",186.03
"52","CHÃ DE ALEGRIA","260440301A",105.46
"53","CHÃ GRANDE","260450201A",0
"54","CONDADO","260460101A",140.05
"55","CORTÊS","260480901A",221.53
"56","CUMARU","260490801A",58.41
"57","CUSTÓDIA","260510301A",49.84
"58","DORMENTES","260515201A",2.4
"59","ESCADA","260520201A",185.66
"60","FEIRA NOVA","260540001A",97.39
"61","FERREIROS","260550901A",89.55
"62","FLORES","260560801A",62.31
"63","FLORESTA","260570701A",5.8
"64","FLORESTA","260570701C",7
"65","FREI MIGUELINHO","260580601A",70.38
"66","GAMELEIRA","260590501A",187.62
"67","GAMELEIRA","260590518H",191.2
"68","GARANHUNS","260600201C",88.8
"69","GLÓRIA DO GOITÁ","260610102A",128.32
"70","GOIANA","260620001A",134.2
"71","GOIANA","260620002A",153.8
"72","GOIANA","260620003A",222.67
"73","GOIANA","260620003H",2.8
"74","GRANITO","260630901C",0
"75","IATI","260650701A",108.42
"76","IBIMIRIM","260660601A",34
"77","IGARASSU","260680403A",199.6
"78","IGARASSU","260680404A",98.41
"79","IGARASSU","260680405A",141.75
"80","IGUARACI","260690301C",39.6
"81","ILHA DE ITAMARACÁ","260760401A",233.5
"82","INAJÁ","260700001A",7.97
"83","IPOJUCA","260720801A",213.28
"84","IPOJUCA","260720804A",0
"85","IPOJUCA","260720805A",231.92
"86","IPUBI","260730702A",1.8
"87","IPUBI","260730703A",4.51
"88","ITAMBÉ","260765301A",128.81
"89","ITAMBÉ","260765302A",0.6
"90","ITAPETIM","260770301A",20.93
"91","ITAPISSUMA","260775201A",129.88
"92","ITAQUITINGA","260780201A",143.65
"93","ITAÍBA","260750501A",74.21
"94","JABOATÃO DOS GUARARAPES","260790101A",307.79
"95","JABOATÃO DOS GUARARAPES","260790101G",208.4
"96","JABOATÃO DOS GUARARAPES","260790102A",0
"97","JABOATÃO DOS GUARARAPES","260790102G",0
"98","JABOATÃO DOS GUARARAPES","260790103A",20.9
"99","JABOATÃO DOS GUARARAPES","260790103G",211
"100","JABOATÃO DOS GUARARAPES","260790104A",52.8
"101","JABOATÃO DOS GUARARAPES","260790106A",46.74
"102","JABOATÃO DOS GUARARAPES","260790107A",226.63
"103","JABOATÃO DOS GUARARAPES","260790108A",189.72
"104","JABOATÃO DOS GUARARAPES","260790109A",262.24
"105","JABOATÃO DOS GUARARAPES","260790115H",232.8
"106","JABOATÃO DOS GUARARAPES","260790119H",248.8
"107","JAQUEIRA","260795001A",163.04
"108","JATAÚBA","260800801A",1.77
"109","JATOBÁ","260805701A",27.67
"110","JOAQUIM NABUCO","260820602A",257.04
"111","JOÃO ALFREDO","260810701A",10.8
