"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",283.02
"2","ABREU E LIMA","260005402A",273.12
"3","AFOGADOS DA INGAZEIRA","260010401A",7.73
"4","AGRESTINA","260030201A",72.95
"5","ALIANÇA","260070801A",160.19
"6","ALTINHO","260080701A",47.4
"7","ALTINHO","260080701C",63.2
"8","ALTINHO","260080702A",58.03
"9","AMARAJI","260090601A",220.59
"10","ANGELIM","260100301A",45.34
"11","ARARIPINA","260110201A",0
"12","ARAÇOIABA","260105201A",205.98
"13","ARCOVERDE","260120101C",18.2
"14","BARRA DE GUABIRABA","260130001A",164.05
"15","BARREIROS","260140901A",183.79
"16","BARREIROS","260140902A",172.85
"17","BELO JARDIM","260170601C",34.4
"18","BELÉM DE MARIA","260150802A",158.03
"19","BEZERROS","260190401A",29
"20","BEZERROS","260190401C",1.2
"21","BOM CONSELHO","260210001C",68
"22","BOM JARDIM","260220901A",80.57
"23","BONITO","260230801A",200.07
"24","BONITO","260230802A",62.1
"25","BREJO DA MADRE DE DEUS","260260501C",0
"26","BREJÃO","260240701C",0
"27","BUENOS AIRES","260270401A",113.54
"28","BUÍQUE","260280301A",118.51
"29","CABO DE SANTO AGOSTINHO","260290201G",174.2
"30","CABO DE SANTO AGOSTINHO","260290202A",207.31
"31","CABO DE SANTO AGOSTINHO","260290203A",159.51
"32","CABO DE SANTO AGOSTINHO","260290205A",160.52
"33","CABROBÓ","260300902A",0.59
"34","CACHOEIRINHA","260310801A",48.03
"35","CACHOEIRINHA","260310802A",25.68
"36","CAETÉS","260320701A",67.96
"37","CALUMBI","260340501A",10.93
"38","CALÇADO","260330601A",67.8
"39","CAMARAGIBE","260345401A",194.33
"40","CAMARAGIBE","260345404A",174.62
"41","CAMARAGIBE","260345405A",189.3
"42","CAMARAGIBE","260345406A",217.08
"43","CAMOCIM DE SÃO FÉLIX","260350401A",141.86
"44","CAMUTANGA","260360301A",0.2
"45","CAPOEIRAS","260380101A",85
"46","CARUARU","260410601A",50.08
"47","CARUARU","260410602A",57.14
"48","CARUARU","260410603A",32.3
"49","CARUARU","260410606A",117.1
"50","CARUARU","260410607A",42
"51","CARUARU","260410608A",66.95
"52","CASINHAS","260415501A",77.34
"53","CATENDE","260420502A",127.83
"54","CATENDE","260420503A",172.31
"55","CATENDE","260420504A",130.45
"56","CHÃ DE ALEGRIA","260440301A",84.5
"57","CHÃ GRANDE","260450201A",161.8
"58","CONDADO","260460101A",112.45
"59","CORRENTES","260470001A",119.35
"60","CORTÊS","260480901A",293.64
"61","CUMARU","260490801A",54.57
"62","CUSTÓDIA","260510301A",30.54
"63","CUSTÓDIA","260510301C",0
"64","DORMENTES","260515201A",0
"65","DORMENTES","260515201C",0.8
"66","ESCADA","260520201A",189.58
"67","ESCADA","260520202A",169.39
"68","EXU","260530101C",0
"69","FEIRA NOVA","260540001A",42.92
"70","FERREIROS","260550901A",124.91
"71","FLORES","260560801A",21.22
"72","FLORESTA","260570701A",14
"73","FLORESTA","260570702A",16.75
"74","GAMELEIRA","260590501A",169.48
"75","GAMELEIRA","260590502A",201.6
"76","GLÓRIA DO GOITÁ","260610101A",28.56
"77","GLÓRIA DO GOITÁ","260610102A",0
"78","GOIANA","260620001A",165.4
"79","GOIANA","260620002A",177.6
"80","GOIANA","260620003A",299.92
"81","GRANITO","260630901C",0
"82","IATI","260650701A",76.58
"83","IGARASSU","260680403A",252.39
"84","IGARASSU","260680404A",243.41
"85","IGARASSU","260680405A",255.41
"86","IGARASSU","260680406A",257.43
"87","ILHA DE ITAMARACÁ","260760401A",291.88
"88","IPOJUCA","260720801A",148.19
"89","IPOJUCA","260720801G",35.6
"90","IPOJUCA","260720802A",147.8
"91","IPUBI","260730701A",3.38
"92","IPUBI","260730703A",4.04
"93","ITACURUBA","260740601A",7.73
"94","ITACURUBA","260740601C",8.6
"95","ITAMBÉ","260765301A",184.45
"96","ITAMBÉ","260765302A",180.52
"97","ITAPISSUMA","260775201A",281.87
"98","ITAQUITINGA","260780201A",157.45
"99","ITAÍBA","260750501U",67.2
"100","JABOATÃO DOS GUARARAPES","260790101A",189.48
"101","JABOATÃO DOS GUARARAPES","260790101G",189.4
"102","JABOATÃO DOS GUARARAPES","260790102A",184.86
"103","JABOATÃO DOS GUARARAPES","260790102G",211.8
"104","JABOATÃO DOS GUARARAPES","260790103A",196.31
"105","JABOATÃO DOS GUARARAPES","260790103G",11.4
"106","JABOATÃO DOS GUARARAPES","260790104A",167.33
"107","JABOATÃO DOS GUARARAPES","260790106A",160.47
"108","JABOATÃO DOS GUARARAPES","260790107A",188.28
"109","JABOATÃO DOS GUARARAPES","260790108A",116.69
"110","JABOATÃO DOS GUARARAPES","260790109A",190.17
"111","JAQUEIRA","260795001A",105.23
"112","JAQUEIRA","260795002A",106.46
"113","JAQUEIRA","260795004H",0.6
"114","JOAQUIM NABUCO","260820602A",142.51
"115","JOÃO ALFREDO","260810701A",0
"116","JUREMA","260840401A",87.6
"117","JUREMA","260840401C",0
"118","LAGOA DE ITAENGA","260850301A",121.04
"119","LAGOA DO CARRO","260845301A",118.04
"120","LAGOA DO OURO","260860201A",101.82
"121","LAGOA DOS GATOS","260870101A",82.83
"122","LAGOA GRANDE","260875001A",4.55
"123","LAJEDO","260880001A",55
"124","LAJEDO","260880001C",0
"125","LIMOEIRO","260890901A",85.82
"126","MACAPARANA","260900601A",4.06
"127","MACHADOS","260910501A",165.1
"128","MARAIAL","260920401A",116.26
"129","MARAIAL","260920402A",127.79
"130","MARAIAL","260920403A",16.61
"131","MORENO","260940201A",113.07
"132","MORENO","260940202A",124.77
"133","NAZARÉ DA MATA","260950101A",117.47
"134","NAZARÉ DA MATA","260950102A",108.58
"135","NAZARÉ DA MATA","260950103A",100.26
"136","NAZARÉ DA MATA","260950104A",99.4
"137","OLINDA","260960001A",257.61
"138","OLINDA","260960001G",224.4
"139","OLINDA","260960002A",244.16
"140","OLINDA","260960003A",132.95
"141","OLINDA","260960004A",229.99
"142","OLINDA","260960005A",281.46
"143","OROBÓ","260970901C",75
"144","OROCÓ","260980801A",6.92
"145","PALMARES","261000402A",116.08
"146","PALMARES","261000403A",185.6
"147","PALMEIRINA","261010301A",161.65
"148","PARANATAMA","261030101A",116.57
"149","PARNAMIRIM","261040001C",0
"150","PARNAMIRIM","261040002A",3.98
"151","PASSIRA","261050901A",49.1
"152","PAUDALHO","261060801A",137.67
"153","PAUDALHO","261060802A",110.2
"154","PAULISTA","261070702A",265.25
"155","PAULISTA","261070703A",203.67
"156","PAULISTA","261070704A",192.05
"157","PAULISTA","261070705A",188.22
"158","PAULISTA","261070707A",317.19
"159","PEDRA","261080601A",62.84
"160","PEDRA","261080601C",4.6
"161","PETROLINA","261110101A",4.6
"162","PETROLINA","261110101C",1.6
"163","PETROLINA","261110102A",0
"164","PETROLINA","261110102C",0.6
"165","PETROLINA","261110103A",3.8
"166","PETROLINA","261110103C",12.4
"167","PETROLINA","261110104A",5
"168","PETROLINA","261110105A",6.6
"169","POMBOS","261130901A",34
"170","POMBOS","261130902A",130.51
"171","POÇÃO","261120001A",26.6
"172","POÇÃO","261120002A",27.75
"173","PRIMAVERA","261140801A",152.54
"174","PRIMAVERA","261140802A",177.78
"175","QUIPAPÁ","261150701A",81.04
"176","QUIPAPÁ","261150702A",128.41
"177","QUIPAPÁ","261150704A",108.76
"178","RECIFE","261160601A",184.35
"179","RECIFE","261160603A",220.64
"180","RECIFE","261160603G",181
