"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",117.5
"2","ALAGOINHA","260060901U",1
"3","ALTINHO","260080701A",30.4
"4","BARRA DE GUABIRABA","260130001A",93.46
"5","BARREIROS","260140901A",103.88
"6","BARREIROS","260140901H",127
"7","BARREIROS","260140902A",106.14
"8","BELÉM DE MARIA","260150802A",92.7
"9","BEZERROS","260190401A",17.04
"10","BEZERROS","260190401C",27
"11","BODOCÓ","260200101C",1.8
"12","BOM CONSELHO","260210001C",38.6
"13","BREJO DA MADRE DE DEUS","260260501C",12.6
"14","BREJÃO","260240701C",59.6
"15","CABO DE SANTO AGOSTINHO","260290202A",121.14
"16","CABO DE SANTO AGOSTINHO","260290203A",131.34
"17","CABO DE SANTO AGOSTINHO","260290204A",122.13
"18","CABO DE SANTO AGOSTINHO","260290205A",152.36
"19","CABROBÓ","260300901A",2.19
"20","CACHOEIRINHA","260310801A",14.54
"21","CAETÉS","260320701C",49
"22","CAMARAGIBE","260345401A",101.66
"23","CAMARAGIBE","260345402A",104.55
"24","CAMARAGIBE","260345403A",117.56
"25","CAMARAGIBE","260345404A",110.27
"26","CAMARAGIBE","260345406A",90.27
"27","CARUARU","260410601A",26.6
"28","CARUARU","260410602A",17.07
"29","CARUARU","260410603A",13.27
"30","CARUARU","260410604A",16.5
"31","CARUARU","260410605A",27.78
"32","CARUARU","260410606A",82.02
"33","CARUARU","260410607A",27
"34","CATENDE","260420501A",114.98
"35","CATENDE","260420502A",107.47
"36","CATENDE","260420503A",121.37
"37","CEDRO","260430401C",0.8
"38","CHÃ GRANDE","260450201A",95.6
"39","CORRENTES","260470001A",72.8
"40","CORRENTES","260470001C",75.8
"41","CORTÊS","260480901A",106.95
"42","CUSTÓDIA","260510301C",10.2
"43","DORMENTES","260515201C",8.8
"44","ESCADA","260520201A",88.55
"45","ESCADA","260520202H",97
"46","EXU","260530101C",15.2
"47","FLORESTA","260570701A",5
"48","FLORESTA","260570701C",1.2
"49","FREI MIGUELINHO","260580601C",25.6
"50","GAMELEIRA","260590501A",95.94
"51","GARANHUNS","260600201C",38.6
"52","GOIANA","260620001A",30.8
