"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",641.34
"2","ABREU E LIMA","260005402A",594.99
"3","AFOGADOS DA INGAZEIRA","260010401A",18.81
"4","AFRÂNIO","260020301U",0.6
"5","AGRESTINA","260030201A",241.53
"6","ALIANÇA","260070801A",271.33
"7","ALTINHO","260080701A",118.8
"8","ALTINHO","260080701C",82.4
"9","ALTINHO","260080702A",144.94
"10","AMARAJI","260090601A",451.28
"11","ANGELIM","260100301A",118.4
"12","ARARIPINA","260110201A",0
"13","ARAÇOIABA","260105201A",395.08
"14","ARCOVERDE","260120101C",70.4
"15","BARRA DE GUABIRABA","260130001A",271.32
"16","BARRA DE GUABIRABA","260130002A",316.73
"17","BARREIROS","260140901A",554.87
"18","BARREIROS","260140902A",479.76
"19","BARREIROS","260140903A",544.86
"20","BELO JARDIM","260170601C",35.8
"21","BELÉM DE MARIA","260150802A",336.77
"22","BETÂNIA","260180501A",3.18
"23","BEZERROS","260190401A",86.81
"24","BEZERROS","260190401C",18.2
"25","BOM CONSELHO","260210001C",59.6
"26","BONITO","260230801A",364.17
"27","BREJINHO","260250601A",58.33
"28","BREJO DA MADRE DE DEUS","260260501C",92.4
"29","BREJÃO","260240701C",0
"30","BUENOS AIRES","260270401A",227.43
"31","BUÍQUE","260280301A",144.96
"32","CABO DE SANTO AGOSTINHO","260290202A",382.86
"33","CABO DE SANTO AGOSTINHO","260290203A",436.7
"34","CABO DE SANTO AGOSTINHO","260290204A",350.82
"35","CABO DE SANTO AGOSTINHO","260290205A",386.62
"36","CABROBÓ","260300901A",32.69
"37","CABROBÓ","260300901C",0
"38","CACHOEIRINHA","260310801A",111.42
"39","CACHOEIRINHA","260310802A",120.53
"40","CAETÉS","260320701A",84.86
"41","CAETÉS","260320701C",35
"42","CALÇADO","260330601A",76.02
"43","CAMARAGIBE","260345401A",453.89
"44","CAMARAGIBE","260345402A",415.84
"45","CAMARAGIBE","260345403A",479.04
"46","CAMARAGIBE","260345404A",485.37
"47","CAMARAGIBE","260345405A",491.82
"48","CAMARAGIBE","260345406A",457.52
"49","CAMOCIM DE SÃO FÉLIX","260350401A",221.83
"50","CAMUTANGA","260360301A",276.55
"51","CAPOEIRAS","260380101A",103.62
"52","CARNAÍBA","260390001C",5.2
"53","CARUARU","260410601A",107.08
"54","CARUARU","260410602A",94.85
"55","CARUARU","260410603A",72.86
"56","CARUARU","260410605A",122.94
"57","CARUARU","260410606A",288.73
"58","CARUARU","260410607A",106.4
"59","CARUARU","260410608A",118.81
"60","CASINHAS","260415501A",143.68
"61","CATENDE","260420502A",326.22
"62","CATENDE","260420503A",407.43
"63","CATENDE","260420504A",394.07
"64","CHÃ DE ALEGRIA","260440301A",232.82
"65","CHÃ GRANDE","260450201A",253.6
"66","CONDADO","260460101A",361.94
"67","CORRENTES","260470001A",181.15
"68","CORRENTES","260470001C",0
"69","CORTÊS","260480901A",402.08
"70","CORTÊS","260480902A",519.68
"71","CUMARU","260490801A",141.41
"72","DORMENTES","260515201A",10
"73","DORMENTES","260515201C",0.2
"74","ESCADA","260520201A",368.39
"75","ESCADA","260520202A",327.27
"76","EXU","260530101C",0
"77","FEIRA NOVA","260540001A",172.4
"78","FERREIROS","260550901A",223.04
"79","FLORES","260560801A",20.62
"80","FLORES","260560801C",1
"81","FLORESTA","260570701A",47.8
"82","FLORESTA","260570702A",20.69
"83","FREI MIGUELINHO","260580601C",57.6
"84","GAMELEIRA","260590501A",401.54
"85","GAMELEIRA","260590502A",391.46
"86","GLÓRIA DO GOITÁ","260610101A",36.39
"87","GLÓRIA DO GOITÁ","260610102A",185.17
"88","GOIANA","260620001A",292.6
"89","GOIANA","260620002A",314.2
"90","GOIANA","260620003A",414.59
"91","GRAVATÁ","260640801C",0
"92","IATI","260650701A",81.75
"93","IBIMIRIM","260660601A",12.18
"94","IBIMIRIM","260660601C",5
"95","IGARASSU","260680403A",438.91
"96","IGARASSU","260680404A",613.58
"97","IGARASSU","260680405A",532.96
"98","IGARASSU","260680406A",652.73
"99","IGUARACI","260690301C",24.8
"100","ILHA DE ITAMARACÁ","260760401A",656.03
"101","IPOJUCA","260720801A",92.63
"102","IPOJUCA","260720802A",419.54
"103","IPOJUCA","260720803A",302.31
"104","IPOJUCA","260720804A",387.11
"105","IPUBI","260730701A",32.06
"106","IPUBI","260730702A",34.13
"107","IPUBI","260730703A",52.43
"108","ITACURUBA","260740601C",40
"109","ITAMBÉ","260765301A",293.35
"110","ITAMBÉ","260765302A",313.3
"111","ITAPETIM","260770301A",62.33
"112","ITAPISSUMA","260775201A",508.42
"113","ITAQUITINGA","260780201A",330.62
"114","ITAÍBA","260750501U",92.6
"115","JABOATÃO DOS GUARARAPES","260790101A",437.43
"116","JABOATÃO DOS GUARARAPES","260790102A",383.85
"117","JABOATÃO DOS GUARARAPES","260790103A",365.89
"118","JABOATÃO DOS GUARARAPES","260790104A",461.3
"119","JABOATÃO DOS GUARARAPES","260790106A",310.71
"120","JABOATÃO DOS GUARARAPES","260790107A",457.01
"121","JABOATÃO DOS GUARARAPES","260790108A",390.83
"122","JABOATÃO DOS GUARARAPES","260790109A",385.36
"123","JABOATÃO DOS GUARARAPES","260790110A",426.4
"124","JAQUEIRA","260795001A",273.49
"125","JAQUEIRA","260795002A",283.54
"126","JAQUEIRA","260795004H",47.8
"127","JATAÚBA","260800801C",36.8
"128","JATOBÁ","260805701C",0
"129","JOAQUIM NABUCO","260820602A",386.25
"130","JUPI","260830501A",98.95
"131","JUREMA","260840401A",137.4
"132","JUREMA","260840401C",62.6
"133","LAGOA DE ITAENGA","260850301A",263.07
"134","LAGOA DO CARRO","260845301A",249.87
"135","LAGOA DO OURO","260860201A",182.65
"136","LAGOA DOS GATOS","260870101A",194.41
"137","LAGOA GRANDE","260875001A",13.57
"138","LAJEDO","260880001A",87.4
"139","LAJEDO","260880001C",1.4
"140","LIMOEIRO","260890901A",205.73
"141","MACAPARANA","260900601A",229.72
"142","MACHADOS","260910501A",275.44
"143","MANARI","260915401C",0
"144","MARAIAL","260920401A",265.24
"145","MARAIAL","260920402A",323.85
"146","MIRANDIBA","260930301C",11.8
"147","MOREILÂNDIA","261430301A",55.25
"148","MORENO","260940201A",249.45
"149","MORENO","260940202A",340.48
"150","NAZARÉ DA MATA","260950101A",316.49
"151","NAZARÉ DA MATA","260950102A",269.49
"152","NAZARÉ DA MATA","260950103A",232.79
"153","NAZARÉ DA MATA","260950104A",321.1
"154","OLINDA","260960001A",116.48
"155","OLINDA","260960002A",507.16
"156","OLINDA","260960003A",436.33
"157","OLINDA","260960004A",432.09
"158","OLINDA","260960005A",488.35
"159","OROBÓ","260970901C",101
"160","OROCÓ","260980801A",22.35
"161","OROCÓ","260980801C",0
"162","OURICURI","260990701C",0
"163","PALMARES","261000402A",360.64
"164","PALMEIRINA","261010301A",216.17
"165","PANELAS","261020201A",104.57
