"","municipio","codEstacao","PrecM"
"1","BELMONTE","290340901A",80.98
"2","BIRITINGA","290360701C",96.6
"3","CAMACAN","290560201A",135.08
"4","CAMACAN","290560202A",139.97
"5","CAMACAN","290560203A",133.53
"6","CANDEIAS","290650101A",191.8
"7","CANDEIAS","290650102A",191.72
"8","CANDEIAS","290650103A",204.6
"9","CANDEIAS","290650104A",190.43
"10","CANDEIAS","290650105A",152.63
"11","CANUDOS","290682401C",13.2
"12","CORONEL JOÃO SÁ","290920801C",95.6
"13","EUCLIDES DA CUNHA","291070101C",53.8
"14","FÁTIMA","291075001C",47.4
"15","GANDU","291120401A",113.02
"16","ILHÉUS","291360601A",159.18
"17","ILHÉUS","291360602A",142.28
"18","ITABUNA","291480202A",114.21
"19","ITABUNA","291480203A",107
"20","ITAGIMIRIM","291530401A",72.33
"21","ITAPETINGA","291640101A",33.08
"22","ITAPICURU","291650001C",77.2
"23","ITORORÓ","291710201A",47.21
"24","JEREMOABO","291810001C",84.2
"25","LAMARÃO","291910801C",36.6
"26","LAURO DE FREITAS","291920701A",134.31
"27","LAURO DE FREITAS","291920702A",111.8
"28","LAURO DE FREITAS","291920703A",134.4
"29","LAURO DE FREITAS","291920704A",139.76
"30","LAURO DE FREITAS","291920705A",177.63
"31","LAURO DE FREITAS","291920706A",196.87
"32","MARAGOGIPE","292060101A",180.55
"33","MEDEIROS NETO","292110401A",42.95
"34","NAZARÉ","292250801A",206.23
"35","NOVA VIÇOSA","292300102A",128.34
"36","NOVA VIÇOSA","292300103A",118.38
"37","OLINDINA","292310001C",80.2
"38","PORTO SEGURO","292530301A",81.62
"39","PORTO SEGURO","292530302A",110.36
"40","PORTO SEGURO","292530303A",108.06
"41","PORTO SEGURO","292530304A",79.88
"42","RIACHÃO DO JACUÍPE","292630101U",60.8
"43","SALVADOR","292740801A",167.07
"44","SALVADOR","292740802A",0
"45","SALVADOR","292740803A",169.87
"46","SALVADOR","292740804A",6.58
"47","SALVADOR","292740806A",27.4
"48","SALVADOR","292740808A",151.23
"49","SALVADOR","292740810A",0
"50","SALVADOR","292740811A",181.31
"51","SALVADOR","292740812A",130.98
"52","SALVADOR","292740814A",157.14
"53","SALVADOR","292740815A",17.91
"54","SALVADOR","292740816A",184.97
"55","SALVADOR","292740817A",206.68
"56","SANTA CRUZ CABRÁLIA","292770501A",78.68
"57","SENHOR DO BONFIM","293010501A",44.1
"58","SERRINHA","293050101C",59.6
"59","TEOFILÂNDIA","293150901C",61.2
"60","UAUÁ","293200201C",14.8
"61","VALENÇA","293290301A",224.98
"62","VITÓRIA DA CONQUISTA","293330701A",8.78
"63","VITÓRIA DA CONQUISTA","293330702A",9.61
"64","VITÓRIA DA CONQUISTA","293330703A",10.59
"65","VITÓRIA DA CONQUISTA","293330704A",8.78
"66","VITÓRIA DA CONQUISTA","293330705A",15.06
