"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",4.6
"2","AMARGOSA","290100701C",69.4
"3","AMÉRICA DOURADA","290115501A",0
"4","AMÉRICA DOURADA","290115501C",2
"5","ANTAS","290160101C",14.2
"6","ANTÔNIO CARDOSO","290170001C",0.2
"7","ARACATU","290200501C",2.4
"8","BARRA","290270801C",0
"9","BARRA DO CHOÇA","290290601C",0
"10","BARRA DO ROCHA","290310201A",32.4
"11","BARRO ALTO","290323501C",4.2
"12","BELMONTE","290340901A",0.2
"13","BIRITINGA","290360701C",19.8
"14","BOM JESUS DA LAPA","290390401C",0
"15","BOQUIRA","290410001C",0
"16","BROTAS DE MACAÚBAS","290450601C",1.8
"17","CABACEIRAS DO PARAGUAÇU","290485201C",0
"18","CACHOEIRA","290490201A",99.8
"19","CAETANOS","290515601C",8
"20","CAMACAN","290560201A",102.5
"21","CAMACAN","290560202A",104.5
"22","CAMACAN","290560203A",110.51
"23","CAMAMU","290580001A",159.6
"24","CANDEIAS","290650101A",80.51
"25","CANDEIAS","290650102A",84.55
"26","CANDEIAS","290650104A",74.19
"27","CANDEIAS","290650105A",73.23
"28","CAPELA DO ALTO ALEGRE","290685701C",0.2
"29","CARINHANHA","290710301C",53.2
"30","CASTRO ALVES","290730101C",33.2
"31","COCOS","290810101C",0
"32","CORONEL JOÃO SÁ","290920801C",42.8
"33","ELÍSIO MEDRADO","291030501C",36.4
"34","FEIRA DE SANTANA","291080001U",40.4
"35","GANDU","291120401A",97.36
"36","GAVIÃO","291125301C",4
"37","GENTIO DO OURO","291130301C",3.8
"38","GUAJERU","291165901C",1.6
"39","GUANAMBI","291170901C",0
"40","GUARATINGA","291180801A",61.2
"41","IAÇU","291190701C",4.8
"42","IBIASSUCÊ","291200401C",0
"43","IBIPITANGA","291250901C",0
"44","IGAPORÃ","291340801C",0
"45","IGRAPIÚNA","291345701A",169.8
"46","ILHÉUS","291360601A",180.48
"47","ILHÉUS","291360602A",0
"48","ITABUNA","291480201A",129.28
"49","ITABUNA","291480202A",125.03
"50","ITABUNA","291480202H",1.4
"51","ITABUNA","291480203A",121.51
"52","ITAGIMIRIM","291530401A",36.37
"53","ITAMARAJU","291560101A",30
"54","ITAMBÉ","291580901C",21
"55","ITAPETINGA","291640101A",20.98
"56","ITAPICURU","291650001C",0
"57","ITARANTIM","291680701C",49.4
"58","ITATIM","291685601C",45.6
"59","ITORORÓ","291710201A",17.02
"60","ITORORÓ","291710201C",42.2
"61","IUIÚ","291733401C",0
"62","JACOBINA","291750801A",4.8
"63","JACOBINA","291750802A",14.4
"64","JAGUAQUARA","291760701A",39.2
"65","JAGUAQUARA","291760701C",27.8
"66","JAGUAQUARA","291760702A",28.4
"67","JUAZEIRO","291840701A",0
"68","JUAZEIRO","291840704A",0
"69","LAJEDINHO","291900901A",69.6
"70","LAJEDO DO TABOCAL","291905801C",0.2
"71","LAMARÃO","291910801C",16.6
"72","LAPÃO","291915701A",0
"73","LAURO DE FREITAS","291920701A",35.82
"74","LAURO DE FREITAS","291920702A",18.55
"75","LAURO DE FREITAS","291920703A",94.64
"76","LAURO DE FREITAS","291920704A",96.56
"77","LAURO DE FREITAS","291920705A",101.96
"78","LAURO DE FREITAS","291920706A",79.87
"79","LICÍNIO DE ALMEIDA","291940501C",0
"80","MACAJUBA","291960301C",32.2
"81","MARAGOGIPE","292060101A",121.06
"82","MORPARÁ","292160901C",0
"83","MUCUGÊ","292190601C",14.4
"84","NOVA ITARANA","292280501C",26.2
"85","NOVA VIÇOSA","292300102A",2.37
"86","NOVA VIÇOSA","292300103A",122.12
"87","OLINDINA","292310001C",10.8
"88","PARIPIRANGA","292380301C",0
"89","PAU BRASIL","292390201A",127.8
"90","PLANALTINO","292490001C",19.4
"91","PORTO SEGURO","292530301A",0
"92","PORTO SEGURO","292530303A",14.61
"93","PORTO SEGURO","292530304A",6.8
"94","PRADO","292550101A",110.4
"95","QUEIMADAS","292580801C",0
"96","RETIROLÂNDIA","292610301C",9.2
"97","RIACHÃO DO JACUÍPE","292630101U",11.6
"98","RIO DO ANTÔNIO","292680601C",1
"99","RIO DO PIRES","292690501C",1.4
"100","RUY BARBOSA","292720001C",14.6
"101","SALVADOR","292740801A",141.48
"102","SALVADOR","292740801G",165.6
"103","SALVADOR","292740802A",155.61
"104","SALVADOR","292740802G",115.8
"105","SALVADOR","292740803A",103.44
"106","SALVADOR","292740803G",114
"107","SALVADOR","292740804A",111.36
"108","SALVADOR","292740804G",156.8
"109","SALVADOR","292740805A",124.27
